Gene = BAG1
index = 125
Annotated 5SS: [ 538 2060 3675 5842 7961 8897]
Annotated 3SS: [1930 3591 5727 7852 8833 9452]
SMsplice 5SS: [ 538 2060 3675 5842 7961 8897]
SMsplice 3SS: [1930 3591 5727 7852 8833 9452]
top_k =  100
Partition function (log Z): 2.2343370915182987

Sorted 5' Splice Sites (High to Low Probability):
Position 3675: 0.999796462753968
Position 7961: 0.9850432324402143
Position 5842: 0.983324709892163
Position 2060: 0.8792310878133015
Position 8897: 0.7089919247885821
Position 538: 0.5799465833730019
Position 1525: 0.4110623489342553
Position 2657: 0.35831893795970565
Position 486: 0.2072329567610998
Position 9377: 0.15643357731856614
Position 556: 0.12079720348363238
Position 5308: 0.08510238855337778
Position 2689: 0.08467548289147477
Position 7301: 0.08387411480345268
Position 2005: 0.06325021119082037
Position 2391: 0.06034805986299173
Position 4679: 0.055115753912028255
Position 450: 0.04912944147621818
Position 9118: 0.04884650218607334
Position 3521: 0.038241589942826504
Position 2980: 0.03349886536543233
Position 8469: 0.029593301610939895
Position 8945: 0.029344774400410202
Position 945: 0.021365450964908668
Position 370: 0.01847832096254161
Position 2017: 0.01677052963113954
Position 9539: 0.016446498616209247
Position 4187: 0.01107662475982504
Position 1477: 0.01004185737225094
Position 1351: 0.009520365126693747
Position 8437: 0.007418532982214492
Position 5336: 0.007131623375672804
Position 406: 0.006424798995913607
Position 4877: 0.006266555898479543
Position 965: 0.005485759508310315
Position 1573: 0.004734293310715668
Position 205: 0.004339516685951951
Position 1347: 0.004179077988197859
Position 1038: 0.0025962026916345952
Position 1206: 0.002583145594687247
Position 79: 0.0025704349573779095
Position 1646: 0.00182859650574883
Position 657: 0.001302707547701255
Position 1397: 0.0011928307275725141
Position 571: 0.000929290636644707
Position 4171: 0.0008970525306093654
Position 590: 0.0008494398189280561
Position 1068: 0.0007660725961673922
Position 969: 0.0007566049397229416
Position 3971: 0.00040632441662929607
Position 4260: 0.00011819615366840292
Position 202: 6.767210321869013e-05
Position 139: 3.169615499558017e-05
Position 37: 2.762331614199604e-05
Position 21: 2.3364785433809434e-05
Position 594: 1.8136729038091497e-05
Position 673: 1.2395621891812534e-05
Position 182: 5.945977751259565e-06
Position 544: 5.3208030703602315e-06
Position 71: 2.481728623915554e-06
Position 34: 1.396316021792949e-06
Position 223: 5.100457301823776e-07
Position 24: 8.173502600699523e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5727: 0.9833247098921635
Position 3591: 0.9729423608669563
Position 1930: 0.9625428370400483
Position 7852: 0.9471823097950721
Position 8833: 0.7577958307862009
Position 9452: 0.7470058746966911
Position 2514: 0.29925297706953563
Position 1447: 0.2339730488383868
Position 9238: 0.16132360971521384
Position 1374: 0.1254127445442175
Position 5220: 0.07686370030570934
Position 8972: 0.07194344635980496
Position 2547: 0.07062715148482386
Position 4476: 0.06138230981050781
Position 8393: 0.05985272944037272
Position 7144: 0.05549567461378879
Position 2576: 0.049366483513228164
Position 11930: 0.043600878932431086
Position 3432: 0.04106041526648479
Position 11801: 0.037693910894296995
Position 1277: 0.03639368419801041
Position 11595: 0.03601185033146233
Position 1330: 0.02999989460040861
Position 2131: 0.029549391768731097
Position 7867: 0.029387255367486605
Position 845: 0.02656234483335258
Position 2819: 0.026104547814529682
Position 3545: 0.024035276563353112
Position 2525: 0.02374780878359279
Position 10111: 0.023421666737714064
Position 10412: 0.02071152060818241
Position 7219: 0.020561377943907798
Position 2106: 0.01952473967551517
Position 11908: 0.017816400168298736
Position 5174: 0.01106701707343943
Position 4053: 0.009529288822417119
Position 7902: 0.008473667277656064
Position 7185: 0.00781706224575608
Position 292: 0.005289567809593378
Position 824: 0.00488794945927443
Position 9025: 0.0046652782789833366
Position 8436: 0.0044694955277131635
Position 1200: 0.004424373796670268
Position 5119: 0.004303294549901822
Position 8155: 0.004274240574611527
Position 2844: 0.0037226356481413264
Position 2784: 0.003671681902761329
Position 8319: 0.00298681063100657
Position 9145: 0.0029063385017184043
Position 3822: 0.0027387349621925705
Position 2268: 0.002638726884547093
Position 2271: 0.0024322741442251786
Position 2322: 0.0023951553446205152
Position 1475: 0.0013662446353830404
Position 9028: 0.0005952297182931846
Position 1965: 0.000516763640565237
Position 4105: 0.00016962590170662778
Position 4026: 6.0548174415798506e-05
