Gene = DNAJC8
index = 457
Annotated 5SS: [  105  4104 18086 22455 23054 24684 27768 29279]
Annotated 3SS: [ 4001 18028 22387 22958 24611 27675 29202 31654]
SMsplice 5SS: [  105  4104 18086 23054 24684 27768 29279 31770]
SMsplice 3SS: [ 4001 18028 22958 24611 27675 29202 31654 31996]
top_k =  100
Partition function (log Z): -19.609829385442236

Sorted 5' Splice Sites (High to Low Probability):
Position 4104: 0.9843522792990933
Position 105: 0.49410581821908145
Position 2895: 0.37995185083799965
Position 100: 0.17785173966188772
Position 7534: 0.15442565867659344
Position 116: 0.08790584834259586
Position 245: 0.07811621407098182
Position 329: 0.037201655940416876
Position 628: 0.03654313791572541
Position 690: 0.027108450908658134
Position 583: 0.022838732035025372
Position 11587: 0.018139997145447898
Position 336: 0.017292856699627598
Position 249: 0.016847771187071953
Position 916: 0.011006006914847872
Position 606: 0.007265980532635597
Position 2866: 0.005408697870923245
Position 3038: 0.004468224846995062
Position 378: 8.878862902250157e-05
Position 237: 7.340699802498382e-05
Position 350: 3.735110281665642e-05
Position 338: 3.3508768356861776e-05
Position 123: 5.068622567645636e-06
Position 465: 5.005089669745316e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 4001: 0.9947602340754907
Position 2772: 0.39134157130327707
Position 10318: 0.23708665832044884
Position 11692: 0.13761103094955063
Position 10542: 0.10855206202063082
Position 11558: 0.09921535030193507
Position 11118: 0.08900599313155244
Position 7409: 0.07217990997775177
Position 7524: 0.07025107476776568
Position 8148: 0.05381842109447305
Position 7432: 0.050660443815879086
Position 10147: 0.041227516286000736
Position 10953: 0.04109636617950655
Position 8018: 0.019768136252541084
Position 4679: 0.017693655299234
Position 558: 0.014500364006219464
Position 4703: 0.01100816073741901
Position 10039: 0.010837219565818708
Position 5442: 0.009915287431363475
Position 6529: 0.009776812581101624
Position 9994: 0.008944212248943607
Position 5091: 0.008623707326058678
Position 7627: 0.008382251152033015
Position 6195: 0.007686774348016246
Position 5281: 0.006687851337797467
Position 5620: 0.006481545234058877
Position 9042: 0.006074139207758492
Position 7342: 0.00575550870140722
Position 5226: 0.004958243829955067
Position 4471: 0.004436029779223217
Position 6009: 0.004008271455414559
Position 4200: 0.002912268944443156
Position 3254: 0.00201746129526287
Position 5307: 0.0012756558623426347
Position 4526: 0.0009873769807087474
Position 3220: 0.0009581680754688485
Position 1692: 0.0003456778696617281
Position 1336: 0.0002326385695498766
