Gene = PINK1
index = 1031
Annotated 5SS: [  481  4675  6538 11218 12269 15178 15777]
Annotated 3SS: [ 4386  6436 11034 12104 15049 15539 16978]
SMsplice 5SS: [  481  4675  6538 11218 12269 12526 15178 17923]
SMsplice 3SS: [ 4386  6436 11126 12104 12450 15049 17826 18003]
top_k =  100
Partition function (log Z): 2.381225178283052

Sorted 5' Splice Sites (High to Low Probability):
Position 6538: 0.9999999999999988
Position 481: 0.9803455546275858
Position 12269: 0.9719127668233214
Position 15178: 0.9233099118247157
Position 11218: 0.7615341398601858
Position 12526: 0.6656651987632958
Position 4675: 0.6214199923888499
Position 15777: 0.5015357839560944
Position 17923: 0.37366607017023373
Position 4487: 0.3054931599739381
Position 4589: 0.09796166086995814
Position 15135: 0.0762792489252739
Position 15744: 0.04211106480389185
Position 12314: 0.022899182125022476
Position 5587: 0.022819988542761897
Position 100: 0.018498829548485404
Position 15493: 0.01551143752301221
Position 12636: 0.012759670646631333
Position 11645: 0.010061970121494105
Position 15471: 0.00986136020462485
Position 8837: 0.009719054827855109
Position 352: 0.009657807215449444
Position 15844: 0.004680531770788726
Position 5053: 0.004349848016472585
Position 15732: 0.0037823768205385005
Position 5688: 0.0037631977543941767
Position 12826: 0.003335358528801737
Position 768: 0.0023497045181340406
Position 1530: 0.0018811310797808606
Position 848: 0.001367966332862362
Position 212: 0.0013458825926783362
Position 214: 0.0011225669361562332
Position 134: 0.0005789837593324656
Position 12318: 0.00037301715328143356
Position 227: 0.00024543715055947384
Position 807: 0.0001823994335912246
Position 13980: 8.566968485322775e-05
Position 19: 4.0944229144586816e-05
Position 46: 3.198313484622747e-05
Position 4549: 2.810605655372565e-05
Position 4738: 2.4906204764241443e-05
Position 268: 2.2775973383718264e-05
Position 345: 1.1034629167891219e-05
Position 26: 4.522919940920333e-06
Position 49: 3.1280182301768594e-06
Position 309: 1.886814190905345e-06
Position 290: 1.5050786956819216e-06
Position 548: 1.4023938020859278e-06
Position 564: 1.207112460095703e-06
Position 313: 9.957952502803709e-07
Position 495: 3.255791973195306e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 15049: 0.9699255289457906
Position 6436: 0.9649641808855016
Position 12104: 0.8603026321127341
Position 4386: 0.7329017296068909
Position 12450: 0.6707463792971444
Position 11126: 0.5587013841486981
Position 15565: 0.4784649321976661
Position 18003: 0.4537001411901709
Position 16978: 0.3856780445268825
Position 17826: 0.3815731356632071
Position 4349: 0.1301810891717802
Position 15656: 0.12490824242488728
Position 4539: 0.11654202750820436
Position 11177: 0.11139853531265877
Position 10984: 0.09143422039882892
Position 12180: 0.08023126517661841
Position 15539: 0.04358619197769384
Position 6440: 0.035035819114497144
Position 4576: 0.03170296854494431
Position 15350: 0.029606057263578216
Position 15076: 0.028500507308816227
Position 5431: 0.023093072919185394
Position 12149: 0.022959748940858057
Position 12126: 0.022678404162515098
Position 17863: 0.021017870892629752
Position 16196: 0.014238338588656828
Position 309: 0.013356872841233455
Position 4401: 0.011422740656326513
Position 8716: 0.009719054827855109
Position 12213: 0.009012915708899649
Position 18023: 0.00852423358159473
Position 12422: 0.0072733256239125845
Position 11610: 0.005556096876357299
Position 11576: 0.0045058732451368055
Position 4870: 0.0043498480164725845
Position 12387: 0.0041510406757656534
Position 15682: 0.0032691550373320248
Position 16006: 0.0023373300577091615
Position 4656: 0.0021151920350310632
Position 5586: 0.001746585423021525
Position 5455: 0.0017435279549491592
Position 1375: 0.0014960327423085582
Position 15446: 0.0013541721718226853
Position 703: 0.001352955641076171
Position 15583: 0.0012463349911518728
Position 721: 0.0008592211231734202
Position 15379: 0.0006417504310990195
Position 15117: 0.0005187015070483123
Position 15302: 0.00047825249272629144
Position 14848: 0.0004642220599477007
Position 1471: 0.00038509833747230195
Position 412: 0.00011991747953972672
Position 15175: 9.992203800489045e-05
Position 13785: 8.566968485322765e-05
Position 339: 8.389188880100321e-05
Position 15416: 7.884955603066322e-05
Position 14887: 7.809010110513955e-05
Position 4143: 6.207797088634493e-05
Position 587: 4.39848193225386e-05
Position 15570: 3.4752954335474485e-05
Position 14884: 2.188789276134188e-06
Position 12371: 3.2159191595476354e-07
