Gene = POGK
index = 1049
Annotated 5SS: [  148  1632  7282  8136 10967]
Annotated 3SS: [ 1497  7154  8036  9480 13127]
SMsplice 5SS: [ 148 1057 1632]
SMsplice 3SS: [  954  1497 13127]
top_k =  100
Partition function (log Z): -5.704671705531191

Sorted 5' Splice Sites (High to Low Probability):
Position 1632: 0.9998846992565636
Position 148: 0.9646730006493266
Position 1057: 0.5725825718147404
Position 8136: 0.41561797673221157
Position 1410: 0.35706661672037354
Position 7282: 0.3545123702736165
Position 13316: 0.2487501587469899
Position 9656: 0.06913165369126541
Position 313: 0.03373128072397229
Position 1414: 0.014613324859801484
Position 836: 0.0015889648284952477
Position 868: 0.001217873410665529
Position 339: 0.0008830082666756431
Position 152: 0.0006645565942696233
Position 684: 0.00036876999988081824
Position 1052: 7.111646599681519e-05
Position 195: 8.50171224868665e-10
Position 20: 5.36458923629016e-10
Position 88: 1.0614200724836394e-10
Position 113: 2.2185179627566068e-11
Position 22: 1.337862811505021e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 1497: 0.9861972747620168
Position 13127: 0.8891628972169827
Position 954: 0.5083423933428162
Position 8036: 0.42218398608930796
Position 7154: 0.3618559737851589
Position 1262: 0.20752055688431895
Position 9480: 0.1294272215751121
Position 14095: 0.12142874496088432
Position 1189: 0.06824821604781417
Position 13922: 0.05988555476497212
Position 1311: 0.05365868535074643
Position 13601: 0.04623073867631808
Position 1346: 0.026123603541003557
Position 927: 0.024515416754056187
Position 918: 0.02451293955750937
Position 13399: 0.021205120344815483
Position 8340: 0.013705269890386337
Position 1441: 0.010324228768282831
Position 8271: 0.010102932434807557
Position 1383: 0.007918007627447396
Position 1229: 0.0061018805799874275
Position 2627: 0.005222158192452983
Position 1284: 0.003757348163073341
Position 931: 0.0034332999695666803
Position 875: 0.0033271371888528673
Position 965: 0.003323697050859636
Position 728: 0.0026771263611755124
Position 989: 0.002135236017693278
Position 4740: 0.0018223275577659882
Position 2356: 0.001499536103434828
Position 664: 0.001491727510264822
Position 4858: 0.001216016400807286
Position 1785: 0.0011777686957212658
Position 1266: 0.0009557088533716959
Position 2484: 0.0007039244563735016
Position 5141: 0.0006345273316207192
Position 1040: 0.0006135293508282331
Position 543: 0.00036098860475578155
Position 219: 0.0003468889121153765
Position 550: 0.0003178641457254563
Position 747: 0.00027221474125621424
Position 2403: 0.00022510202148922425
Position 683: 0.0002087610988175739
Position 2932: 0.00020705820223684485
Position 312: 0.0001989232854228585
Position 644: 0.00018642633206099744
Position 697: 0.0001588543892684501
Position 846: 0.00012530036703499046
Position 1052: 5.9975401409662055e-05
Position 584: 2.5772927459250313e-05
Position 578: 1.2415319641993308e-05
Position 221: 8.686643840592343e-06
