Gene = PFDN1
index = 1017
Annotated 5SS: [   81  2706 21673]
Annotated 3SS: [ 2538 21587 57063]
SMsplice 5SS: [   81  2706 21673 50191 56901]
SMsplice 3SS: [ 2538 21587 50077 56833 57063]
top_k =  100
Partition function (log Z): -22.418894574456722

Sorted 5' Splice Sites (High to Low Probability):
Position 2706: 0.9999676638546805
Position 21673: 0.9993019382304729
Position 81: 0.7896710524882004
Position 296: 0.13767474124375753
Position 22229: 0.07083080537506639
Position 22223: 0.0611957965079852
Position 152: 0.056397210016096266
Position 108: 0.010100072068332225
Position 389: 0.006156449362670218
Position 1750: 0.0001743620979820174
Position 713: 2.0059492349506114e-05
Position 1781: 5.8167717159297e-06
Position 1756: 4.006754138201422e-06
Position 1720: 2.5849177179140746e-06
Position 1597: 2.4266687337286723e-06
Position 271: 9.023851581291365e-08
Position 281: 5.622643417094006e-08
Position 91: 1.6772713082485025e-09
Position 183: 1.4872579319512142e-09
Position 246: 1.212980583732344e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 21587: 0.9993019382304729
Position 2538: 0.9163877991713519
Position 29184: 0.2866422823154954
Position 24570: 0.22413822125784433
Position 22117: 0.1588540523148439
Position 23128: 0.12806005240837184
Position 2580: 0.06236183942968796
Position 25897: 0.052290119368786976
Position 27321: 0.04723297640107145
Position 26343: 0.046564245819136645
Position 27719: 0.04539902036358785
Position 23153: 0.041345268660123224
Position 21835: 0.030958033488918187
Position 24940: 0.02406239078627475
Position 24046: 0.020623275003709977
Position 24189: 0.017560533920814487
Position 2548: 0.013183891781267453
Position 2583: 0.008056290944747293
Position 22292: 0.0041721917879807505
Position 21889: 0.0034258762165655667
Position 10498: 0.00023202456051201083
Position 1654: 0.00010355357840159407
Position 6254: 8.672711477566937e-05
Position 12094: 7.491673211613391e-05
Position 1516: 6.844962435239806e-05
Position 5964: 4.91269178272797e-05
Position 6101: 3.1191901382493636e-05
Position 10501: 2.822032881060815e-05
Position 6158: 2.6002818756662633e-05
Position 7038: 2.441314431383383e-05
Position 3532: 1.9656903745341265e-05
Position 9163: 1.4911041258333554e-05
Position 4994: 1.4612279669011887e-05
Position 6879: 1.4120963391597787e-05
Position 4510: 1.3879470009541324e-05
Position 8202: 1.2739521024025037e-05
Position 1745: 1.1267013772165028e-05
Position 591: 8.008207754733175e-06
Position 507: 6.8128848097367136e-06
Position 4938: 6.1177163833564795e-06
Position 3111: 5.987091353596389e-06
Position 621: 5.5386586677913305e-06
Position 6449: 4.4509783041859876e-06
Position 3847: 4.114182962414355e-06
Position 5148: 3.976392439512819e-06
Position 2793: 3.7159119726619445e-06
Position 1574: 3.24521956017163e-06
Position 1491: 2.2198445636103295e-06
Position 1660: 1.578816416016405e-06
Position 1597: 1.4569217635218755e-06
Position 663: 1.0049690974353107e-06
Position 773: 4.466445632835474e-07
Position 536: 3.486665750534616e-07
