Gene = ANAPC13
index = 78
Annotated 5SS: [ 704 3218]
Annotated 3SS: [3091 7307]
SMsplice 5SS: [ 323 3218]
SMsplice 3SS: [3091 7307]
top_k =  100
Partition function (log Z): -6.259724576564561

Sorted 5' Splice Sites (High to Low Probability):
Position 3218: 0.9496665301074564
Position 323: 0.5902257674158353
Position 72: 0.34246396306698573
Position 704: 0.24588167010880774
Position 1012: 0.0797375056019996
Position 3252: 0.04820326183699668
Position 4658: 0.038229932391968896
Position 7488: 0.03316908022965515
Position 4255: 0.027794511268497264
Position 1061: 0.021664657452184915
Position 5818: 0.016392308240644523
Position 708: 0.014183188970355044
Position 1251: 0.011198490591325494
Position 5906: 0.009847788690750411
Position 318: 0.009346486229872972
Position 558: 0.007537952329619072
Position 6202: 0.006940713932073708
Position 4587: 0.004693956881721546
Position 5937: 0.0039193534106634195
Position 993: 0.0037788458673281198
Position 3419: 0.003722086081969953
Position 541: 0.0004392222629576668
Position 746: 0.00036658933887016414
Position 332: 0.0003447855730075484
Position 644: 0.0003233970729161044
Position 562: 0.0003038013331299124
Position 5291: 0.000250264551538026
Position 271: 0.0002118095625923223
Position 135: 0.00019371875315819104
Position 8: 0.0001395385451360941
Position 753: 0.00011959528731302105
Position 121: 6.140452056571626e-05
Position 66: 5.025989796674626e-05
Position 100: 4.925007897116254e-05
Position 78: 3.3013443389354693e-06
Position 210: 2.036330966167734e-06
Position 133: 1.4647018264019813e-06
Position 58: 1.1046107152782963e-06
Position 48: 3.398863515812401e-07
Position 169: 1.2134941911116635e-07
Position 335: 3.8401233143425395e-08
Position 208: 1.459853970249137e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3091: 0.9946488740504777
Position 7307: 0.6208388733827688
Position 8227: 0.20525152080788106
Position 834: 0.11157915405952112
Position 5644: 0.09946417039661895
Position 243: 0.08294682515764945
Position 534: 0.05450588648133455
Position 4463: 0.04830402804129392
Position 7762: 0.042444555683654295
Position 459: 0.04226005067191273
Position 4206: 0.03204560477550113
Position 7218: 0.027571854806922307
Position 7066: 0.022299908224202632
Position 502: 0.019629390467106975
Position 608: 0.01185807492281405
Position 5928: 0.011642091594010839
Position 5405: 0.005605111545119312
Position 5195: 0.004939839880334219
Position 2997: 0.00423442744165538
Position 3690: 0.004186182523390303
Position 3346: 0.003276579688477766
Position 5043: 0.0032048669178871155
Position 409: 0.0029016483154451714
Position 8204: 0.002838617027773568
Position 4757: 0.0024301419975382298
Position 1139: 0.002281254133510595
Position 4116: 0.0019110470222310136
Position 3386: 0.001653266904807902
Position 5380: 0.001639911034199555
Position 636: 0.0012142973421535776
Position 3870: 0.0005787115884493529
Position 3830: 0.0005340412618652712
Position 4521: 0.00015435939692045502
Position 628: 0.00012272985269382985
Position 290: 0.0001221976495409704
Position 478: 0.00010862482049546059
Position 511: 6.75940544069287e-05
Position 222: 5.95663691802392e-05
Position 422: 4.074974035037343e-05
Position 165: 2.7505620597313687e-05
Position 3305: 1.4503122087915984e-05
Position 217: 1.0055807396500876e-05
Position 286: 7.490733401305666e-06
Position 99: 3.5647348424704903e-06
Position 294: 1.591833683725561e-07
Position 133: 9.873495696778156e-08
Position 85: 4.5842110439602936e-08
Position 300: 4.1758680415660284e-08
