Gene = HPS3
index = 663
Annotated 5SS: [  357 10915 11605 11797 15963 21097 24065 25632 27948 29263 30696 32750
 33295 34366 37657 38400]
Annotated 3SS: [10419 11432 11710 15769 21014 23909 25522 27765 29081 30461 32563 33105
 34257 37449 38308 42510]
SMsplice 5SS: [  357  4194 11797 15963 21097 27948 32750 33295 34366 38400 40142 40990]
SMsplice 3SS: [ 4034 11710 15769 21014 27765 32614 33105 34136 38304 39983 40886 43718]
top_k =  100
Partition function (log Z): 1.040842488924957

Sorted 5' Splice Sites (High to Low Probability):
Position 21097: 0.9999999999999969
Position 27948: 0.9999999999999964
Position 357: 0.9945291716086193
Position 32750: 0.9937386386269277
Position 33295: 0.9917288824559501
Position 34366: 0.969194985992232
Position 11797: 0.9556399956892769
Position 38400: 0.9393919944928288
Position 15963: 0.854231679492069
Position 4194: 0.8491001924309947
Position 40990: 0.6574606541674878
Position 40142: 0.6431482441848345
Position 11605: 0.26015597288036724
Position 22897: 0.22721653911198886
Position 22871: 0.20575414354353225
Position 25632: 0.14124792901673858
Position 24065: 0.13130680775048575
Position 42641: 0.11921090494775519
Position 10516: 0.11914170355345624
Position 1502: 0.09639642277522915
Position 37657: 0.09440778063746219
Position 3111: 0.08558725046068179
Position 825: 0.08201274180457671
Position 33656: 0.05792110294176775
Position 11835: 0.04436000431071996
Position 3427: 0.026254487504784072
Position 40760: 0.02213434097689858
Position 38675: 0.01671965521018761
Position 553: 0.012021632781893908
Position 21567: 0.008033140098689199
Position 304: 0.004208654215062749
Position 182: 0.0005288935453676124
Position 75: 0.0003064591730221812
Position 30926: 0.0002069700171318755
Position 260: 0.00019485479456391355
Position 361: 6.743328480421435e-05
Position 211: 5.5643037872584926e-05
Position 143: 2.712537632948619e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 11710: 0.9999999999999969
Position 21014: 0.9999999999999969
Position 27765: 0.9999999999999969
Position 33105: 0.8836377786050696
Position 15769: 0.854231679492069
Position 38304: 0.8322982461714475
Position 4034: 0.8238316604930939
Position 34136: 0.7689230561579141
Position 40886: 0.68635355664164
Position 32614: 0.600548507602843
Position 39983: 0.591510812574021
Position 43718: 0.4510084003590974
Position 22793: 0.43297068265552113
Position 32563: 0.3931901310240847
Position 11432: 0.26015597288036724
Position 34257: 0.1863589549022641
Position 43083: 0.16002008296320447
Position 42510: 0.14356853104598502
Position 25522: 0.14124792901673858
Position 23909: 0.13130680775048575
Position 10419: 0.11914170355345624
Position 33228: 0.101293430786622
Position 40018: 0.09441453877333625
Position 38308: 0.08669154597070927
Position 613: 0.07942882205871571
Position 1379: 0.07479949933816499
Position 33532: 0.057060617280154186
Position 37480: 0.053113041392448
Position 42492: 0.04284658726833605
Position 37449: 0.04225446389334305
Position 39182: 0.04179157993206648
Position 2946: 0.0396628629086002
Position 2924: 0.03153786242170737
Position 42616: 0.02918308674087057
Position 41419: 0.027189140888102085
Position 4046: 0.025268531937900757
Position 43247: 0.024229102049814048
Position 43501: 0.02409788163214568
Position 43332: 0.02405612808222024
Position 40577: 0.02213434097689858
Position 38137: 0.02040220235067198
Position 1413: 0.018681592845281658
Position 42923: 0.01834498066880501
Position 41092: 0.017245526666543116
Position 38511: 0.016287962119840405
Position 34327: 0.014580485802821145
Position 3202: 0.013585912953392685
Position 3222: 0.012668574551391388
Position 437: 0.00887531143926093
Position 32937: 0.00679767306425847
Position 41196: 0.006429830977165207
Position 41152: 0.004655332739275033
Position 2839: 0.004521934794258609
Position 34776: 0.004371809285726853
Position 21468: 0.00412631834472279
Position 39926: 0.004030835078062037
Position 2973: 0.0036859523739570512
Position 2899: 0.0032078798881280527
Position 38583: 0.003150464614825499
Position 3052: 0.002970758074030491
Position 39026: 0.002890558487341091
Position 21448: 0.002716041597300486
Position 38491: 0.0026785360811535878
Position 38956: 0.002381678764185977
Position 38740: 0.002371575275827419
Position 39518: 0.0023069752251745597
Position 34585: 0.0022388885375640467
Position 33603: 0.0018843893894171667
Position 443: 0.001764295665704723
Position 792: 0.0015490979627353085
Position 516: 0.0013002607125729897
Position 21444: 0.0011907801566659216
Position 34737: 0.0011180905178783558
Position 1305: 0.0010629084117714785
Position 679: 0.0010348217831257043
Position 35261: 0.0010301319668453396
Position 1232: 0.0010010203822067812
Position 37062: 0.0008653492709338671
Position 1437: 0.000851401797804235
Position 35804: 0.0007886708047014253
Position 35525: 0.0003977046342357464
Position 30782: 0.0002069700171318755
Position 34099: 2.3784452650997988e-05
Position 33977: 8.777328292970487e-06
Position 34016: 1.42681549670282e-06
