Gene = ZBTB41
index = 1591
Annotated 5SS: [ 1189  8851  9781 12251 19555 22126 23979 25533 28383]
Annotated 3SS: [ 8642  9710 12102 19424 22029 23871 25426 28293 40527]
SMsplice 5SS: [ 1189  8851  9781 12251 19555 22126 23979 24612 25533 28383]
SMsplice 3SS: [ 8642  9710 12102 19424 22029 23871 24527 25426 28293 32624]
top_k =  100
Partition function (log Z): -7.373517819872108

Sorted 5' Splice Sites (High to Low Probability):
Position 19555: 0.998746730394586
Position 28383: 0.9738403906657496
Position 22126: 0.9295277576152652
Position 25533: 0.9242136297536078
Position 12251: 0.9147705069606201
Position 23979: 0.8998400869639532
Position 9781: 0.815822710533444
Position 1189: 0.6348215566019981
Position 26808: 0.5216945812209826
Position 24612: 0.5153841500963231
Position 19968: 0.2030506550680114
Position 21958: 0.20112314486870425
Position 24603: 0.16888718982896916
Position 896: 0.12563032248863928
Position 87: 0.11219236900361848
Position 9847: 0.08881990193235825
Position 1081: 0.0697121965179657
Position 1995: 0.06512473851822327
Position 9818: 0.0640742548219154
Position 28580: 0.060878392988209205
Position 30473: 0.05107435949948107
Position 28154: 0.041023997557940485
Position 8676: 0.03524555810243203
Position 12475: 0.0347956625785656
Position 4822: 0.027125931286007654
Position 2388: 0.02603572366449349
Position 889: 0.024364930554546586
Position 1249: 0.023887937994961226
Position 14233: 0.021307605922028763
Position 26645: 0.020918090839818895
Position 2222: 0.016255785916902972
Position 22156: 0.007243545996972514
Position 25985: 0.006495591147953257
Position 25736: 0.003741994736089433
Position 26399: 0.0030078459741291284
Position 20355: 0.0025197498449382335
Position 19544: 0.0012532696054142775
Position 168: 0.0012317151511951553
Position 459: 0.0010192803210686654
Position 262: 0.00035071117181481
Position 272: 0.0002396922140987464
Position 518: 0.0001302275519597804
Position 160: 9.498748138092112e-05
Position 378: 4.887098216095862e-05
Position 217: 4.3861151809656465e-05
Position 397: 1.1593216313210088e-05
Position 158: 9.809886438800786e-06
Position 61: 8.351822489949842e-06
Position 331: 3.0656099626734923e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 19424: 1.0000000000000004
Position 28293: 0.9767253765708015
Position 9710: 0.9687168672877176
Position 25426: 0.9225707107724839
Position 22029: 0.8945877283612944
Position 12102: 0.8869568960902291
Position 32624: 0.8146260413855841
Position 23871: 0.7800324600466407
Position 24527: 0.6731610933948518
Position 26588: 0.27725479177114726
Position 26654: 0.26535788028965435
Position 21843: 0.24330672011964766
Position 19832: 0.1545836156933377
Position 23838: 0.11980762691731271
Position 37641: 0.08851939836661979
Position 28511: 0.08002423982499612
Position 30380: 0.04700393878817554
Position 28054: 0.041023997557940485
Position 8642: 0.03524555810243203
Position 12351: 0.0347956625785656
Position 1918: 0.03267014601619651
Position 12068: 0.027813610870390724
Position 19881: 0.027620802361737196
Position 31948: 0.025905376542524082
Position 4689: 0.022361705843711378
Position 14093: 0.021307605922028763
Position 19673: 0.02084623701293653
Position 2145: 0.019105593342076167
Position 2117: 0.016275042649324827
Position 31671: 0.012983004948443651
Position 1835: 0.01122721140387517
Position 31242: 0.008244809909207782
Position 24470: 0.00816698177717759
Position 30334: 0.008044153000402725
Position 28772: 0.0077919995792991555
Position 2277: 0.0069108735899954775
Position 621: 0.0060079307651980125
Position 25659: 0.005271588731086832
Position 4728: 0.004764225442296271
Position 29503: 0.004040524974019698
Position 1973: 0.0036647258553433467
Position 774: 0.00323008667450706
Position 28711: 0.0029621883879294413
Position 24539: 0.002943264753262945
Position 31365: 0.0028397457250825564
Position 25715: 0.0028033139824415513
Position 20090: 0.0025197498449382335
Position 30435: 0.002175545126762917
Position 760: 0.002126117525527139
Position 29051: 0.002041790661796196
Position 25475: 0.0016279068638709842
Position 25921: 0.0012687744242792013
Position 26256: 0.0010993361666035636
Position 26331: 0.0010525340135898197
Position 28533: 0.0009768344427471894
Position 25623: 0.000893908746235111
Position 30687: 0.0008881749190476173
Position 26291: 0.000855975793935745
Position 25213: 1.5012117253296575e-05
