Gene = DHCR24
index = 443
Annotated 5SS: [  330  3601 11277 12126 15869 21916 33182 33785]
Annotated 3SS: [ 3444 11170 12006 15604 21771 32983 33605 34831]
SMsplice 5SS: [  330  3601 11277 11752 12126 21916 22142 23763 33182 33785 35016]
SMsplice 3SS: [ 3444 11170 11588 12006 21771 22008 23679 32983 33605 34831 35972]
top_k =  100
Partition function (log Z): 7.945523820324214

Sorted 5' Splice Sites (High to Low Probability):
Position 23763: 1.0000000000000004
Position 12126: 1.0000000000000002
Position 21916: 1.0000000000000002
Position 33182: 0.999849384300959
Position 3601: 0.9959985085460172
Position 35016: 0.9055186817098417
Position 11277: 0.7311373395606431
Position 11752: 0.6131373803673441
Position 33785: 0.5784836877548165
Position 35237: 0.5146287060496313
Position 15869: 0.4328833294867012
Position 330: 0.4272249497118942
Position 22776: 0.29784373577155443
Position 601: 0.2600098912992865
Position 7470: 0.25671235613002485
Position 22216: 0.25142974800008827
Position 22142: 0.2418638927732641
Position 150: 0.2185252644233736
Position 22158: 0.195434731362433
Position 417: 0.1689164724887304
Position 6579: 0.15640937078066836
Position 3905: 0.14247845018122032
Position 22320: 0.13933863668284843
Position 1262: 0.13885535767026483
Position 33940: 0.1330225931068663
Position 11207: 0.11730593124847273
Position 11759: 0.08019026557482668
Position 11863: 0.06992357930120756
Position 35506: 0.03614221114232718
Position 35601: 0.03536305414987891
Position 12586: 0.03331046823554011
Position 700: 0.03287283086160399
Position 344: 0.03204982799694113
Position 11273: 0.028690737725958305
Position 11777: 0.023335322996264517
Position 11757: 0.01794536442066286
Position 5503: 0.008828362820799622
Position 36568: 0.007002716775835708
Position 35352: 0.004817550014218041
Position 399: 0.004063555999375835
Position 125: 0.0036511996203156174
Position 146: 0.0035954146331933527
Position 3635: 0.0020944971360973156
Position 586: 0.0016889053606173995
Position 3445: 0.001624376072265287
Position 447: 0.0009166363371811026
Position 894: 0.0008607058824156507
Position 4530: 0.0008369841157422344
Position 4335: 0.0008329302389917194
Position 4159: 0.0006997596723643053
Position 4878: 0.0004915592315875867
Position 677: 0.00044133638661095204
Position 4755: 0.00041413192982755846
Position 549: 0.00039918420301018285
Position 197: 0.0003528486808899494
Position 3992: 0.00023470184318774383
Position 4836: 0.00021723427177451255
Position 651: 0.00018865186663092
Position 309: 0.00017016161849889433
Position 374: 9.483615596565177e-05
Position 170: 9.160979200147941e-05
Position 252: 7.340467205139918e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 21771: 1.0
Position 32983: 0.999849384300959
Position 23679: 0.9345439620258705
Position 34831: 0.9310942907337999
Position 12006: 0.9272173319398034
Position 3444: 0.9267208235953879
Position 11170: 0.8771340085350742
Position 11588: 0.804544180029693
Position 22008: 0.7802435528661659
Position 35972: 0.7230179257365765
Position 33605: 0.5044090166986188
Position 15604: 0.43288332948670105
Position 35140: 0.36829825239815
Position 7412: 0.25671235613002485
Position 22697: 0.24790973661619298
Position 35111: 0.1787601643131716
Position 35383: 0.16965142335478534
Position 6460: 0.1564093707806683
Position 3821: 0.14341291169677242
Position 1155: 0.1328587752918683
Position 537: 0.13100941456427703
Position 33643: 0.12770716569230856
Position 36638: 0.117652317577207
Position 33904: 0.07939009847075557
Position 3337: 0.07287072936365425
Position 11970: 0.07170206086743737
Position 23551: 0.06545603797413067
Position 22734: 0.04993399915536116
Position 510: 0.025178273426310845
Position 12419: 0.024514708977015947
Position 22056: 0.0190270668412961
Position 22032: 0.018170557409345593
Position 22080: 0.010625831701825841
Position 36451: 0.007002716775835708
Position 5356: 0.006661078115496941
Position 1114: 0.005996582378396508
Position 12456: 0.005134108651978474
Position 35306: 0.004423198490064555
Position 12376: 0.003661650606545694
Position 5303: 0.00216728470530268
Position 34701: 0.0021063391221416974
Position 34014: 0.0013156756409590975
Position 4241: 0.0011597590177006634
Position 11854: 0.001068339823372019
Position 4779: 0.0007087935033620993
Position 4389: 0.0005101553370332901
Position 4599: 0.00041413192982755846
Position 26076: 0.00012879888121224056
Position 3219: 0.00012582879533773068
Position 23911: 2.1816817829042663e-05
