Gene = PM20D1
index = 1044
Annotated 5SS: [  214  2233  4793  5307  6031  6451  7442  7964  8307  9866 17520 19838]
Annotated 3SS: [ 2145  4559  5219  5899  6330  7365  7901  8227  9793 17350 19737 21373]
SMsplice 5SS: [  214  2233  5307  6451  7442  8307  9401  9866 17520 17721 19838]
SMsplice 3SS: [ 2145  5219  6330  7365  8227  9332  9793 17433 17605 19737 20027]
top_k =  100
Partition function (log Z): 5.085215793911471

Sorted 5' Splice Sites (High to Low Probability):
Position 9866: 0.9994816276441041
Position 6451: 0.9794777061357438
Position 19838: 0.978621710897114
Position 7442: 0.940433459164112
Position 8307: 0.9378617374035394
Position 5307: 0.9302172117989358
Position 2233: 0.861375235632844
Position 9401: 0.8490708374913605
Position 214: 0.6556563604143473
Position 4715: 0.4810995387137412
Position 56: 0.3322784574191772
Position 17721: 0.32952376800885796
Position 20285: 0.2214704603130913
Position 6031: 0.13571715983421626
Position 13229: 0.10795785560262107
Position 21282: 0.10558784399308922
Position 7964: 0.10227289087737979
Position 9405: 0.09371084426794346
Position 2258: 0.048201463175196295
Position 21291: 0.04450072176936799
Position 21278: 0.041277529273115426
Position 7512: 0.040609459484069216
Position 20101: 0.03656509473676096
Position 10574: 0.028300024037785153
Position 9581: 0.01582908676577543
Position 9009: 0.01454281125791896
Position 8563: 0.014013546267291298
Position 4793: 0.013386103711675154
Position 1557: 0.010097362782150785
Position 1548: 0.00991889624728269
Position 426: 0.009562990795830425
Position 15: 0.006194823304059976
Position 7500: 0.005303862953741716
Position 251: 0.005105066292327872
Position 7243: 0.004818349700917839
Position 7454: 0.0037320567147900684
Position 8158: 0.0027777473430100606
Position 170: 0.002388693648124492
Position 8154: 0.002373723733851133
Position 1378: 0.0021961445652566706
Position 640: 0.0017574100305213496
Position 271: 0.0015695904185387035
Position 6631: 0.0012575749543083199
Position 4883: 0.0012202731778542932
Position 1789: 0.001203803928113333
Position 9346: 0.0010397069524201914
Position 4870: 0.001011708261115035
Position 7868: 0.0006796514488466536
Position 4688: 0.0006566199018480134
Position 7615: 0.0005898676471383583
Position 3055: 0.0001628842102023399
Position 5351: 8.308959989520719e-05
Position 3424: 8.307357031196291e-05
Position 4400: 7.726744542225585e-05
Position 2601: 7.428267338899446e-05
Position 78: 4.793706404300981e-06
Position 224: 3.2140952304795775e-06
Position 108: 2.515179547916722e-06
Position 189: 7.417974281902599e-07
Position 152: 4.4884823218194484e-08
Position 66: 2.203819347059779e-08
Position 60: 1.2577229229295923e-08
Position 96: 2.2944894366960036e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 9793: 0.9828527893293816
Position 19737: 0.978621710897114
Position 7365: 0.9593659483394968
Position 8227: 0.939265793466484
Position 2145: 0.9048152321571649
Position 6330: 0.6673665756157391
Position 5219: 0.6598289901572719
Position 9332: 0.5565734207754421
Position 4559: 0.463347510610978
Position 21373: 0.45588056890307416
Position 21144: 0.3580301383585737
Position 17605: 0.33473823048768786
Position 20215: 0.28753684301166166
Position 20027: 0.2701072287394087
Position 9292: 0.2621702710183824
Position 6244: 0.19666502386972626
Position 5035: 0.14162555732345633
Position 5899: 0.13571715983421626
Position 9254: 0.13090496561378218
Position 5064: 0.11536843332001817
Position 12998: 0.10795785560262107
Position 6199: 0.08574715739398099
Position 7901: 0.08015662080385906
Position 20258: 0.05646858196982099
Position 7310: 0.031302757624355096
Position 4571: 0.028860149577811234
Position 6218: 0.023915136273248934
Position 10437: 0.023446200309553623
Position 1451: 0.017536471237956854
Position 9812: 0.017086931523434195
Position 5099: 0.013477320598084276
Position 8409: 0.012600027661723193
Position 17808: 0.011596367446551374
Position 7711: 0.011022308808356114
Position 7758: 0.010094465475183145
Position 9563: 0.006503404990236943
Position 8927: 0.005915200183066947
Position 6174: 0.005783812983048298
Position 4637: 0.005166583577444502
Position 8021: 0.005160646016289499
Position 7091: 0.004818349700917839
Position 170: 0.004711026313072921
Position 8694: 0.004656565618659553
Position 115: 0.004573545032648258
Position 10440: 0.004082970791625688
Position 8828: 0.0039710454561924565
Position 270: 0.003638695299188661
Position 9503: 0.0035586922268402398
Position 2176: 0.003447880583943003
Position 303: 0.0023892804168273957
Position 7761: 0.0016791472388281326
Position 1359: 0.0014419962229826747
Position 6549: 0.0012575749543083199
Position 10462: 0.001233521745383166
Position 12330: 0.001180087838949406
Position 318: 0.0010827765386306493
Position 2156: 0.0008915508309792035
Position 12171: 0.0007962444118408986
Position 13849: 0.0007411867020903708
Position 1377: 0.0007194864933026429
Position 1616: 0.0006398471656208213
Position 1652: 0.0005639567624925118
Position 12370: 0.0004360055876802049
Position 12510: 0.00043289347227174385
Position 1998: 0.0004220352359533572
Position 175: 0.00032555986116262147
Position 1411: 0.0003183050751912964
Position 3371: 8.307357031196296e-05
Position 4198: 7.726744542225585e-05
Position 2733: 5.755353881728772e-05
Position 2856: 3.9495211440881575e-05
Position 2546: 3.7316073314991624e-05
Position 2353: 3.696660007400289e-05
Position 2659: 3.683528901230329e-05
Position 3008: 2.900017093186738e-05
Position 8461: 1.8644477022644302e-07
Position 8489: 1.0115842342133608e-07
