Gene = NDUFB5
index = 930
Annotated 5SS: [  238 10358 11348 12343 13820]
Annotated 3SS: [10268 11280 12280 13712 19217]
SMsplice 5SS: [  655 10358 12343 13820 18280]
SMsplice 3SS: [10249 12280 13712 18145 19217]
top_k =  100
Partition function (log Z): -11.227416699563406

Sorted 5' Splice Sites (High to Low Probability):
Position 655: 0.9980603309402831
Position 12343: 0.9964311141838516
Position 13820: 0.565071331121855
Position 13837: 0.43135978306199646
Position 17409: 0.10028852884786132
Position 238: 0.0010438727831240237
Position 692: 0.00047756569881748364
Position 274: 0.00041710901340609376
Position 640: 0.00040451897719169836
Position 2823: 0.00039806114656261497
Position 2810: 0.00018732449585446334
Position 3111: 0.00010316054675119202
Position 2999: 7.300776068000325e-05
Position 2877: 6.359225408619188e-05
Position 504: 5.995069230801357e-05
Position 1431: 4.995362109263622e-05
Position 2532: 3.8488673331345387e-05
Position 53: 2.080535060118509e-05
Position 342: 4.036183973073966e-06
Position 404: 3.2768735709106523e-06
Position 242: 2.089251687750879e-06
Position 307: 1.987928449280478e-06
Position 316: 1.5321977597778167e-06
Position 147: 3.9847321799377025e-07
Position 141: 2.879108371292389e-07
Position 127: 1.0081281175220537e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 12280: 0.9964311141838516
Position 13712: 0.9964311141838516
Position 19217: 0.913463879393674
Position 17290: 0.14564297533815573
Position 14310: 0.014068967185214082
Position 15443: 0.0122722624953128
Position 16835: 0.008677236099407263
Position 13908: 0.002594322519949052
Position 2660: 0.0012486274216644627
Position 3323: 0.0011685576925109114
Position 1548: 0.001100178538324334
Position 566: 0.0004098476470559843
Position 3343: 0.0003655516143104798
Position 788: 0.00016667429993779667
Position 2917: 0.0001639723084784649
Position 530: 0.00010156936365733705
Position 2688: 0.00010055498194482498
Position 1116: 4.801470728355348e-05
Position 2141: 2.2549853244554848e-05
Position 2460: 2.162521001697728e-05
Position 2114: 1.8568931074254838e-05
Position 2284: 1.6863463314368005e-05
Position 2656: 9.999924549779546e-06
Position 571: 5.3110624809138995e-06
Position 434: 5.268833031801641e-06
Position 1112: 3.933728558374494e-06
Position 686: 7.478731985397583e-07
Position 489: 5.915545842082644e-07
Position 586: 5.855318800288544e-07
Position 364: 5.546050795663539e-07
Position 610: 4.111001988172635e-08
Position 538: 2.975337324404449e-08
Position 407: 1.4077104700324615e-08
Position 404: 7.297233463565195e-09
Position 305: 5.287105782228698e-09
