Gene = FNDC9
index = 561
Annotated 5SS: [181]
Annotated 3SS: [2177]
SMsplice 5SS: [ 181  872 1446]
SMsplice 3SS: [ 767 1318 2177]
top_k =  100
Partition function (log Z): -6.065693634905834

Sorted 5' Splice Sites (High to Low Probability):
Position 181: 0.8974602267702811
Position 1446: 0.7497776573522404
Position 872: 0.5113266022531702
Position 2344: 0.35207151864822744
Position 341: 0.08012688509759165
Position 2061: 0.04625190524832113
Position 1024: 0.045868548045025354
Position 393: 0.028622541697646782
Position 2417: 0.010355395509968626
Position 993: 0.007318204091488104
Position 887: 0.003984627834083419
Position 502: 0.003973312375823672
Position 29: 0.0017287341607715664
Position 491: 0.0016108864513852874
Position 2197: 0.0011468478558764833
Position 447: 0.0006967906444868725
Position 1760: 0.0005888951655888089
Position 264: 3.205799374673392e-07
Position 63: 1.966832787860447e-07
Position 48: 4.093186048948184e-08
Position 61: 8.666809494157846e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 2177: 0.8262734139335984
Position 1318: 0.6856370399141334
Position 767: 0.48382215804808715
Position 2441: 0.12216512972308409
Position 3934: 0.08172406328193356
Position 817: 0.05930363990842473
Position 2560: 0.055060881361876375
Position 3714: 0.048911160513470116
Position 1959: 0.03825845032260961
Position 2324: 0.03798712513998986
Position 2978: 0.03401737871300042
Position 3041: 0.03127598133530194
Position 3357: 0.027746018274867
Position 1859: 0.026361868109194893
Position 2282: 0.025033560766538294
Position 2586: 0.02324678796610357
Position 1332: 0.02094821580943254
Position 1360: 0.018498783396260057
Position 1151: 0.01575478875538292
Position 2218: 0.014365304236430801
Position 925: 0.00842208696505315
Position 770: 0.0078097369746392194
Position 274: 0.006160602795405938
Position 1272: 0.006046377236010687
Position 367: 0.0052598956025729955
Position 2627: 0.004568445788188485
Position 1905: 0.003629632566754821
Position 1201: 0.0034386037374452847
Position 748: 0.0033073140677441115
Position 340: 0.00326188739470295
Position 1261: 0.003037409968083644
Position 649: 0.0028684420248048727
Position 246: 0.001887193864999667
Position 698: 0.0017980091771946038
Position 243: 0.0010361408789529025
Position 1083: 0.0006680952768787477
Position 1416: 0.0006190129350713355
Position 1663: 0.0005888951655888078
Position 740: 0.0005790670170249092
Position 264: 0.0005207172320754698
Position 298: 0.00029698869332231903
Position 410: 0.0002363477699897274
Position 122: 0.00015128313489479376
Position 286: 9.440938701917e-05
Position 414: 8.685111445518719e-05
Position 300: 7.814069595113688e-05
Position 392: 2.853752002785513e-05
Position 150: 2.050933561836721e-05
Position 464: 1.7753653531377108e-05
