Gene = RNF224
index = 1155
Annotated 5SS: [ 591 1071]
Annotated 3SS: [ 880 1350]
SMsplice 5SS: [134 470]
SMsplice 3SS: [ 249 1798]
top_k =  100
Partition function (log Z): -5.00579047460927

Sorted 5' Splice Sites (High to Low Probability):
Position 134: 0.7447741586355854
Position 470: 0.7277615725226428
Position 1071: 0.3526503625020983
Position 144: 0.17583440483691756
Position 637: 0.15026427727069147
Position 180: 0.04750294833389711
Position 410: 0.045047598178295664
Position 1991: 0.02551925231533319
Position 2086: 0.025115860317730734
Position 1228: 0.009686393369938606
Position 1090: 0.0015583951648784422
Position 69: 0.00029658117842853716
Position 184: 1.7531420435694079e-06
Position 100: 1.4764631314416175e-06
Position 187: 1.0882242317268957e-06
Position 109: 9.395947179389458e-07
Position 195: 1.511124239129431e-08
Position 224: 3.2051318485741286e-09
Position 254: 2.436667782979624e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 249: 0.901395790724944
Position 1798: 0.4849147847989393
Position 1350: 0.27652188323322996
Position 930: 0.20199837036472224
Position 2263: 0.13609476535164888
Position 864: 0.05977467312258493
Position 1840: 0.04895954279510645
Position 880: 0.035682784669560465
Position 965: 0.024520420656331345
Position 1681: 0.01491049454398018
Position 297: 0.014725685357054992
Position 914: 0.014562421827423726
Position 1491: 0.010507126163086763
Position 886: 0.008381128409913247
Position 1227: 0.007734572907043231
Position 1144: 0.007338923633967095
Position 1551: 0.00723545414328952
Position 443: 0.0070814211840774235
Position 1250: 0.006906890235418142
Position 458: 0.006563746825650805
Position 1749: 0.006210317484336385
Position 1176: 0.005625175380727102
Position 1048: 0.00541554240367033
Position 996: 0.0033876078743505286
Position 2327: 0.0028961002945376534
Position 983: 0.002490009055640948
Position 893: 0.0018610441272776947
Position 398: 0.00047474571533078066
Position 378: 0.00047441224647241275
Position 1889: 0.0004226642615489732
Position 316: 0.0004139681158940679
Position 348: 0.00027734292840792256
Position 469: 7.441805402956942e-05
Position 329: 4.6414416588177074e-05
Position 564: 3.3078791223170604e-05
Position 309: 2.5688071702552863e-05
Position 555: 2.2361935434586607e-05
Position 351: 1.8376858574125568e-05
Position 727: 1.446898200967016e-05
Position 775: 1.3231471405933509e-05
Position 1059: 7.213523274114083e-06
Position 747: 2.0142910506366552e-06
Position 424: 1.6366092360074576e-09
Position 324: 7.553044660808723e-10
Position 385: 7.051426924622207e-10
Position 172: 2.8209042802960843e-10
