Gene = GPATCH3
index = 611
Annotated 5SS: [ 475 3166 6231 7078 7797 8056]
Annotated 3SS: [2740 6055 7017 7674 7927 9239]
SMsplice 5SS: [ 345  475 6231 7116 7797 8056]
SMsplice 3SS: [ 448 6055 7017 7674 7927 9727]
top_k =  100
Partition function (log Z): 14.66449991037319

Sorted 5' Splice Sites (High to Low Probability):
Position 345: 0.9866011758369608
Position 8056: 0.9561234986695647
Position 7797: 0.9326650062021657
Position 475: 0.9139764504944241
Position 6231: 0.848766194299311
Position 7116: 0.48293905219295996
Position 7078: 0.3051286019747095
Position 3166: 0.14655451887337367
Position 7107: 0.10477051487908048
Position 6787: 0.10091211595347678
Position 6163: 0.09945649806392112
Position 7169: 0.09764158359447082
Position 7770: 0.06733499379783386
Position 79: 0.05620449278880813
Position 542: 0.04487415090014214
Position 975: 0.04382558141194226
Position 3377: 0.03133920701435535
Position 1426: 0.026104512345287954
Position 5847: 0.025578951139826837
Position 1040: 0.023809936688568654
Position 1553: 0.021594306947104736
Position 69: 0.019778007203990068
Position 6240: 0.01707963612341178
Position 1305: 0.016733415021106965
Position 9387: 0.013805072385848495
Position 6317: 0.011524506414510943
Position 9665: 0.010770797591898664
Position 6302: 0.008314221342638506
Position 7334: 0.007415328781832774
Position 9240: 0.006119171287333397
Position 3003: 0.005843900770870185
Position 2872: 0.005695073623317582
Position 9600: 0.005302763334141691
Position 2073: 0.004713348319935776
Position 72: 0.003672253936880551
Position 6174: 0.0030276265641470705
Position 1906: 0.002653129002955974
Position 481: 0.0023920729269854535
Position 826: 0.0019898598598540396
Position 7191: 0.0015718646779622064
Position 9409: 0.00136931700926773
Position 9563: 0.0010484056282430189
Position 6400: 0.0009285578015394547
Position 2592: 0.0007292891297410631
Position 7366: 0.0006068341723424973
Position 7060: 0.0005379318091949362
Position 564: 0.0005287934493374246
Position 7339: 0.00030311910633850676
Position 353: 0.00022251391538412603
Position 148: 0.00019923185123923992
Position 92: 0.00012850689591077639
Position 30: 0.00011667741475806133
Position 128: 6.827231158847141e-05
Position 60: 5.691269829751385e-05
Position 160: 3.576324361220103e-05
Position 489: 3.391540299262278e-05
Position 691: 1.3638606985649682e-05
Position 279: 6.15464914280309e-06
Position 11: 2.181124808783612e-06
Position 383: 4.13263112535593e-07
Position 625: 2.0347948657335836e-07
Position 90: 1.1988724960781787e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 7017: 0.9960017038207184
Position 7674: 0.992485576690674
Position 6055: 0.9881686828079399
Position 448: 0.9492343011334601
Position 7927: 0.8367613613190131
Position 9727: 0.7932711267115597
Position 2740: 0.14355638078852737
Position 9481: 0.09870373949485686
Position 7886: 0.0666333851200956
Position 7889: 0.06569077275883399
Position 6659: 0.06194529869052437
Position 200: 0.061007864269593676
Position 9239: 0.05498741879901348
Position 1181: 0.04258476901672049
Position 817: 0.0397299558839222
Position 6681: 0.03896681726295239
Position 3344: 0.03133920701435536
Position 864: 0.029507876081681213
Position 5549: 0.025578951139826837
Position 1424: 0.02447730209611197
Position 8952: 0.020620622465135807
Position 9787: 0.01992308252435768
Position 2763: 0.014537112479034033
Position 9150: 0.010541304890783483
Position 9662: 0.0095044622932
Position 263: 0.008915041489495863
Position 7638: 0.007372256075465698
Position 237: 0.00714750506266283
Position 9529: 0.0067097396641921814
Position 7242: 0.004912592575128568
Position 1970: 0.004713348319935776
Position 9526: 0.0038704424674044567
Position 7989: 0.0036031447861881675
Position 9369: 0.0031011914689600484
Position 251: 0.002199509457346355
Position 6305: 0.0009285578015394543
Position 2340: 0.0007292891297410631
Position 8493: 0.0005547419068289254
Position 826: 0.0002500022843259223
Position 317: 0.00016642562404897525
Position 300: 0.00016348006095542894
Position 7640: 0.0001379697438008161
Position 955: 5.0852422335269025e-05
Position 720: 4.6365064471311205e-05
Position 245: 4.5422282999614926e-05
Position 7892: 2.507678915080841e-05
Position 7906: 2.5045152409268625e-05
Position 1142: 2.3292203623093525e-05
Position 690: 2.3143934441657497e-05
Position 467: 2.071942982179274e-05
Position 903: 1.1590034971208549e-05
Position 9092: 1.1305378673516322e-05
Position 743: 5.59225421610591e-06
Position 7611: 3.950166292918141e-06
Position 185: 3.0692472659042378e-06
Position 124: 2.582328633075395e-06
Position 138: 1.405576887853542e-06
Position 596: 1.333370799913039e-06
Position 8037: 1.0619156415212184e-06
Position 600: 1.0598698143264408e-06
Position 584: 5.654154044374747e-07
Position 474: 5.352170987980514e-07
Position 7031: 5.347930452688989e-07
Position 349: 4.5662938041228715e-07
Position 568: 3.25338940568917e-07
Position 7724: 2.473237689169835e-07
Position 140: 1.640090882143793e-07
Position 128: 6.974440149707995e-08
Position 135: 4.811106958619459e-08
Position 115: 1.8612926754372035e-08
