Gene = RAB29
index = 1107
Annotated 5SS: [ 174  614 2951 3975 4714]
Annotated 3SS: [ 359 2878 3792 4591 4992]
SMsplice 5SS: [ 614 2951 3975 4714]
SMsplice 3SS: [2878 3792 4591 4992]
top_k =  100
Partition function (log Z): 1.0713268164214556

Sorted 5' Splice Sites (High to Low Probability):
Position 3975: 0.9923993837552239
Position 4714: 0.9625449122504599
Position 614: 0.9555794014735294
Position 2951: 0.8026106679628886
Position 174: 0.33875350881546085
Position 5141: 0.12415849932616148
Position 178: 0.10327919270691298
Position 5104: 0.042341120905711
Position 6273: 0.04109819329747795
Position 1334: 0.021563062923003178
Position 3690: 0.019620916152761812
Position 7233: 0.017149759425632745
Position 4838: 0.013993234964914352
Position 239: 0.011873003953910359
Position 372: 0.010366377021106935
Position 1249: 0.008849448687715393
Position 4115: 0.008686976027620152
Position 286: 0.007906854459742837
Position 4434: 0.007473111839936029
Position 118: 0.005115672006902808
Position 4745: 0.003981342108002581
Position 1013: 0.00393777804682153
Position 607: 0.0036932436490387105
Position 845: 0.0035230087293937574
Position 183: 0.0031441757365120435
Position 2424: 0.003068979370677818
Position 1008: 0.003043255195911706
Position 73: 0.0019436866179551964
Position 5080: 0.001055032548652272
Position 5092: 0.0004714736640041069
Position 45: 0.0003971018470608091
Position 4662: 0.0001770597963669016
Position 730: 2.1627449913674737e-06
Position 230: 6.254443314269317e-07
Position 168: 1.6621277699551522e-07
Position 198: 9.50580699356778e-08
Position 214: 4.9381022611660975e-09
Position 93: 4.2884531811905885e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 3792: 0.9784773663180082
Position 4992: 0.717811965675408
Position 4591: 0.48653302811331534
Position 4613: 0.4740281494664764
Position 2878: 0.4695418182770178
Position 2840: 0.24614456838170728
Position 6998: 0.2394556569290545
Position 487: 0.23058348279072935
Position 7326: 0.10366857086684164
Position 354: 0.10232036049089291
Position 6118: 0.09322620219194581
Position 2895: 0.08692428130416346
Position 517: 0.05580213438418483
Position 6432: 0.03208251566246064
Position 285: 0.021610708470901963
Position 3566: 0.019620916152761812
Position 5531: 0.018884385754273807
Position 1248: 0.014925625613328351
Position 541: 0.013094838265438431
Position 915: 0.012001874904526606
Position 359: 0.011145553950901162
Position 4551: 0.010506904043256842
Position 6187: 0.009028545766346405
Position 4074: 0.0084270161585406
Position 3886: 0.008341249035721851
Position 1190: 0.0056094793842313626
Position 5054: 0.005463420211940274
Position 3797: 0.005186519594161295
Position 1082: 0.004278820409962976
Position 7141: 0.0041725205474789214
Position 4545: 0.0039346150911534535
Position 4150: 0.0037749329806664473
Position 395: 0.003345540666341001
Position 4617: 0.0033057243922222203
Position 497: 0.0032119714685591647
Position 2221: 0.0030689793706778178
Position 4521: 0.0020487692252932573
Position 810: 0.0017902342514024836
Position 734: 0.0016559767471833334
Position 4313: 0.001520353704336577
Position 419: 0.0015158453655704503
Position 5544: 0.0014561923174974982
Position 3736: 0.0014285592798306784
Position 6202: 0.0010241032443902432
Position 4316: 0.0008532906321437468
Position 4383: 0.0002786974041469823
Position 4794: 0.00023293109429849295
Position 4224: 0.00021230591394078816
Position 4104: 0.00011673387942016115
Position 4407: 4.8874415590022106e-05
Position 756: 3.0733215400185724e-05
Position 356: 1.4676245397009623e-05
Position 576: 1.1782977170455276e-05
Position 402: 7.217351929541394e-06
Position 1012: 7.05562183457147e-06
Position 837: 2.639020200400874e-06
Position 203: 1.721120706765937e-06
Position 688: 1.5311880261759262e-06
Position 799: 1.494897856963448e-06
Position 214: 5.317550291098096e-07
