Gene = TCEANC2
index = 1384
Annotated 5SS: [  158   924 15297 35190]
Annotated 3SS: [  779 15154 34995 42683]
SMsplice 5SS: [  158   924 15297 25683 35190 42768 48927]
SMsplice 3SS: [  779 15154 25572 34995 42683 48822 50555]
top_k =  100
Partition function (log Z): -27.52035953679828

Sorted 5' Splice Sites (High to Low Probability):
Position 924: 0.9730337023608161
Position 158: 0.741629689760655
Position 395: 0.14049013531406435
Position 269: 0.09195885327837071
Position 2032: 0.025116883043256384
Position 400: 0.008964542252693072
Position 2074: 0.006037783116537482
Position 265: 0.0053996860916869565
Position 319: 0.004523610071683891
Position 2199: 0.0037448047974231093
Position 169: 0.002336894745463303
Position 345: 0.0017196109284464594
Position 2638: 0.0015119351875379204
Position 109: 0.001176264422184985
Position 891: 0.001160324611684048
Position 162: 0.0010918482211624207
Position 185: 0.0007624184368267078
Position 432: 0.0005707354120792502
Position 351: 0.0005261085509299243
Position 1159: 0.00044119752393336804
Position 974: 0.0003867090525457443
Position 274: 0.0003195625431787682
Position 293: 0.0002909337300136112
Position 480: 0.0002903590200922271
Position 207: 1.326765749349642e-06
Position 986: 1.1481415407774015e-06
Position 63: 7.024867207144471e-07
Position 802: 4.314880893917972e-07
Position 230: 4.0627921319623897e-07
Position 240: 1.42257270681463e-07
Position 355: 8.537677920971437e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 779: 0.9696429570436131
Position 14730: 0.45072583553207096
Position 15154: 0.17898265513225864
Position 5457: 0.08348321429234974
Position 8023: 0.07359491406865942
Position 1397: 0.04009893378899613
Position 2728: 0.03032637039135998
Position 1903: 0.028816744801441318
Position 1074: 0.025483720183192112
Position 3645: 0.0229035696977218
Position 1927: 0.018206245802490997
Position 8487: 0.017899051114325125
Position 2143: 0.011991603617698184
Position 8442: 0.009048176008818165
Position 1979: 0.007558431102031395
Position 3774: 0.004525127179415392
Position 850: 0.004218641319996427
Position 756: 0.0035336067908243347
Position 1401: 0.0031937396675051515
Position 4646: 0.002937335591275211
Position 4974: 0.0028186294113655276
Position 2448: 0.0026721297439350903
Position 2565: 0.0023956373384859415
Position 303: 0.002298181222420841
Position 6071: 0.002227904650142355
Position 5997: 0.002124145289447701
Position 1310: 0.0014416678461023128
Position 3665: 0.0014360789649586567
Position 1628: 0.001432137733494265
Position 1039: 0.0013511982998764456
Position 293: 0.0011382215895937647
Position 3981: 0.001110181152596223
Position 2362: 0.0007951329248550433
Position 3192: 0.0007619649116406191
Position 1957: 0.000638083687550998
Position 253: 0.0005696369924073744
Position 2387: 0.0004411867847089669
Position 452: 0.0003440966512324203
Position 801: 0.00015023389549449688
Position 369: 5.992460548653272e-05
Position 290: 2.2434713539696542e-05
Position 605: 2.085355430837625e-05
Position 696: 1.646247076113978e-05
Position 637: 1.5804568092152608e-05
Position 622: 1.0601847851533143e-05
Position 255: 1.0528053134049684e-05
Position 670: 9.350881529395289e-06
Position 738: 3.5132505858780455e-06
Position 542: 1.953815578228008e-06
