Gene = LCN8
index = 772
Annotated 5SS: [ 320 1189 1705 2815 2983 3092]
Annotated 3SS: [1057 1633 2709 2892 3065 3716]
SMsplice 5SS: [ 320 1189 1705 2815 2983 3092]
SMsplice 3SS: [1057 1633 2675 2892 3065 3574]
top_k =  100
Partition function (log Z): 1.5178305184882837

Sorted 5' Splice Sites (High to Low Probability):
Position 2983: 0.97176619777131
Position 1189: 0.9529344623027574
Position 1705: 0.8659002907936235
Position 3092: 0.5659774864682382
Position 320: 0.40325544680974756
Position 2815: 0.39160866237825576
Position 2807: 0.2549176357895379
Position 556: 0.24264974788777838
Position 148: 0.23829864992287583
Position 284: 0.056507027311934035
Position 2766: 0.03850131730011652
Position 3242: 0.036943845284577
Position 989: 0.0335967868509089
Position 517: 0.023871039044661205
Position 749: 0.02187571797568698
Position 3303: 0.020212081684920658
Position 341: 0.017498069076177493
Position 1438: 0.013351369553901342
Position 3439: 0.005203177802179359
Position 1732: 0.0037152803718268975
Position 2603: 0.002596572181854467
Position 2661: 0.0015134080578862697
Position 1681: 0.0014729646715546955
Position 1175: 0.0010207188094726659
Position 2616: 0.0006162042221175817
Position 169: 0.0004924554997385011
Position 2959: 0.000356366299820329
Position 55: 0.0003359109003094724
Position 337: 0.00015345955916946967
Position 173: 5.89169671197028e-05
Position 61: 4.8067080979327016e-05
Position 269: 4.552545525378153e-05
Position 2933: 3.451472514952442e-05
Position 3274: 3.273438529122044e-05
Position 266: 2.039949394835109e-05
Position 103: 6.860641329648845e-06
Position 13: 6.825093112581614e-06
Position 65: 9.010264910287311e-07
Position 129: 5.242260091276111e-07
Position 397: 4.482436053424195e-07
Position 193: 4.417369373360071e-07
Position 89: 2.473624567989801e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 2892: 0.9540263831642983
Position 1057: 0.8733917311223226
Position 3065: 0.6870758462446355
Position 1633: 0.6723010183581805
Position 2675: 0.6517200527233028
Position 3574: 0.45745605472770096
Position 3411: 0.24266191977788548
Position 1511: 0.13085673099159106
Position 3438: 0.11259433081142083
Position 3224: 0.07915089214022898
Position 1552: 0.058388409312344305
Position 2859: 0.04213698348872769
Position 2482: 0.026488205716542174
Position 372: 0.017939823938789137
Position 1040: 0.014630641947915263
Position 641: 0.013537413266584931
Position 3546: 0.010794809667485807
Position 469: 0.010040185064816359
Position 237: 0.009928529953469956
Position 964: 0.009124461255672726
Position 283: 0.009099114218630033
Position 1267: 0.009031117102931493
Position 2709: 0.00823531790278847
Position 1016: 0.008127420433009881
Position 720: 0.007246074933558761
Position 3716: 0.0058901854619348515
Position 1346: 0.004851462003072705
Position 433: 0.004750203565896037
Position 232: 0.004606592489806132
Position 3162: 0.00425724732645052
Position 1101: 0.003021580739493704
Position 1638: 0.002740012846626654
Position 2716: 0.0023837705874612015
Position 1529: 0.0020428496681353173
Position 809: 0.001967290983969373
Position 2660: 0.0017733997220261942
Position 1573: 0.0017419061326299646
Position 1307: 0.0015436044398595278
Position 2532: 0.0013436750498628794
Position 786: 0.0013155101690729763
Position 3618: 0.0012133805206034865
Position 869: 0.0012021008747323018
Position 902: 0.0011671967829995236
Position 1458: 0.0009375607124532654
Position 447: 0.000812948765473735
Position 491: 0.0005790763882198331
Position 2844: 0.0004994018772165753
Position 2874: 0.0003303408223792486
Position 178: 0.0001907523840254614
Position 3146: 0.00010826129875614971
Position 3088: 0.0001007255539966369
Position 3040: 3.901976555213417e-05
Position 1437: 5.233823081717896e-06
