Gene = CD2
index = 321
Annotated 5SS: [  169   567  6248 10222]
Annotated 3SS: [  245  6016 10098 14078]
SMsplice 5SS: [  169   567   793  6248 10222]
SMsplice 3SS: [  245   669  6016 10098 14078]
top_k =  100
Partition function (log Z): -3.873457660141606

Sorted 5' Splice Sites (High to Low Probability):
Position 10222: 0.9813140218428558
Position 169: 0.9269399877669378
Position 567: 0.8784838914012025
Position 793: 0.5040581885993319
Position 6248: 0.4793047797505571
Position 6076: 0.4017688951233773
Position 5761: 0.3832298857694405
Position 863: 0.34780669271921527
Position 5497: 0.16405593592109688
Position 5401: 0.11021010244524626
Position 503: 0.10622894206543079
Position 14607: 0.03939996049857579
Position 9528: 0.02666736662000226
Position 5286: 0.022067281641030084
Position 11869: 0.010134265651432446
Position 5726: 0.010059368303020863
Position 836: 0.0060886320920925125
Position 121: 0.005502522064340777
Position 297: 0.0001733878998679676
Position 246: 0.00010753049530849132
Position 336: 7.710181106171588e-05
Position 129: 7.273955400428098e-05
Position 224: 5.650586192800697e-05
Position 31: 4.650148014507961e-05
Position 602: 2.4513997792553365e-05
Position 214: 2.1696400836314007e-05
Position 288: 1.8664675499291837e-05
Position 17: 1.0795128716916112e-05
Position 14: 7.64571763154204e-06
Position 156: 2.772734748659882e-06
Position 181: 2.2026937559099292e-11
Position 57: 1.416126543072038e-11
Position 46: 8.046986220940498e-12
Position 33: 2.0768376342127234e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 10098: 0.9943724789124708
Position 6016: 0.884058870425777
Position 245: 0.8593545433355902
Position 669: 0.6796920458874862
Position 14078: 0.5106287408124819
Position 5636: 0.3935896833422283
Position 5280: 0.2971607886915041
Position 14495: 0.20498075422123127
Position 710: 0.12957819900888323
Position 12090: 0.07560492981009373
Position 11141: 0.056685512357996314
Position 11953: 0.05478907608286598
Position 650: 0.044094790498097225
Position 14690: 0.03939996049857576
Position 324: 0.036695432307269044
Position 9414: 0.026667366620002235
Position 10384: 0.02249463217681099
Position 11758: 0.02127915434331711
Position 11320: 0.01387494846620989
Position 11105: 0.012575295070228212
Position 10986: 0.011424447267562084
Position 469: 0.0075238969378365154
Position 11118: 0.007110796885489832
Position 399: 0.004601762096982923
Position 301: 0.004489135909393643
Position 600: 0.0039845983170033565
Position 490: 0.001780696626736608
Position 792: 0.0014537874284253972
Position 251: 0.000965756443703636
Position 428: 0.0005468792470143507
Position 478: 0.0004981185760256259
Position 559: 0.00036842239514412947
Position 374: 0.00035819296378438917
Position 1654: 0.00032998532389469604
Position 4033: 0.00029909273067081957
Position 421: 0.00018784710184542602
Position 406: 0.00014497085089075297
Position 336: 0.00012434426864929435
Position 502: 7.847498221323595e-05
Position 524: 4.5209167419821727e-05
Position 404: 3.7835561271786975e-05
Position 260: 8.079322587558242e-06
Position 682: 6.861696686709893e-07
Position 214: 3.2380856956069053e-07
Position 385: 3.282713559997347e-08
