Gene = GFM1
index = 586
Annotated 5SS: [  438  1504  2020  2670  4880  7969  9190 10354 14782 16698 18407 21197
 22109 37880 40391 46046 46915]
Annotated 3SS: [ 1350  1886  2464  4762  7817  9031 10268 14643 16595 18349 21058 22025
 37716 40245 45884 46860 47057]
SMsplice 5SS: [  293  1504  2020  2670  4880  7665  7969  9190 10354 14782 16698 17463
 21197 22109 37880 40391 41489 47201]
SMsplice 3SS: [ 1350  1886  2580  4762  7566  7817  9031 10268 14643 16595 17364 21058
 22025 37716 40245 41373 47057 48162]
top_k =  100
Partition function (log Z): -1.779894555114055

Sorted 5' Splice Sites (High to Low Probability):
Position 16698: 1.0000000000000002
Position 21197: 0.9966222968430276
Position 9190: 0.9823414072948414
Position 22109: 0.9768992306179908
Position 2020: 0.9663316900662349
Position 1504: 0.9582761918771365
Position 4880: 0.8159787675899093
Position 2670: 0.7372353645989271
Position 7665: 0.6792654421172903
Position 17463: 0.6012007788463264
Position 10354: 0.593843938354617
Position 7922: 0.5672205728150562
Position 11829: 0.5343318020423933
Position 293: 0.46319070594809586
Position 438: 0.41860087217851866
Position 14786: 0.22794982093047225
Position 5784: 0.2270819180725025
Position 21800: 0.18797881922580825
Position 14799: 0.1852447485140073
Position 18407: 0.17049486771941597
Position 3928: 0.13988909672764807
Position 20: 0.09626803235265817
Position 14737: 0.07549373905213476
Position 5841: 0.07227339513381847
Position 14822: 0.0653685348938249
Position 21630: 0.052662717016039695
Position 21681: 0.029396837129411636
Position 21625: 0.027389591673900766
Position 8141: 0.018263862822088896
Position 629: 0.015280626121993445
Position 21471: 0.014066350205413167
Position 1249: 0.011995341645861808
Position 10480: 0.011007464822521672
Position 16980: 0.010688226238020276
Position 1517: 0.008087418344133108
Position 564: 0.007044751243850512
Position 2336: 0.005884214888530608
Position 2216: 0.005507291541276477
Position 166: 0.004589360773637943
Position 21484: 0.003895526510270208
Position 1605: 0.0034861452394202115
Position 586: 0.0025946329011992102
Position 1318: 0.0016706495736025242
Position 604: 0.0014561354359612303
Position 612: 0.0012211528417065652
Position 1820: 0.0003613549299484065
Position 1211: 0.0002980606688748039
Position 4: 1.3989736085353729e-05
Position 142: 3.635464452047955e-06
Position 192: 3.4966131223027963e-07
Position 273: 2.1736415277879035e-08
Position 247: 1.961873507071651e-08
Position 341: 2.358012273178639e-09
Position 83: 2.602587671162694e-13

Sorted 3' Splice Sites (High to Low Probability):
Position 16595: 0.9999999999999994
Position 21058: 0.9966222968430271
Position 9031: 0.9823414072948413
Position 1350: 0.9304279299287
Position 22025: 0.9244933478525591
Position 1886: 0.8501335901191583
Position 4762: 0.72997894865254
Position 7566: 0.6587118177601146
Position 17364: 0.6012007788463265
Position 10268: 0.5586882763952863
Position 14643: 0.5293334141442961
Position 11558: 0.4774682705561487
Position 7817: 0.4283339596645524
Position 2580: 0.4275190018971323
Position 21463: 0.28954599441589
Position 2464: 0.2576808925241544
Position 27857: 0.2301594078984469
Position 5726: 0.1955397458035551
Position 31201: 0.19062953560884444
Position 18349: 0.16433836827006926
Position 24147: 0.12060432363774246
Position 7821: 0.11731649944519804
Position 5620: 0.1038155674027659
Position 1849: 0.09616275208786489
Position 4713: 0.08599981893736933
Position 26701: 0.07758567601289337
Position 25241: 0.060568738275581874
Position 25176: 0.05753319458379325
Position 3910: 0.0528801249695015
Position 11537: 0.05216534557140494
Position 22905: 0.047117379618273766
Position 3806: 0.04400687059011403
Position 22417: 0.04207316503902479
Position 24604: 0.04158106160448914
Position 22062: 0.04059825222054128
Position 3773: 0.0359138125732848
Position 21325: 0.032504231167269325
Position 24241: 0.03073151133701531
Position 10129: 0.02803064870312846
Position 14678: 0.02472342924614268
Position 7762: 0.021570113705305635
Position 7510: 0.020553624357175667
Position 1384: 0.020536535275255972
Position 22027: 0.019766582700204018
Position 1175: 0.01880835460995666
Position 8029: 0.0182638628220889
Position 22376: 0.017034337257136503
Position 23128: 0.016442448211064904
Position 22394: 0.01638133060992882
Position 25295: 0.015299597067523882
Position 2553: 0.012735098363751814
Position 1820: 0.011015638470441971
Position 2521: 0.010965803275814937
Position 2485: 0.009908463498642097
Position 21538: 0.008481433404380775
Position 24410: 0.008389047376370057
Position 10426: 0.00776895228784744
Position 2425: 0.007692543685472773
Position 9980: 0.007125013256202161
Position 3739: 0.007088288594747734
Position 1317: 0.006607192223821242
Position 2545: 0.006392136950883923
Position 18386: 0.0061564994493466295
