Gene = TOE1
index = 1468
Annotated 5SS: [ 635 1546 1674 1900 2438 2974 3333]
Annotated 3SS: [1402 1632 1802 2278 2713 3172 3411]
SMsplice 5SS: [ 635 1546 1674 1900 2438 2974 3333]
SMsplice 3SS: [1402 1632 1802 2278 2713 3172 3411]
top_k =  100
Partition function (log Z): 3.9973520903943234

Sorted 5' Splice Sites (High to Low Probability):
Position 3333: 0.9902250464488588
Position 1546: 0.9559206908916461
Position 635: 0.9346739694952558
Position 1900: 0.919601421221428
Position 2438: 0.9135813874643978
Position 2974: 0.7932379274283473
Position 1674: 0.6059924210547462
Position 2604: 0.279035570864744
Position 3607: 0.26402809399494087
Position 873: 0.20679396958174576
Position 2609: 0.08629794215931089
Position 3521: 0.0763716462339958
Position 3925: 0.07280703355544793
Position 936: 0.039777704113975805
Position 653: 0.03696737326829715
Position 1163: 0.026184209408698193
Position 1266: 0.023625392717930925
Position 2579: 0.015725771896056007
Position 4067: 0.012760148618491542
Position 1170: 0.006762089879690453
Position 2398: 0.005853224284156748
Position 2590: 0.0044794662735721585
Position 1120: 0.0026801870025480244
Position 2629: 0.002269327484364093
Position 3649: 0.0012353207641889778
Position 1928: 0.0002620649077819924
Position 538: 2.8521245604319123e-05
Position 596: 6.944014605161017e-06
Position 545: 1.6991986220183296e-06
Position 363: 1.554165256564348e-06
Position 578: 1.09178852178076e-06
Position 610: 7.364357508195016e-07
Position 958: 2.6589205723388967e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1402: 0.8609039904043335
Position 2278: 0.8190019044304815
Position 2713: 0.7922957857148729
Position 3411: 0.786859668202149
Position 1632: 0.6792867413474121
Position 3172: 0.6645685571323958
Position 1802: 0.6479775037186496
Position 3841: 0.48305671602759775
Position 2502: 0.38814034864779634
Position 3247: 0.27874674990060244
Position 755: 0.20694321469447047
Position 1761: 0.162772997630717
Position 3441: 0.06944825776761791
Position 1230: 0.06505555851737894
Position 3991: 0.05012444953279424
Position 3288: 0.04019967593669302
Position 1096: 0.037046543321140095
Position 4181: 0.029264696049242363
Position 1148: 0.027872397498050795
Position 1371: 0.0241866036883991
Position 2332: 0.02199734953787039
Position 2258: 0.021017274793884235
Position 2039: 0.018821893804178213
Position 2232: 0.014584013667717485
Position 1844: 0.00976582941422914
Position 2345: 0.00765123021432445
Position 4085: 0.0067966548248053205
Position 1773: 0.006792334700845537
Position 2303: 0.006778944805357318
Position 1699: 0.005503545732267804
Position 2261: 0.004491537520536902
Position 729: 0.00448940108127276
Position 711: 0.00417336917220117
Position 3064: 0.003595401651483226
Position 2374: 0.003499144185694382
Position 1510: 0.0029776777294550348
Position 1655: 0.002935726140144776
Position 3068: 0.002383888017954996
Position 1056: 0.002220548436661616
Position 705: 0.0020844585389041817
Position 3450: 0.001651800762858707
Position 2215: 0.001462300968274612
Position 1248: 0.0013987394582589147
Position 1260: 0.0010996279025472196
Position 1635: 0.0008909547036443806
Position 1337: 0.0007639841987232569
Position 3313: 0.00073077380972948
Position 2533: 0.0006098717437257814
Position 723: 0.0005872708290556918
Position 974: 0.00043881875116714644
Position 762: 0.0002993324388013876
Position 897: 0.00029707624544051623
Position 765: 0.00028331480885656913
Position 931: 0.00019150235302105124
Position 2123: 0.00012901782023506584
Position 806: 1.3624303215847338e-05
Position 731: 9.317657182799845e-06
Position 902: 9.299383734883593e-06
Position 1029: 4.216250970268565e-06
Position 773: 3.6403482578293263e-06
Position 713: 1.004419006270811e-06
Position 880: 9.580909548097167e-07
Position 877: 5.517050812908552e-07
Position 886: 2.39415231002427e-07
Position 856: 1.519516260820359e-07
