Gene = PLEKHN1
index = 1036
Annotated 5SS: [ 118  307 3927 4105 4262 4510 4712 4908 5654 5928 6514 6830 7144 7555
 7868]
Annotated 3SS: [ 206 3779 4023 4188 4381 4615 4826 5577 5790 6363 6688 7002 7335 7818
 7944]
SMsplice 5SS: [ 118  307 3927 4105 4510 4712 4908 5654 5928 6514 6830 7144]
SMsplice 3SS: [ 206 3779 4023 4381 4579 4826 5577 5776 6363 6688 7002 7944]
top_k =  100
Partition function (log Z): 44.294047697706176

Sorted 5' Splice Sites (High to Low Probability):
Position 4510: 0.9998767433610308
Position 4908: 0.999414945093015
Position 307: 0.9971371207489301
Position 5654: 0.995143978362433
Position 4105: 0.9904481395165258
Position 118: 0.9885453458688128
Position 6830: 0.9721400556948697
Position 5928: 0.9460387944549067
Position 3927: 0.9091616512481715
Position 4712: 0.8177262643785641
Position 7144: 0.7993411992390009
Position 6514: 0.5628328145887223
Position 7555: 0.5593062305554812
Position 6562: 0.4065133160657977
Position 2528: 0.2384909475971701
Position 2277: 0.20713925670153502
Position 735: 0.20664440668563025
Position 7868: 0.1940047595247671
Position 4723: 0.17780131737661237
Position 6295: 0.17065428546534878
Position 5264: 0.15360116404369062
Position 5048: 0.13139467755151968
Position 5097: 0.10414945738993989
Position 5111: 0.10015915875293646
Position 2249: 0.09190391204058264
Position 8087: 0.08370290234525798
Position 514: 0.0822431344081684
Position 4262: 0.07685519535081663
Position 5209: 0.05742279439870946
Position 7213: 0.045511566712663175
Position 2580: 0.04188317456037655
Position 5215: 0.03287882285299718
Position 7179: 0.029749012150571127
Position 8092: 0.02380348747701896
Position 423: 0.023263524033711087
Position 6566: 0.019962601420963573
Position 5478: 0.019834223496138892
Position 3864: 0.01832435895083792
Position 2153: 0.016436606973759964
Position 5508: 0.015895185272319732
Position 5403: 0.013172858149830128
Position 5188: 0.012335799260484016
Position 3900: 0.011094712802077772
Position 7254: 0.01026544118749933
Position 133: 0.009646223153701084
Position 4113: 0.00857786120389224
Position 7172: 0.007331025189203654
Position 5842: 0.005449775248720654
Position 5699: 0.004855161201336394
Position 5902: 0.003835229280019908
Position 7126: 0.0035609142519030254
Position 4716: 0.0034174277512602075
Position 1620: 0.0018682732764832108
Position 427: 0.0011122712335836478
Position 129: 0.0011063830436365578
Position 6760: 0.00072952260684828
Position 21: 0.0005356126333567957
Position 815: 0.0005015604583589807
Position 4344: 0.0004988693044898436
Position 4350: 0.00043836637758799834
Position 360: 0.00023093870731232755
Position 4685: 0.0002305937063151831
Position 4925: 0.00015616059126470654
Position 4735: 0.0001554558944962687
Position 325: 0.00014248888879447725
Position 4346: 8.254528909360462e-05
Position 51: 6.791734252681207e-05
Position 334: 4.6861646944527345e-05
Position 518: 4.192725257144079e-05
Position 369: 3.808641907197729e-05
Position 373: 3.3191394471340624e-05
Position 634: 2.755153995657255e-06
Position 650: 3.261252941612466e-07
Position 53: 1.4013821467920884e-07
Position 331: 3.4601744342818113e-09
Position 371: 1.7362618256496977e-10
Position 362: 1.6207591079279867e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 206: 0.9995133164407204
Position 4023: 0.9984794259260815
Position 5577: 0.9884671692367536
Position 4381: 0.9864650008361081
Position 4826: 0.983830618512307
Position 3779: 0.9390902588574085
Position 7002: 0.9307342764509142
Position 4579: 0.9200332082765421
Position 6688: 0.9128374068885207
Position 6363: 0.9074956705963887
Position 7944: 0.6659509989481537
Position 5012: 0.5563937760308438
Position 7335: 0.5054748854793278
Position 5776: 0.4837990647636273
Position 5790: 0.31969860154242863
Position 7916: 0.25474931952222735
Position 2107: 0.22976490447628506
Position 7818: 0.19400475952476673
Position 609: 0.19006700191149806
Position 2503: 0.14914142110304263
Position 5766: 0.13497247965488895
Position 6157: 0.13096494007219772
Position 2421: 0.10582872653805556
Position 4615: 0.07909422411853219
Position 4188: 0.07713855969447327
Position 2087: 0.07338196934261111
Position 382: 0.0643073163237422
Position 8342: 0.05831773272395262
Position 6397: 0.057728919150421984
Position 7467: 0.04980900818823521
Position 7310: 0.04769653847240016
Position 5379: 0.04674676321122672
Position 5231: 0.04185915449037397
Position 8567: 0.04134387105163915
Position 6671: 0.03842926050975232
Position 416: 0.035981450730439436
Position 2315: 0.025403974516448307
Position 6452: 0.02408414232866923
Position 6028: 0.0219239184157302
Position 6714: 0.015019883459020186
Position 4418: 0.013170081497076798
Position 6020: 0.012548626437926112
