Gene = RRP15
index = 1212
Annotated 5SS: [  169 17273 19839 22346]
Annotated 3SS: [17006 19740 22143 45660]
SMsplice 5SS: [  169   543  9649 17273 19839 27737 28070]
SMsplice 3SS: [  386  9460 17006 19698 27557 27914 45660]
top_k =  100
Partition function (log Z): -22.990577042424242

Sorted 5' Splice Sites (High to Low Probability):
Position 169: 0.9351498778140579
Position 9649: 0.9155075466916784
Position 543: 0.711334529614937
Position 1480: 0.47559899467929473
Position 17273: 0.38561547273749114
Position 11740: 0.14547870882505898
Position 11858: 0.14355324344296091
Position 108: 0.03461491266366124
Position 57: 0.013918116169755145
Position 1308: 0.008895610763320952
Position 177: 0.008516642863505277
Position 806: 0.004705747828084332
Position 519: 0.004216345233911908
Position 482: 0.0031039025376648614
Position 129: 0.0024777541138306944
Position 533: 0.0014732251385476687
Position 2355: 0.0014705773818939033
Position 125: 0.0009372338464537488
Position 8: 0.00022034972715892913
Position 174: 0.00020201877390501097
Position 61: 0.0001611840788110911
Position 163: 8.8212425223413e-05
Position 308: 8.078755871870792e-05
Position 1805: 4.639165135177126e-05
Position 1050: 4.4526391706177e-06
Position 589: 5.66141385551712e-07
Position 581: 3.939622041119462e-07
Position 219: 1.9813559757124044e-07
Position 55: 4.331291757563411e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 9460: 0.922128128832853
Position 17006: 0.8168380692017578
Position 386: 0.6808994964294
Position 11671: 0.4011792268158123
Position 1402: 0.3949528641520923
Position 19156: 0.3856154727374917
Position 1374: 0.08191179013595218
Position 12226: 0.04314850746088824
Position 396: 0.02921875617981392
Position 1160: 0.008014003110461944
Position 440: 0.006563674672888134
Position 7761: 0.005102390580698099
Position 685: 0.003666978608106861
Position 4415: 0.0034151625842689277
Position 2198: 0.002689954743505087
Position 1691: 0.0024904589965713837
Position 4013: 0.002001195136105158
Position 4223: 0.0015065325354772386
Position 6266: 0.0013477208050297327
Position 1121: 0.0011378129387335553
Position 2527: 0.0008645403667679713
Position 2480: 0.0006727313954584062
Position 289: 0.00046140506283402235
Position 1580: 0.000265338654508939
Position 2105: 0.00026509566818687223
Position 258: 0.00021740641697607215
Position 584: 0.00018871860516817286
Position 687: 0.0001512304354829082
Position 601: 0.0001502985020066381
Position 780: 0.00012529460433775822
Position 1711: 0.00010969376923181348
Position 1440: 5.907312793327089e-05
Position 1172: 6.836239708591727e-06
Position 922: 2.4884029303670943e-06
Position 704: 1.4507154837704104e-06
Position 851: 1.2766730501369623e-06
Position 970: 6.875631901136214e-07
Position 662: 6.800123968914935e-07
Position 495: 1.6127560178507786e-07
Position 366: 1.5265442715248618e-07
Position 458: 1.3572066825338415e-07
Position 643: 8.641615696755001e-08
Position 461: 3.1324212579603256e-08
Position 515: 1.2310895167735167e-08
Position 233: 6.996911237288156e-09
Position 308: 6.522922721951583e-09
Position 501: 4.654473170184063e-09
Position 208: 2.7298734239006934e-12
