Gene = DARS2
index = 429
Annotated 5SS: [  854  2284  3897  6259  7128  8997 10017 12544 13757 15044 16471 20789
 25977 29065 29403 32239]
Annotated 3SS: [ 2183  3829  6156  7031  8872  9969 12436 13686 14863 16362 20725 25823
 28845 29291 32162 33014]
SMsplice 5SS: [  142  2284  5869  6259  7128  8997 12544 13757 15044 15318 16471 20789
 29065 29403 32354]
SMsplice 3SS: [ 2183  5751  6156  7031  8872 12436 13686 14863 15177 16362 20725 28971
 29291 32162 33014]
top_k =  100
Partition function (log Z): -4.182731479949005

Sorted 5' Splice Sites (High to Low Probability):
Position 13757: 1.0000000000000004
Position 2284: 0.9999861080562973
Position 16471: 0.9996259204941156
Position 7128: 0.9070675889561058
Position 12544: 0.9055265417749975
Position 20789: 0.9008089164061162
Position 5869: 0.8421736139576959
Position 8997: 0.7059047830147478
Position 15044: 0.6950100879199183
Position 6259: 0.5849537325243215
Position 13548: 0.5179369920918404
Position 10730: 0.4857210473182913
Position 142: 0.4188443073922015
Position 15318: 0.35357375940540614
Position 3951: 0.3105759309082112
Position 15446: 0.28388318874079155
Position 10017: 0.27387590745956364
Position 2006: 0.2682619617417712
Position 61: 0.26449416672289944
Position 276: 0.17629717350548016
Position 3897: 0.12030869597407486
Position 6263: 0.07723447600405073
Position 6221: 0.07098420284318849
Position 854: 0.047402590673542876
Position 6898: 0.0344719834734364
Position 1377: 0.02627851966829545
Position 207: 0.014019150733614698
Position 10557: 0.011127249685362696
Position 3154: 0.009543582047541929
Position 4356: 0.008019410793302123
Position 502: 0.007936908457708908
Position 318: 0.006697739140829632
Position 3573: 0.004129415612186348
Position 6049: 0.0004662991774248862
Position 93: 0.00035083660698908875
Position 90: 0.00016842918141345473
Position 729: 9.081307506797647e-05
Position 459: 1.1555546234120493e-05
Position 38: 4.581348223944403e-06
Position 167: 1.2559464737072992e-06
Position 49: 4.042115470083009e-07
Position 126: 1.6483081559204315e-08
Position 15: 1.0953823055213449e-08
Position 31: 8.508182869048223e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 16362: 0.9999441116291685
Position 7031: 0.9070675889561056
Position 20725: 0.9069490527130113
Position 12436: 0.8971678869937675
Position 2183: 0.8636392210179348
Position 5751: 0.8323454159925266
Position 14863: 0.6950100879199183
Position 33014: 0.671679249186
Position 6156: 0.5710495429414861
Position 13686: 0.5393304328377934
Position 13294: 0.51793699209184
Position 8872: 0.5036156016224235
Position 10646: 0.48572104731829147
Position 13650: 0.4606695671622072
Position 3829: 0.42191254775244846
Position 15177: 0.3634067276528611
Position 9969: 0.2738759074595637
Position 15356: 0.2576148191961537
Position 27332: 0.2026922395233266
Position 1839: 0.1891743835279025
Position 8896: 0.16876052161568397
Position 6131: 0.16212286843007495
Position 2158: 0.1032723135875172
Position 20895: 0.0760242395917739
Position 6730: 0.03447198347343643
Position 8879: 0.03352865977664034
Position 2243: 0.02530094638120519
Position 253: 0.023674407435388664
Position 15242: 0.01643540129718294
Position 21023: 0.01603946582539014
Position 10302: 0.011127249685362696
Position 818: 0.009976095503334143
Position 5706: 0.009828197965169372
Position 3853: 0.008972079129837695
Position 12496: 0.0083586547812296
Position 3014: 0.00802545369944861
Position 4215: 0.007093198694552804
Position 22831: 0.004784193395951973
Position 20973: 0.0046438106316962005
Position 17418: 0.004058897001034699
Position 2074: 0.00403730730814445
Position 16582: 0.00396303171437145
Position 2118: 0.0037363197614962897
Position 3487: 0.003528682876061678
Position 565: 0.002810105221135947
Position 17393: 0.0025314753205266235
Position 23062: 0.0025258901656215202
Position 17629: 0.002059239033818048
Position 749: 0.0015879092906580829
Position 2768: 0.0015181283480933212
Position 525: 0.0013099995519430946
Position 683: 0.0012003326227305086
Position 256: 0.0011271967442868952
Position 19384: 0.0011245654927399113
Position 4245: 0.0009262120987493163
Position 20315: 0.0007607408527575265
Position 3367: 0.0006007327361246697
Position 16623: 0.0005987464522122167
Position 5977: 0.000466299177424887
Position 14257: 5.5888370831466247e-05
