Gene = THPO
index = 1399
Annotated 5SS: [  70 1898 2257 2630 4730]
Annotated 3SS: [1739 2128 2542 4561 4965]
SMsplice 5SS: [  70 1898 2297 2630 4730 5047]
SMsplice 3SS: [1739 2043 2509 4561 4965 5877]
top_k =  100
Partition function (log Z): 1.4754281430712441

Sorted 5' Splice Sites (High to Low Probability):
Position 5047: 0.9907739566231978
Position 70: 0.9850419545709956
Position 2630: 0.9347315523292754
Position 1898: 0.815479386214936
Position 4730: 0.7944896268771745
Position 2297: 0.7219950992475379
Position 4685: 0.16036268726883274
Position 2257: 0.14487426669536307
Position 5628: 0.07582408231977086
Position 5749: 0.04027234741254207
Position 1190: 0.03922905965445388
Position 699: 0.02906665641220777
Position 4878: 0.028694937053182504
Position 1377: 0.02309196824798782
Position 234: 0.008783659654423985
Position 1644: 0.005138283425931556
Position 5999: 0.0038015123751878764
Position 655: 0.0034142836642055167
Position 494: 0.003311974709938582
Position 1121: 0.002529046060288971
Position 712: 0.0011741130415564617
Position 1609: 0.0009455134976475626
Position 195: 1.264238635158343e-06
Position 86: 8.998228385828426e-07
Position 241: 7.134755812625175e-07
Position 98: 6.167028845284268e-07
Position 104: 5.316311457911507e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 4561: 0.9066430990815125
Position 1739: 0.7198485194090385
Position 2509: 0.6756049748192159
Position 2043: 0.5750409712660903
Position 4965: 0.35249925245237634
Position 4977: 0.28906078492649134
Position 5877: 0.28215013081711426
Position 2542: 0.25575254148265747
Position 4905: 0.1805143918705967
Position 4946: 0.1676222930086429
Position 5688: 0.14224531775255267
Position 5526: 0.12259352170011367
Position 5123: 0.1192672994207848
Position 2249: 0.11639153628247023
Position 5282: 0.11142369979858023
Position 5162: 0.06541447597211401
Position 2165: 0.06516113355341599
Position 1789: 0.060859516131950314
Position 2252: 0.05693390705846486
Position 5110: 0.05554018441905916
Position 2128: 0.048587744802618675
Position 5576: 0.040293933884995345
Position 4778: 0.035960045982536715
Position 5369: 0.02990636677430286
Position 5673: 0.029426145383000972
Position 1824: 0.02787357233872703
Position 5610: 0.02295089646205152
Position 1056: 0.0229073462148394
Position 5398: 0.02250840190287801
Position 6091: 0.02091567685884628
Position 6150: 0.019354694360248295
Position 4515: 0.01780446473143702
Position 554: 0.01663655182194899
Position 5315: 0.014142519318159002
Position 1301: 0.01295335651157252
Position 1096: 0.012946687788210749
Position 4711: 0.010022368552199913
Position 4672: 0.009672322169833743
Position 525: 0.008532158585330626
Position 4532: 0.0075263879897681085
Position 6024: 0.007057874033028018
Position 1184: 0.006380442310321842
Position 1792: 0.005180401296887092
Position 1187: 0.005151065118645434
Position 976: 0.004818245755424517
Position 1466: 0.004304378971135179
Position 413: 0.0038945041670852905
Position 2012: 0.0038458943957388764
Position 2424: 0.0033715838168684718
Position 5120: 0.003253579292476754
Position 4496: 0.0031899129853882506
Position 3552: 0.0016335256273339773
Position 1744: 0.001456848242327783
Position 5478: 0.0014103568296533703
Position 4982: 0.0013984018210728517
Position 1686: 0.0011687073801073134
Position 533: 0.0008169598791366518
Position 5436: 0.0008168237507388431
Position 584: 0.0004894151515839918
Position 1011: 0.000455196588253822
Position 1326: 0.0003686468003833052
Position 958: 0.0003311989028078711
Position 920: 0.0003173059247151537
Position 616: 0.0002167284024388469
Position 431: 0.00021034991688818034
Position 2404: 2.4522105336818297e-06
