Gene = MCM7
index = 823
Annotated 5SS: [ 677 1927 2352 2662 2918 3363 3800 4107 4327 4640 6167 6554 7768 8649]
Annotated 3SS: [1846 2186 2536 2736 3224 3649 3991 4194 4555 5772 6469 7598 8538 8806]
SMsplice 5SS: [ 677 1927 2352 2662 2918 3363 3800 4107 4327 4640 5838 6554 7768 8649]
SMsplice 3SS: [1846 2186 2536 2736 3224 3649 3991 4194 4555 5772 6469 7598 8538 8806]
top_k =  100
Partition function (log Z): 38.36259267992866

Sorted 5' Splice Sites (High to Low Probability):
Position 2662: 0.9953457542881002
Position 3800: 0.9849106108805854
Position 4327: 0.975242890259867
Position 4107: 0.9653396331184874
Position 4640: 0.963253928882225
Position 1927: 0.9586304388655869
Position 5838: 0.9478145626258604
Position 7768: 0.9475219762857136
Position 8649: 0.9449459110120594
Position 2352: 0.9326478950241851
Position 2918: 0.9235807683925279
Position 6554: 0.8711455398893337
Position 677: 0.7415187781245001
Position 3363: 0.4996970942193416
Position 8122: 0.46076940820985646
Position 3374: 0.4046702488275336
Position 8426: 0.24667078973626402
Position 1728: 0.13546875229191638
Position 892: 0.10060271002417887
Position 6567: 0.04342641675016002
Position 7703: 0.03912352540458018
Position 1943: 0.03398532198171201
Position 6230: 0.03315444511540143
Position 6573: 0.03094878085906331
Position 6167: 0.0299039052440226
Position 8364: 0.029261760371709324
Position 7959: 0.02458771874421829
Position 2822: 0.02312562145152298
Position 7928: 0.020381906035385068
Position 445: 0.02009987479533244
Position 4664: 0.01808623063305426
Position 6317: 0.014865338166861006
Position 2135: 0.013146823950687725
Position 470: 0.01227135060885281
Position 4400: 0.01033470243820877
Position 8430: 0.010090011323385585
Position 3791: 0.008444094149359547
Position 305: 0.007942438763464801
Position 5890: 0.007857482640499234
Position 2816: 0.007372114567576376
Position 3392: 0.006800196094264269
Position 1911: 0.006575062268853894
Position 3098: 0.005989227003448553
Position 2275: 0.005895674943450371
Position 1447: 0.0057275950411240645
Position 7924: 0.005403626832824646
Position 2359: 0.004911840123479998
Position 4291: 0.004831552858637431
Position 8710: 0.004002332745813241
Position 8112: 0.0031639081631014854
Position 898: 0.00291595739083201
Position 6633: 0.002858681614833396
Position 7077: 0.0027465013602581178
Position 4047: 0.002601820747940959
Position 5100: 0.0024567586468270766
Position 17: 0.002345205661340986
Position 5863: 0.0023148198099675775
Position 6195: 0.002297719919482211
Position 3753: 0.0022027744147769305
Position 8018: 0.0020488838224006376
Position 5952: 0.0018656661749827596
Position 741: 0.0015114632154629383
Position 3047: 0.0014070744483067484
Position 783: 0.001353752414228473
Position 3794: 0.0012870441788085803
Position 2635: 0.0012602213232460857
Position 1677: 0.0012316585974938507
Position 2615: 0.0012089891942075434
Position 4475: 0.0011912272398372846
Position 7399: 0.001070249036178554
Position 4410: 0.0009803316428684972
Position 1442: 0.0008801892270214406
Position 879: 0.0007364057834603851
Position 5703: 0.000734850848632222
Position 1460: 0.0007128881437927411
Position 4706: 0.0006320355333664461
Position 6214: 0.0006236772454640598
Position 550: 0.0005652261729159102
Position 1397: 0.0005623442093535459
Position 2258: 0.000559179252055853
Position 1191: 0.0005076710523027852
Position 2336: 0.000456291452048052
Position 739: 0.0004291566066602471
Position 2669: 0.0004026802202769576
Position 683: 0.0003648081950991031
Position 767: 0.0003513523309321086
Position 81: 0.00032651649799815915
Position 1316: 0.00030557554293848246
Position 157: 0.00029774873078054667
Position 5488: 0.0002909076814244968
Position 261: 0.00026511523468374695
Position 1923: 0.0002644862396359394
Position 2045: 0.0002613643278165368
Position 521: 0.0002568746160823502
Position 303: 0.00024196888525090962
Position 68: 0.00023489570895702332
Position 735: 0.00022499138668604794
Position 5144: 0.00020743549068245128
Position 2211: 0.00020600618431446528
Position 1045: 0.00019943832758495382
Position 4644: 0.00019625263711445324
Position 1070: 0.00014007029793226632
Position 846: 0.00013469071115621614
Position 2687: 0.00012875139483572377
Position 2219: 0.00012348512702668548
Position 4257: 0.00012263411810650062
Position 2108: 9.263297982912433e-05
Position 1964: 8.901317961908265e-05
Position 2144: 7.762421838638375e-05
Position 2262: 7.494796578048522e-05
Position 2187: 7.31804158345302e-05
Position 2161: 4.5461925931050316e-05
Position 2403: 4.121956161995128e-05
Position 2356: 3.764182967206114e-05
Position 240: 7.87350758276835e-06
Position 2666: 2.0907340980991062e-06
Position 2540: 1.7005640698773142e-06
Position 187: 7.976174878771904e-07
Position 2101: 1.2305772950380769e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2536: 0.9995171440474429
Position 1846: 0.9953297784764478
Position 7598: 0.9858701198304327
Position 8538: 0.9846553796815338
Position 4555: 0.9708090741711218
Position 4194: 0.961294876240472
Position 5772: 0.9566712193153081
Position 6469: 0.9470280057919667
Position 3649: 0.9390496563361718
Position 2186: 0.9175879770649386
Position 8806: 0.8762687459745752
Position 2736: 0.8489949436435126
Position 3991: 0.8387796860507887
Position 3224: 0.6953512201976881
Position 8042: 0.44444149117259074
Position 8276: 0.28881334885273385
Position 4004: 0.09321237734382351
Position 3311: 0.0835334535650916
Position 7864: 0.07562368056780623
Position 8889: 0.0703119445328167
Position 3096: 0.05383154227413327
Position 2852: 0.050540696825465345
Position 3291: 0.047852413391165305
Position 3624: 0.047668334790655395
Position 6137: 0.03549402240723352
Position 2753: 0.03202090447102845
Position 6070: 0.025338502252299996
Position 2210: 0.020876088877975457
Position 3868: 0.017065539067826523
Position 2008: 0.01497723633948175
Position 3900: 0.01345695618879834
Position 4196: 0.013390730565672497
Position 3269: 0.010902229822206535
Position 3265: 0.010512479335141071
Position 3684: 0.01037898635075065
Position 1607: 0.009557944247698704
Position 2763: 0.00873700743174224
Position 2760: 0.00842620988042654
Position 4199: 0.007435654834449174
Position 1681: 0.007103052057021334
Position 5629: 0.006800517165097249
Position 564: 0.006118924107654459
Position 4511: 0.006105535407859715
Position 4165: 0.006083664618501652
Position 5984: 0.005809669956459896
Position 1063: 0.0046084206853231205
Position 5940: 0.004132950374585162
Position 1416: 0.003990689861834303
Position 4442: 0.00366077581384226
Position 2789: 0.00364948946015101
Position 8927: 0.003430298365189405
Position 3128: 0.003427453183112943
Position 3054: 0.0034035572447911225
Position 6217: 0.003016213068049554
Position 2241: 0.002687338413577715
Position 4036: 0.0025071381527627707
Position 3341: 0.0020999580837316035
Position 1812: 0.00209928739368754
Position 1851: 0.0020636624867316033
Position 8859: 0.0020573489397806887
Position 8090: 0.002044775761046418
Position 5007: 0.001979341552943193
Position 2088: 0.0019048680986593954
Position 4019: 0.0017144272228740882
Position 5777: 0.0017101665959965576
Position 4236: 0.001659321572486049
Position 3325: 0.0015323389447565523
Position 435: 0.0015132801411600178
Position 3098: 0.0013927429139234857
Position 1687: 0.0013668703322159254
Position 1489: 0.0013024610647116685
Position 796: 0.0012699053115388915
Position 6925: 0.0012277818372491015
Position 8933: 0.0011426152773874837
Position 7336: 0.0010785667606964349
Position 6285: 0.0010447768199587446
Position 2812: 0.001005781019889133
Position 4534: 0.0009915196984765355
Position 7813: 0.0008953441714414868
Position 8813: 0.000879274419564311
Position 4149: 0.0008777251986431255
Position 3143: 0.00085438057582078
Position 6769: 0.0008231569985618001
Position 2893: 0.000818734259473213
Position 4284: 0.0007888394740020542
Position 4214: 0.0007748842202750822
Position 9014: 0.0007620092805496221
Position 586: 0.0007550052590116832
Position 7666: 0.0007533616267286949
Position 5888: 0.0007521635679887071
Position 507: 0.0007364343800265414
Position 6358: 0.0007251464009218941
Position 6667: 0.0006955625244472124
Position 802: 0.0006848031992584606
