Gene = RIIAD1
index = 1142
Annotated 5SS: [  84  626 6085 7357]
Annotated 3SS: [ 548 6037 7228 7950]
SMsplice 5SS: [  84  626 2702]
SMsplice 3SS: [ 548 2601 7950]
top_k =  100
Partition function (log Z): -6.172339549175323

Sorted 5' Splice Sites (High to Low Probability):
Position 626: 0.9273105388261303
Position 84: 0.8960664943955696
Position 2702: 0.680782371075521
Position 7357: 0.22777568938847936
Position 3199: 0.16101047923471024
Position 400: 0.08411899745499471
Position 88: 0.060765234095762885
Position 6299: 0.044816304166381334
Position 6085: 0.029047586071967172
Position 3117: 0.023564907090779352
Position 1377: 0.011338815285965328
Position 6143: 0.011106396969831359
Position 3247: 0.010494221525267923
Position 1165: 0.006038798936921954
Position 987: 0.003968354093240076
Position 2937: 0.0028352515543883417
Position 354: 0.0015544041534580237
Position 123: 0.0009965732500044103
Position 2714: 0.0008104786011854283
Position 203: 0.0002225534654225935
Position 688: 1.9052755062613263e-05
Position 630: 1.3159678825445491e-05
Position 597: 4.85847857419278e-06
Position 121: 4.117460072735738e-06
Position 111: 3.0164698026960864e-06
Position 450: 1.409587113170311e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 7950: 0.7012694534492796
Position 2601: 0.681228860667311
Position 548: 0.6470867508473184
Position 7228: 0.27144487152727265
Position 476: 0.17670140052509595
Position 2984: 0.15444252823094545
Position 492: 0.0969898179646416
Position 7198: 0.09390076246915588
Position 3068: 0.09010775074415311
Position 4285: 0.06824163324377991
Position 6214: 0.044816304166381334
Position 241: 0.042589744175619074
Position 6037: 0.04239193799122061
Position 1029: 0.025896652355111096
Position 2607: 0.006838585741647723
Position 5139: 0.005322075940750589
Position 748: 0.004638861964333683
Position 1309: 0.004151558622331225
Position 2812: 0.003629588823136283
Position 260: 0.003317815615028373
Position 1221: 0.003113060662095621
Position 5859: 0.002447034549829958
Position 203: 0.00215751528260309
Position 3283: 0.0020877385941632763
Position 554: 0.0012145833748617412
Position 2562: 0.0011975597201444382
Position 255: 0.0010146851903751802
Position 844: 0.0007887180458696902
Position 286: 0.0007116660301529505
Position 524: 0.0007046373187008917
Position 1196: 0.0007042160272076955
Position 927: 0.000699127627093284
Position 2387: 0.0005964765505182107
Position 1568: 0.0005697166162332828
Position 1276: 0.0005082787515213892
Position 2738: 0.00029151540188281344
Position 3093: 0.00019993907653817364
Position 338: 0.0001339810902714111
Position 217: 0.0001240972910239255
Position 301: 0.00011106025729442711
Position 354: 8.080310398691828e-05
Position 149: 5.560658213825989e-05
Position 313: 4.291011072520198e-05
Position 378: 3.86387247168688e-05
Position 359: 2.18539124102751e-05
Position 315: 1.3138904766379735e-05
Position 279: 9.122045686988022e-06
Position 407: 6.881315762523453e-06
Position 404: 6.461079749239505e-06
Position 429: 5.090917748154166e-06
Position 210: 2.2131687755233607e-06
Position 175: 2.160353337266103e-06
Position 443: 3.7849355604220625e-07
Position 262: 2.458221683561904e-07
Position 281: 2.3187671346385049e-07
Position 290: 1.965218055675048e-07
Position 575: 1.5916233959978672e-07
