Gene = COX17
index = 399
Annotated 5SS: [ 200 2259]
Annotated 3SS: [2169 7737]
SMsplice 5SS: [ 673 2259]
SMsplice 3SS: [2169 2614]
top_k =  100
Partition function (log Z): -11.596237433901948

Sorted 5' Splice Sites (High to Low Probability):
Position 2259: 0.8734977323746843
Position 673: 0.7405976527188584
Position 200: 0.24653942884776617
Position 2039: 0.1976803138978513
Position 1155: 0.16511868620294104
Position 261: 0.13219597299553
Position 7841: 0.11299738956255719
Position 721: 0.020803635337629908
Position 2332: 0.01024755999238954
Position 204: 0.007617301168589892
Position 2731: 0.0074217059484560765
Position 100: 0.006851504789610964
Position 542: 0.0027544158278361482
Position 581: 0.0020886646173024015
Position 713: 0.0013699761626621938
Position 433: 0.001133079639346547
Position 861: 0.000502731676477332
Position 251: 0.0003078094437790079
Position 61: 0.00010538577951653995
Position 13: 8.274068735017969e-05
Position 105: 3.808797404133688e-05
Position 1179: 2.991420238722705e-05
Position 1110: 2.903210705501263e-05
Position 1219: 2.8838906018716693e-05
Position 33: 1.87061492432567e-05
Position 197: 8.35909740838689e-06
Position 551: 1.4278646460073918e-06
Position 670: 7.403281666049347e-07
Position 131: 1.131219375385354e-08
Position 363: 1.0961123052820176e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2169: 0.6342615011180402
Position 2614: 0.3174577042053757
Position 7737: 0.3078073155068422
Position 2144: 0.25485338019377374
Position 7933: 0.17260544268953001
Position 472: 0.15184523794809912
Position 1008: 0.13716383769292084
Position 1952: 0.10626390074341661
Position 6476: 0.07879139534487548
Position 3177: 0.0464707098964614
Position 1854: 0.04430860452140899
Position 3719: 0.03863167244929816
Position 436: 0.03455009879715004
Position 1887: 0.030293815392613617
Position 5182: 0.023763650114626583
Position 5463: 0.02310761439052971
Position 1994: 0.02218342379402766
Position 5704: 0.020671675802600528
Position 783: 0.0181492796824228
Position 921: 0.017640004373120292
Position 2610: 0.016409467736050416
Position 2774: 0.00956956317114482
Position 3138: 0.006749101170904125
Position 3098: 0.006442885130388809
Position 1090: 0.0031241956541084954
Position 2634: 0.0022893742874521214
Position 2296: 0.0019152656186772214
Position 751: 0.0015262588592947935
Position 814: 0.0010202750720095047
Position 477: 6.572238750218124e-05
Position 624: 6.558614178634932e-05
Position 569: 5.854940673112915e-05
Position 580: 8.820618415932778e-06
Position 588: 1.7540200772144996e-06
Position 594: 1.7326417406663472e-06
