Gene = CIART
index = 372
Annotated 5SS: [  76 1091 1338 1962 2166]
Annotated 3SS: [ 664 1261 1882 2053 3888]
SMsplice 5SS: [  76 1091 1338 1962]
SMsplice 3SS: [ 918 1239 1882 3888]
top_k =  100
Partition function (log Z): 3.965977286333579

Sorted 5' Splice Sites (High to Low Probability):
Position 1962: 0.974492208772661
Position 76: 0.9672957253582534
Position 1338: 0.9613818390302915
Position 1091: 0.9116822040114924
Position 2166: 0.6782669366612835
Position 4079: 0.23287671582135738
Position 2627: 0.10864413199206885
Position 4223: 0.08342653816071512
Position 281: 0.04571744616547503
Position 2193: 0.03834430600196969
Position 2559: 0.03285233365750022
Position 3286: 0.024905379664322633
Position 825: 0.021858373975262985
Position 1756: 0.02039710195206139
Position 1105: 0.019705905276581486
Position 1053: 0.015478622107439288
Position 1023: 0.011480432627161356
Position 181: 0.007653919674798327
Position 939: 0.00656693787307539
Position 512: 0.002756001610501069
Position 671: 0.0024182836952476943
Position 975: 0.0020367333570931656
Position 2082: 0.0018849150365364256
Position 801: 0.0017245044253388169
Position 105: 0.0015173328190841585
Position 1191: 0.0014723095511198529
Position 409: 0.001386719903595231
Position 1712: 0.001326902062779651
Position 685: 0.0012339865305622689
Position 1933: 0.0008187755644996509
Position 3290: 0.000778350109993351
Position 2935: 0.0006200483127026289
Position 1160: 0.00038996672002189025
Position 1323: 0.00013444830079406875
Position 1369: 0.00012143881081401582
Position 552: 0.00011152306905407413
Position 5: 5.210253635402143e-05
Position 518: 4.787769907457643e-05
Position 152: 3.629358463938331e-05
Position 268: 1.66048369825063e-05
Position 163: 1.6515154623021476e-05
Position 329: 1.562198921526095e-05
Position 113: 4.050707475136941e-06
Position 285: 2.0673826185738883e-06
Position 394: 1.069080669314113e-06
Position 9: 1.892147060131855e-07
Position 123: 5.691716746264412e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1882: 0.9989697188536163
Position 3888: 0.870145303000319
Position 918: 0.7508366257569229
Position 1239: 0.5517565717109798
Position 1261: 0.4056390122978234
Position 2053: 0.30839520363343775
Position 2036: 0.21928023420964102
Position 2433: 0.17778955905866928
Position 4316: 0.1461556370698497
Position 4146: 0.11643186587077525
Position 995: 0.11415070241881134
Position 2118: 0.10278030090361027
Position 4189: 0.09211762609063663
Position 970: 0.06551781204797831
Position 2081: 0.060190277834599376
Position 664: 0.032520367502318064
Position 180: 0.02053890297856059
Position 3186: 0.01979308850280304
Position 1519: 0.01883963183990551
Position 946: 0.017254185286594673
Position 2067: 0.013707465213487459
Position 2413: 0.013323874980559383
Position 4265: 0.009436223364114444
Position 2585: 0.009367313440301353
Position 3037: 0.008426239794488163
Position 4533: 0.006032586552844656
Position 794: 0.004576724407588059
Position 145: 0.004107667279925552
Position 670: 0.0029714558988043313
Position 271: 0.0028103171528202236
Position 2283: 0.0025287596628590413
Position 4070: 0.0019344973243812134
Position 1298: 0.001660392177038065
Position 1494: 0.001487541776424278
Position 1221: 0.0013772127634635073
Position 897: 0.0013697668445278358
Position 693: 0.0012279299821717348
Position 825: 0.0010997534772186146
Position 592: 0.0010618799186830827
Position 1657: 0.0007729511020383915
Position 1052: 0.0007677840890322515
Position 328: 0.0007655489525019857
Position 1182: 0.000732117589235844
Position 2746: 0.0006200483127026289
Position 1660: 0.00043647031044574805
Position 610: 0.00042370787885362085
Position 1087: 0.0003620373865748116
Position 1416: 0.00027933332794210976
Position 405: 0.0002598176755183897
Position 1169: 0.00022715422112713939
Position 1090: 0.00016101009604912265
Position 741: 0.00013158795972504264
Position 1792: 9.532587534286334e-05
Position 2126: 9.433507483957266e-05
Position 2085: 4.7397660160478746e-05
Position 2150: 4.318586792356716e-05
Position 1889: 3.96010514513919e-05
Position 1892: 3.090565378230528e-05
Position 1947: 1.907849683562798e-05
Position 1902: 1.59099529362292e-05
Position 1711: 7.1521067271241785e-06
Position 393: 3.2595358429319434e-06
Position 353: 2.1858471451773663e-06
Position 298: 2.0612487727532407e-06
Position 224: 9.025159815416935e-07
Position 161: 5.927499961367712e-07
