Gene = GNE
index = 604
Annotated 5SS: [  205  3366 12565 15477 20376 22149 26024 26620 29559 31214 32631]
Annotated 3SS: [ 2913 12411 15263 20287 21937 25893 26397 29375 31096 31795 34104]
SMsplice 5SS: [  205  3366 12565 14318 15477 19997 20376 22149 26024 31214]
SMsplice 3SS: [ 3237 12411 14063 15263 19796 20287 21937 25893 31096 33406]
top_k =  100
Partition function (log Z): 3.1460385987720905

Sorted 5' Splice Sites (High to Low Probability):
Position 12565: 0.9999999999999991
Position 3366: 0.9992511887897313
Position 15477: 0.978723618067877
Position 26024: 0.9718709178483517
Position 26620: 0.9495008746147348
Position 14318: 0.901282864532499
Position 19997: 0.8611371938063183
Position 20376: 0.851479607692127
Position 205: 0.7447679551280708
Position 22149: 0.7341925691865834
Position 3153: 0.6138790815400246
Position 28806: 0.5464695508735534
Position 26229: 0.4097913167954816
Position 21621: 0.39521857619603684
Position 29559: 0.25779327363897314
Position 74: 0.18681827428988063
Position 3088: 0.10311112981744558
Position 29339: 0.09574919270473413
Position 22643: 0.09337949025134351
Position 29101: 0.08969827024313407
Position 676: 0.06611121406793871
Position 14591: 0.056163703891403724
Position 3972: 0.03932519268843039
Position 29839: 0.03842345038955437
Position 3161: 0.03532244812747711
Position 29264: 0.03253972910745173
Position 26020: 0.02812908215164891
Position 22227: 0.026366563853468715
Position 11957: 0.02563041992422357
Position 22489: 0.023857102859225238
Position 15523: 0.021123354093114426
Position 12966: 0.02023050046384114
Position 14633: 0.01957701297445119
Position 26278: 0.01622801853826786
Position 16690: 0.013300324364020927
Position 14654: 0.01314164783215004
Position 90: 0.010808902630835953
Position 173: 0.009568254831049982
Position 824: 0.008403221702070217
Position 4041: 0.008161386034463853
Position 13415: 0.0056938625193641195
Position 3011: 0.0043397099039032576
Position 14855: 0.0037231663433682834
Position 471: 0.0033945485104668847
Position 13400: 0.001746991526535562
Position 842: 0.0014958590397479085
Position 15538: 0.00015302783900779195
Position 3370: 0.00010836384668687798

Sorted 3' Splice Sites (High to Low Probability):
Position 25893: 1.0
Position 15263: 0.999999999999999
Position 3237: 0.9525388963986431
Position 12411: 0.942718568135524
Position 20287: 0.8514796076921268
Position 21937: 0.7605591330400518
Position 19796: 0.6263542188969328
Position 29375: 0.4709826310324813
Position 33406: 0.46789709072835617
Position 14063: 0.4666836903192219
Position 2913: 0.4505697499732859
Position 26129: 0.4270336610059567
Position 28684: 0.3539893727029697
Position 21366: 0.29262779783890974
Position 26529: 0.287654305091541
Position 26409: 0.2827225050856814
Position 14058: 0.2573731030089246
Position 26397: 0.2473306800298163
Position 19825: 0.23478297490938552
Position 28737: 0.19248017817058374
Position 29751: 0.18398486981007556
Position 3087: 0.18366740549738428
Position 29134: 0.17515863440316579
Position 13967: 0.15823282060448135
Position 22576: 0.09337949025134352
Position 28982: 0.0896982702431341
Position 14430: 0.08704507494802952
Position 21247: 0.07408014510165627
Position 12367: 0.05728143186447543
Position 26326: 0.0565049755943057
Position 29338: 0.05126795385082783
Position 26293: 0.050089438479862414
Position 3799: 0.0441481026386399
Position 2876: 0.04051822216549471
Position 29438: 0.03734760829642456
Position 2828: 0.03636000648845106
Position 3293: 0.034888104643110825
Position 29675: 0.03266100749223637
Position 21390: 0.02851063325547082
Position 2961: 0.026157324590802097
Position 11825: 0.02563041992422357
Position 22336: 0.023857102859225238
Position 3058: 0.021567851383451526
Position 617: 0.02001637831190444
Position 12832: 0.019088074004390797
Position 14043: 0.018993250599871257
Position 26160: 0.014188876681560712
Position 26271: 0.011937999740498246
Position 13286: 0.007440854045899681
Position 730: 0.007207445244953068
Position 16423: 0.006650763571204587
Position 3242: 0.00512388596714291
Position 16603: 0.0050053158468465085
Position 14745: 0.0037231663433682834
Position 3152: 0.0035345240806868012
Position 26139: 0.003263618466408358
Position 14402: 0.0018372897499754246
Position 503: 0.0017677514669859474
Position 3725: 0.001705815094651429
Position 16450: 0.0016442449459698352
Position 3749: 0.0016326609896029165
Position 748: 0.0014392682829794203
Position 12842: 0.001142426459450345
Position 3189: 0.0010859508368155505
Position 377: 0.0004981706061328825
Position 585: 0.00043921628710622863
