Gene = DNAAF5
index = 451
Annotated 5SS: [  615  3147 14243 14765 28121 30294 35196 37274 43918 47498 48462 53444]
Annotated 3SS: [ 2961 14117 14645 27887 30080 35051 37104 43769 47346 48304 53251 58815]
SMsplice 5SS: [  615  3147  5121  5427  5792 14243 14765 20289 27782 28121 30294 35196
 37274 43918 45410 47498 48462]
SMsplice 3SS: [ 2961  4999  5299  5682 14117 14645 20178 27687 27887 30080 35051 37104
 43769 45287 47346 48304 58815]
top_k =  100
Partition function (log Z): 13.309420120723713

Sorted 5' Splice Sites (High to Low Probability):
Position 30294: 1.0000000000000027
Position 28121: 1.000000000000002
Position 14765: 1.0000000000000018
Position 47498: 1.0000000000000016
Position 615: 0.9993638634981322
Position 37274: 0.9988824288116885
Position 3147: 0.9965372429563949
Position 43918: 0.991886714913393
Position 35196: 0.9861021528861481
Position 5792: 0.9608260144064914
Position 5121: 0.9494452605670297
Position 48462: 0.7636721732241765
Position 7529: 0.6970862608894728
Position 5427: 0.6418191661803727
Position 20289: 0.5513719220477697
Position 3481: 0.4270629347562202
Position 20374: 0.4185911274803838
Position 2040: 0.352620448237092
Position 45410: 0.3117544537986991
Position 2861: 0.2576756828791018
Position 29700: 0.23222174686086425
Position 3522: 0.22764790214777827
Position 22046: 0.2132742659582936
Position 7332: 0.19068254375023094
Position 3859: 0.18429922325184106
Position 45389: 0.17123185266937493
Position 45402: 0.16480296028658692
Position 25563: 0.15902856822551814
Position 3518: 0.153190821270093
Position 36557: 0.1354407134783065
Position 29256: 0.124496103549986
Position 45425: 0.1216959007614678
Position 1592: 0.10162750374946393
Position 35332: 0.09620337449406643
Position 48075: 0.09270829790888992
Position 53444: 0.09237481208219123
Position 5414: 0.08721176461211996
Position 37987: 0.08084182705113907
Position 3826: 0.07685678983171797
Position 45419: 0.07580238665997434
Position 44081: 0.07560378981773477
Position 38362: 0.06347648685113942
Position 42408: 0.06252501524057594
Position 44125: 0.052804311037175235
Position 51380: 0.048244681618408704
Position 29242: 0.04248134515342819
Position 5444: 0.04038555136896475
Position 2065: 0.03849265237843552
Position 29301: 0.03443227395606115
Position 44257: 0.03279910886509638
Position 28298: 0.0311650916587878
Position 28302: 0.029983281073637617
Position 36506: 0.024320538114482967
Position 45493: 0.02104209457326644
Position 27980: 0.01921351899799878
Position 47893: 0.016267159044010025
Position 48011: 0.015637980762993504
Position 51985: 0.01436584135225494
Position 47886: 0.014073437810129125
Position 28637: 0.013330939899464373
Position 29731: 0.012239644734863251
Position 43922: 0.008113285086611605
Position 29389: 0.007246709729121284
Position 44553: 0.007130995453184955
Position 3033: 0.0044198557063069455
Position 1610: 0.0014998848345397651
Position 37351: 0.000710674135729783
Position 1201: 0.00022326448865316105
