Gene = ALKBH4
index = 76
Annotated 5SS: [ 163 5273]
Annotated 3SS: [5074 6894]
SMsplice 5SS: [ 163 5273]
SMsplice 3SS: [5165 6894]
top_k =  100
Partition function (log Z): -2.3776249543505275

Sorted 5' Splice Sites (High to Low Probability):
Position 5273: 0.9936866283066866
Position 163: 0.9793442036609465
Position 2942: 0.2813250684911441
Position 2215: 0.17404909843624256
Position 2597: 0.10983608941564955
Position 1001: 0.06788430523500757
Position 4378: 0.04230561636726063
Position 6979: 0.021351807878573974
Position 276: 0.016500512694905635
Position 1033: 0.015717424423820507
Position 800: 0.012525580525271264
Position 5459: 0.011682804795563512
Position 5856: 0.01001911429419806
Position 7242: 0.008848751346710098
Position 2021: 0.007794368267214703
Position 7114: 0.007378326965679693
Position 6976: 0.006131906150319883
Position 1048: 0.003225309220581757
Position 2592: 0.00240433498210214
Position 2880: 0.0020190251566236444
Position 607: 0.0007914437033173002
Position 503: 0.00043795872369043116
Position 292: 2.359391897065436e-05
Position 5216: 1.905422011594526e-05
Position 351: 9.784852479858595e-06
Position 260: 9.21878292894497e-06
Position 170: 1.985536056426384e-06
Position 347: 5.03734292681709e-07
Position 355: 1.6211721402179556e-07
Position 222: 9.294986773311177e-08
Position 282: 8.748546877594165e-08
Position 134: 4.822549596391087e-08
Position 367: 1.5339822320500217e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 5165: 0.940710912009404
Position 6894: 0.6324382977249351
Position 2679: 0.2764615463559446
Position 2111: 0.16256158222602504
Position 2539: 0.08165620707231477
Position 7467: 0.08088321296801075
Position 6312: 0.0685808943758507
Position 6146: 0.05843271736739607
Position 5074: 0.056853346567201896
Position 5377: 0.056578826499803676
Position 5737: 0.04875254612892184
Position 4310: 0.042305616367260615
Position 954: 0.0318460586959972
Position 5709: 0.02885522663991185
Position 2460: 0.02659894028790548
Position 5356: 0.022843921094951324
Position 870: 0.022839327311815188
Position 896: 0.022398992946812885
Position 1943: 0.02094128791984274
Position 7349: 0.015580474354570672
Position 6833: 0.014035759526703544
Position 6335: 0.010487189977461167
Position 5519: 0.008732533078278077
Position 2730: 0.0072254794753693966
Position 452: 0.004994175727443307
Position 799: 0.0034835551526229314
Position 6142: 0.0032285140093325348
Position 926: 0.003184451676437534
Position 7501: 0.0030976865814715928
Position 5421: 0.002381017878392346
Position 2371: 0.0023258735951209087
Position 366: 0.002258540469366585
Position 6962: 0.0019225195503201793
Position 851: 0.0018724066531554838
Position 6609: 0.0017890735747601218
Position 512: 0.001760345153327047
Position 6473: 0.0014912246393204264
Position 5733: 0.0010553040274190557
Position 958: 0.0005358398884873616
Position 724: 0.0002475186683107931
Position 636: 0.00024326775409557448
Position 916: 0.00019942385070962894
Position 591: 0.00019067845100541943
Position 575: 0.00017495559699156634
Position 566: 7.00728331621881e-05
Position 413: 5.610133631543199e-05
Position 743: 4.844778818543179e-05
Position 672: 4.844200458868886e-05
Position 5022: 4.4263199884847755e-05
Position 600: 6.866377219153282e-06
Position 495: 5.280976622338127e-06
Position 758: 4.0771746073257515e-06
Position 551: 2.217407784321477e-06
Position 534: 9.172964688037649e-07
Position 436: 2.699386056394982e-07
