Gene = ZNHIT6
index = 1626
Annotated 5SS: [  790  1977  2170  2341  6262 27583 29718 31183 50572]
Annotated 3SS: [ 1910  2062  2254  6157 27513 29636 31104 50446 54319]
SMsplice 5SS: [  126  1977  2170  2341  6262 29046 29358 29718 31183 37913 50572 54442]
SMsplice 3SS: [ 1910  2062  2254  6157 28969 29132 29636 31104 37775 50446 54319 54681]
top_k =  100
Partition function (log Z): -13.769946622517505

Sorted 5' Splice Sites (High to Low Probability):
Position 2170: 0.9987126486424374
Position 6262: 0.9833521905687471
Position 1977: 0.971146413662871
Position 2341: 0.9522747095603031
Position 126: 0.32194241562574183
Position 790: 0.2980714751472925
Position 5249: 0.29467758970517677
Position 2764: 0.17928246851536195
Position 393: 0.16436161363224186
Position 4301: 0.14451669790601748
Position 557: 0.07821553702738925
Position 2840: 0.07287120616548401
Position 527: 0.05819841163943762
Position 569: 0.03902462082764082
Position 542: 0.03451338461748542
Position 5262: 0.03269116448219811
Position 4114: 0.026806855929984844
Position 758: 0.026202525397326138
Position 60: 0.01969148427217846
Position 8814: 0.018399340557520606
Position 3210: 0.01798020192339533
Position 6290: 0.014829101318901892
Position 362: 0.012742630090950849
Position 728: 0.012117560564387973
Position 2854: 0.0056903633546257874
Position 935: 0.00565690944813841
Position 1985: 0.005652027130340435
Position 406: 0.004648938697393198
Position 197: 0.004629648169646648
Position 7149: 0.004374202943584557
Position 174: 0.004043911387720426
Position 1524: 0.0029741168993577234
Position 4059: 0.00272617186926455
Position 44: 0.0026620030064139727
Position 48: 0.0017820931873067927
Position 512: 0.0017539148758083816
Position 10: 0.0010567422486135111
Position 230: 0.0010535322530266858
Position 1958: 0.0010190738362941061
Position 2489: 0.0009022819790585013
Position 2550: 0.0008062722731590425
Position 8546: 0.00012129695174299503
Position 2101: 3.36436433356257e-05
Position 2167: 3.2935979993881396e-05
Position 2144: 2.540018061098588e-05
Position 2007: 1.2830872239746934e-05
Position 6322: 8.484679019112553e-06
Position 6543: 5.467723238910291e-06
Position 2109: 2.006269023714706e-06
Position 482: 9.470556817153084e-07
Position 2214: 9.71254904929553e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2062: 0.9968712848867282
Position 6157: 0.9917243056891347
Position 1910: 0.9765557943086913
Position 2254: 0.9557911076732626
Position 5179: 0.281330904618866
Position 7122: 0.2667555806189246
Position 2665: 0.24368063202506204
Position 8697: 0.20455508802532196
Position 14100: 0.09629425693621593
Position 10464: 0.08578210880468418
Position 15419: 0.07279998737919657
Position 4139: 0.07033927427053199
Position 4007: 0.06429468097304654
Position 12389: 0.052037107894411884
Position 5068: 0.04603784956850868
Position 8468: 0.043952816562423364
Position 4200: 0.038092782617354576
Position 7856: 0.03799883027648862
Position 703: 0.03135053397133196
Position 13157: 0.03091228991306562
Position 8925: 0.028166948578922945
Position 653: 0.023851850297264283
Position 3072: 0.017980201923395334
Position 9389: 0.017259615437700354
Position 622: 0.016827006048447272
Position 8544: 0.013151178005874847
Position 9572: 0.011840298380254778
Position 9155: 0.011301617218599624
Position 6565: 0.010852491442484069
Position 9042: 0.010588424262754036
Position 6445: 0.008199266840670176
Position 6116: 0.008180818288817044
Position 727: 0.007297972764155578
Position 6880: 0.006635928680908782
Position 691: 0.0064515178824783095
Position 6568: 0.006043620289781222
Position 2753: 0.005125456849263927
Position 2563: 0.005105153106561321
Position 7067: 0.004426046435332825
Position 1448: 0.0029741168993577143
Position 707: 0.002222214686096431
Position 814: 0.0018274323381240038
Position 1930: 0.001351925153446495
Position 845: 0.0013140783161072836
Position 2078: 0.0012755566190721659
Position 4114: 0.00119010850887291
Position 2559: 0.0010731177137872038
Position 7347: 0.0009032024554078427
Position 418: 0.0007358050745571195
Position 6336: 0.0006333803033291345
Position 1742: 0.000604414782658142
Position 490: 0.0003631710321562498
Position 2272: 0.00034438104120515934
Position 2465: 0.00027542820323888685
Position 470: 0.0002407638233457706
Position 4255: 0.0001328793354611143
Position 2367: 9.118937085027792e-05
Position 2428: 8.993166382035114e-05
Position 2091: 7.583474157203032e-05
Position 2638: 4.1081111121573554e-05
Position 2303: 3.565699627037856e-05
Position 2646: 3.462555145915242e-05
Position 2445: 2.4633367354456255e-05
Position 2305: 2.985014388315803e-09
