Gene = NUDCD2
index = 970
Annotated 5SS: [ 279 2579 3212]
Annotated 3SS: [2529 3059 6089]
SMsplice 5SS: [ 279 2579 3212]
SMsplice 3SS: [2529 3059 6089]
top_k =  100
Partition function (log Z): -6.60567842009111

Sorted 5' Splice Sites (High to Low Probability):
Position 3212: 0.9893231740619568
Position 279: 0.9023459847106875
Position 2579: 0.8119531536648789
Position 2968: 0.6273149585409644
Position 2585: 0.07791813795582074
Position 3922: 0.07395556726714828
Position 2453: 0.06905608264381209
Position 2445: 0.06691994728685721
Position 1387: 0.04506594153247008
Position 2457: 0.037846950363366855
Position 411: 0.028314879860020434
Position 3426: 0.01967603937224199
Position 189: 0.019002957536396525
Position 255: 0.018922199468332106
Position 61: 0.015331305217404148
Position 449: 0.011616456491576872
Position 646: 0.011217940436446803
Position 2709: 0.008244334796109174
Position 3234: 0.007193438516893548
Position 814: 0.00697359011468077
Position 2746: 0.006396186833201888
Position 2933: 0.005769868128553189
Position 5234: 0.0036722994583573486
Position 422: 0.0028347686129522797
Position 635: 0.002536744886746996
Position 123: 0.002497047933874364
Position 1146: 0.0023303268549112284
Position 1689: 0.0016545649528747054
Position 128: 2.356330981561672e-05
Position 42: 2.1842048419344193e-05
Position 171: 1.3439309202811788e-05
Position 221: 1.2474773323753622e-05
Position 251: 8.983502623998264e-06
Position 152: 8.52561109157319e-06
Position 183: 1.9579722254697044e-06
Position 120: 1.6333090871467494e-06
Position 115: 9.576400621805438e-07
Position 92: 8.206248083055549e-07
Position 301: 3.5480996406405556e-07
Position 140: 2.518850386892097e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 3059: 0.9015583461031591
Position 2529: 0.8168952150038111
Position 6089: 0.42965656995866186
Position 2649: 0.31854571942361765
Position 2668: 0.31535799363541456
Position 3986: 0.18862663169699537
Position 2334: 0.08642862346832811
Position 11959: 0.08066906731939723
Position 3134: 0.05894373310104468
Position 3794: 0.05763166925701409
Position 2506: 0.055310557960353716
Position 9750: 0.051158997955723665
Position 2310: 0.045291604643964714
Position 2350: 0.039421048335049176
Position 11060: 0.03587736098718935
Position 11033: 0.03436820320423317
Position 3094: 0.03381689117845279
Position 3821: 0.03161357560136117
Position 1313: 0.03053582895851403
Position 3611: 0.027470082162034302
Position 7152: 0.020979136485995493
Position 5130: 0.02070230533704433
Position 3323: 0.015302867186703092
Position 9051: 0.015004360290577766
Position 2290: 0.012138208238888528
Position 6109: 0.012047716705857404
Position 2877: 0.011195640667692667
Position 1199: 0.011084427530372164
Position 8423: 0.010578618137758832
Position 4203: 0.009501037051564057
Position 3948: 0.009296713925753645
Position 3326: 0.008636006873320374
Position 2554: 0.008209014264340056
Position 3734: 0.00780980073731873
Position 4409: 0.006745263509480239
Position 383: 0.0067417978538471595
Position 7033: 0.006332279592572773
Position 2780: 0.005111552760210094
Position 536: 0.004875522782814828
Position 491: 0.004550150735350264
Position 4102: 0.0036558415192333073
Position 3061: 0.003195471429235939
Position 4781: 0.002634208828386224
Position 4838: 0.0023977119886201006
Position 4891: 0.0018331683482799804
Position 443: 0.0017608013500171964
Position 1560: 0.0016545649528747054
Position 320: 0.0015790209162348543
Position 4239: 0.0014093489383348373
Position 1002: 0.001306077543148522
Position 3703: 0.00123599284099933
Position 593: 0.001155057009413532
Position 1059: 0.0010242493117627064
Position 149: 0.000763579835380663
Position 1292: 0.0007016036762255182
Position 448: 0.0006345274816807025
Position 158: 0.000599728540064511
Position 3306: 0.000577984780075701
Position 1357: 0.0005243535842619953
Position 188: 0.0004324839192180363
Position 183: 0.0004218600359206234
Position 212: 0.00039387738793808205
Position 3387: 6.799745611376868e-05
