Gene = PPP1R26
index = 1061
Annotated 5SS: [  33 3737 5004]
Annotated 3SS: [3603 4870 5369]
SMsplice 5SS: [ 646 1829 1979 5162]
SMsplice 3SS: [1787 1898 5030 8790]
top_k =  100
Partition function (log Z): -5.430257171605082

Sorted 5' Splice Sites (High to Low Probability):
Position 646: 0.873077539247044
Position 1829: 0.7545038305108673
Position 1979: 0.3977628934854107
Position 944: 0.3361634393708862
Position 5004: 0.3349093210965013
Position 5162: 0.2973541211933871
Position 5211: 0.2612444445180875
Position 2071: 0.20472661796365949
Position 2038: 0.20089624356806757
Position 5080: 0.1382699740108878
Position 1187: 0.08261975231300973
Position 1475: 0.06889694301054985
Position 1899: 0.06253333508189982
Position 5904: 0.0497058128589951
Position 389: 0.04688697536656918
Position 5071: 0.033170948295351006
Position 143: 0.0327259727109531
Position 82: 0.02729172088209352
Position 3737: 0.02577609786535564
Position 1198: 0.02453100783683759
Position 5946: 0.023307160895145264
Position 1533: 0.013031926930906594
Position 33: 0.008555430831592195
Position 112: 0.0044353004964163304
Position 115: 0.0036676407312022314
Position 911: 0.0020875831681006142
Position 518: 0.0003263548024538287
Position 650: 0.0002758821767126657
Position 380: 0.0002295621473237884
Position 264: 2.010870228607869e-05
Position 119: 1.234008892166475e-05
Position 196: 1.8311874265500015e-07
Position 242: 1.3574066763162544e-07
Position 222: 3.472117581937882e-08
Position 84: 1.3636811757476156e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 1787: 0.8897575859301322
Position 8790: 0.8714692993963256
Position 4870: 0.4940960281631451
Position 5030: 0.47198902189667563
Position 1898: 0.3391118706234404
Position 1954: 0.25528113845963984
Position 827: 0.24224009186242731
Position 5181: 0.1967775752685512
Position 1957: 0.12128313126855687
Position 1043: 0.10028669164035803
Position 5795: 0.08527325186881794
Position 850: 0.058813295367452355
Position 1390: 0.044648193524092016
Position 3603: 0.02577609786535566
Position 517: 0.022083956683982754
Position 1346: 0.017126017020200154
Position 338: 0.012337241539540184
Position 5142: 0.010783145853423546
Position 1368: 0.009863420167518653
Position 2056: 0.009671696854966655
Position 1673: 0.009252012709530598
Position 750: 0.005444268534757911
Position 1305: 0.003236330462833615
Position 1080: 0.0027606222938168384
Position 1654: 0.0022227348460654617
Position 1076: 0.001516053047306488
Position 1604: 0.001416210338990102
Position 379: 0.0009034866716807583
Position 1186: 0.000898079254166773
Position 1423: 0.0008300791296570577
Position 1007: 0.0005423639183092322
Position 834: 0.00032482713071494405
Position 600: 0.0003157063869514182
Position 453: 0.0002764531232828945
Position 192: 0.0002738577339621966
Position 306: 4.264697851905573e-05
Position 767: 3.016082971563766e-05
Position 111: 1.3619230032135289e-05
Position 905: 1.260406161853047e-05
Position 228: 1.2496932987632261e-05
Position 235: 2.0233370757231032e-06
Position 256: 6.609214286718209e-07
Position 137: 4.7147171387761385e-07
Position 207: 1.2877515349112732e-07
