Gene = HSPB11
index = 667
Annotated 5SS: [  375  5945 15891 17558 22026]
Annotated 3SS: [ 5831 15783 17488 21981 24161]
SMsplice 5SS: [  375  5945 22026]
SMsplice 3SS: [ 5831 21981 22940]
top_k =  100
Partition function (log Z): -15.017524836879085

Sorted 5' Splice Sites (High to Low Probability):
Position 5945: 0.936998915347104
Position 375: 0.874597118089561
Position 4365: 0.5170932043024029
Position 344: 0.11687605797828962
Position 1910: 0.07019470451259402
Position 675: 0.050877509720015576
Position 3047: 0.01580848982303082
Position 4125: 0.007808630085167415
Position 4120: 0.0060671111843643745
Position 5985: 0.0023491759279778406
Position 383: 0.0017829767940101718
Position 391: 0.0016107826348225752
Position 328: 0.001456401032702421
Position 413: 0.001353503678302756
Position 134: 0.0004774009774142032
Position 292: 0.00045036433811155446
Position 1725: 0.0002834567456628097
Position 725: 0.00022013475804941111
Position 75: 0.00011116598865173273
Position 55: 9.65232719330551e-05
Position 191: 2.8636225762923996e-05
Position 29: 8.80575370862357e-06
Position 67: 7.335342463877718e-06
Position 456: 4.621047361632645e-06
Position 484: 3.904172768068546e-06
Position 452: 2.6410501251430522e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 5831: 0.9516477922746868
Position 15985: 0.294781573805945
Position 4225: 0.2725617477217647
Position 6545: 0.2098046672486833
Position 4272: 0.20908724137576967
Position 13598: 0.13608408366884878
Position 10937: 0.0761663444404932
Position 8023: 0.06281835435031195
Position 1891: 0.057751097404474434
Position 557: 0.0515490215068437
Position 8895: 0.04659853848534878
Position 4303: 0.029418865576601335
Position 7551: 0.02881466152369628
Position 4025: 0.024235032649183554
Position 8361: 0.016866886045883565
Position 2696: 0.014613303797258852
Position 8045: 0.013898315327109292
Position 6541: 0.010008710516429011
Position 5778: 0.009541094274687925
Position 2674: 0.00951404987042863
Position 6474: 0.008488595731116058
Position 6119: 0.007621572290333384
Position 6171: 0.007479564312031213
Position 7339: 0.007179242400277456
Position 2950: 0.006850831114504353
Position 6345: 0.006535213870849233
Position 1815: 0.005891572302607749
Position 6041: 0.005144167737013986
Position 7475: 0.003665820144973807
Position 7388: 0.0033404774126955766
Position 1871: 0.003224979831491609
Position 6857: 0.0031327129698723306
Position 1724: 0.00294081142027064
Position 1797: 0.0028205552042282842
Position 6882: 0.002617517944498968
Position 7413: 0.0026043743919812548
Position 1291: 0.0007072588534206821
Position 2734: 0.0005629209857420848
