Gene = CDC73
index = 337
Annotated 5SS: [   315   3201   8227  13437  13573  16157  20050  25949  28366  30428
  81836  90084  90461 111138 114340 127855]
Annotated 3SS: [  3094   8156  13373  13519  16067  19832  25849  28286  30362  81777
  90047  90372 110975 114238 127712 128658]
SMsplice 5SS: [   315   3201   8227  13437  13573  25949  28366  30428  34977  90461
 111138 114340 127855]
SMsplice 3SS: [  3094   8156  13373  13519  25849  28286  30362  34817  90372 110975
 114238 127712 129565]
top_k =  100
Partition function (log Z): -50.054407705373286

Sorted 5' Splice Sites (High to Low Probability):
Position 8227: 0.999410439483191
Position 3201: 0.9934053011834373
Position 315: 0.9851450617791675
Position 13573: 0.981705164611323
Position 13437: 0.8843925682157422
Position 16157: 0.5219881211594112
Position 19733: 0.19526719492277994
Position 19126: 0.17165698600078655
Position 20050: 0.13291923878218204
Position 19341: 0.054883617052828265
Position 8540: 0.03584270642900341
Position 12093: 0.021584187560962906
Position 16501: 0.019730709334899614
Position 941: 0.014995155599436373
Position 476: 0.007219986322679113
Position 2817: 0.007163140326722339
Position 545: 0.006211702946208839
Position 16181: 0.005737081945716713
Position 3828: 0.0025104084645491947
Position 15985: 0.0024997100886139925
Position 6190: 0.0018572626365280158
Position 7393: 0.001585843224202093
Position 6122: 0.0015740243801588712
Position 4411: 0.0012919561371356645
Position 10023: 0.0010515322903520358
Position 1979: 0.0009607065346471825
Position 2800: 0.0009380742649267177
Position 4912: 0.0008291040918664672
Position 912: 0.0005831685697337532
Position 4403: 0.0005111699435559194
Position 2502: 0.000493698758413057
Position 5374: 0.0003599355159595517
Position 4906: 0.0003000955638206071
Position 2855: 0.00029389706252392624
Position 8218: 0.00024407458503422757
Position 8231: 0.00017652718133632123
Position 289: 1.039473282391096e-05
Position 241: 8.120932068030584e-06
Position 590: 2.2832385038536549e-07
Position 618: 2.165193945123832e-07
Position 70: 1.7638805331833312e-07
Position 319: 1.5937963583700864e-07
Position 256: 1.438813664696137e-07
Position 51: 1.6340297558777012e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 8156: 0.9998788448825399
Position 3094: 0.9904103860785469
Position 13519: 0.9887240847718818
Position 13373: 0.7556364321203514
Position 19514: 0.5524748161430723
Position 16067: 0.3873049120382926
Position 19055: 0.22750892449407875
Position 20907: 0.22569174907310235
Position 19832: 0.16656472580316817
Position 13080: 0.13618940289835482
Position 16024: 0.13613947107039404
Position 19214: 0.12394532055456114
Position 22489: 0.10539417589434613
Position 20145: 0.04287228848877889
Position 8378: 0.02565153125914989
Position 11914: 0.021584187560962906
Position 17269: 0.016461445476527316
Position 15919: 0.016024542169800583
Position 16286: 0.01344771237483889
Position 16398: 0.012259885519553353
Position 716: 0.009582511618991311
Position 8448: 0.00955200677506941
Position 2726: 0.007895030621173766
Position 18075: 0.006352622078835537
Position 15462: 0.005573752972203694
Position 15789: 0.005400337311824425
Position 14164: 0.005155651842743057
Position 15240: 0.0050742247706913515
Position 16492: 0.0048958345893805365
Position 14735: 0.004309043642522952
Position 16624: 0.004079204694928948
Position 15039: 0.0035977559423702146
Position 6035: 0.0034312870166868887
Position 15389: 0.0030040858180252123
Position 2987: 0.0029831282939611903
Position 13876: 0.0029239290207490015
Position 803: 0.002324890118874745
Position 3584: 0.0021640272781970273
Position 14497: 0.002127387632254371
Position 13872: 0.001883131578846468
Position 4313: 0.0018031260806915899
Position 15259: 0.001798710259408635
Position 13896: 0.0015893536785528968
Position 7296: 0.001585843224202093
Position 13656: 0.0014654040099541155
Position 8408: 0.0014367178711119169
Position 9000: 0.0013253859678450178
Position 4763: 0.0011291996556870747
Position 14040: 0.0010674249547306535
Position 9951: 0.0008411349692351567
Position 1844: 0.0007901014323631879
Position 474: 0.0005605349934742905
Position 10072: 0.00045188034752973263
Position 454: 0.0004434005580940581
Position 10480: 0.0004097104053522709
Position 459: 0.0003976270355337756
Position 5307: 0.0003599355159595517
Position 3580: 0.0003463811863521675
Position 675: 0.00033732946228131065
Position 9887: 0.00030289554177361845
Position 2754: 0.00029506211993406584
Position 2757: 0.00020581415686454657
Position 9137: 0.00020248812059941204
Position 829: 0.00016284365508211244
Position 2338: 0.0001558053810475577
Position 9085: 0.0001495799879484516
Position 8685: 0.00013080611011164565
Position 2300: 0.00012933416996800247
Position 2380: 0.000123090396244767
Position 589: 0.00011277883696451016
Position 9861: 0.0001101511431799756
Position 439: 9.144028723930503e-05
Position 1753: 8.608009782916987e-05
Position 2261: 8.546881115272916e-05
Position 1668: 8.452500445481924e-05
Position 833: 6.459174965427432e-05
Position 7992: 5.219667783568497e-05
Position 863: 5.1660006804998415e-05
Position 572: 4.4923391746120206e-05
Position 8179: 3.71618666619316e-05
Position 8182: 3.1796572945695084e-05
Position 3011: 9.379607071487854e-06
Position 8496: 2.4017344620481565e-06
Position 2964: 1.611960058028188e-06
Position 8529: 1.2381607202294545e-06
