Gene = DPM2
index = 466
Annotated 5SS: [ 667 1051 1932]
Annotated 3SS: [ 960 1828 2703]
SMsplice 5SS: [  94  667 1932]
SMsplice 3SS: [ 447 1828 2703]
top_k =  100
Partition function (log Z): -6.245474806413897

Sorted 5' Splice Sites (High to Low Probability):
Position 94: 0.9180651048364719
Position 667: 0.8343609933489591
Position 1932: 0.6631090622278103
Position 1051: 0.21894183622398422
Position 2376: 0.16265328789164207
Position 545: 0.1068812267130552
Position 2368: 0.06421217764399914
Position 2401: 0.06317042739533625
Position 2372: 0.05808940647484326
Position 2397: 0.05459712891034802
Position 2393: 0.04553965765311924
Position 2765: 0.0285097799339737
Position 43: 0.025177741278437152
Position 377: 0.001670100455730808
Position 6: 0.0012153961423114644
Position 644: 0.0008989246275887062
Position 217: 0.000595002200228173
Position 39: 0.0005863773621458748
Position 71: 0.00026654018006902865
Position 180: 0.00013637711570414066
Position 2534: 0.00010319169115470956
Position 229: 7.920484408444853e-05
Position 237: 5.2116665702939754e-05
Position 15: 1.874799541335097e-06
Position 17: 5.674234667579282e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 447: 0.8108240709259723
Position 2703: 0.7231234672272007
Position 1828: 0.5907380539298547
Position 2240: 0.4402851213796212
Position 2811: 0.17613990020778167
Position 909: 0.12028103197815627
Position 960: 0.10284083327369363
Position 592: 0.06949396408727937
Position 1842: 0.05217500760082902
Position 2278: 0.043672032458180014
Position 3193: 0.03343283148293315
Position 2948: 0.02638406940581403
Position 1618: 0.012915383851147334
Position 1907: 0.0066891581319056745
Position 2657: 0.006023752057299502
Position 2884: 0.005554392515563543
Position 558: 0.004704965917660707
Position 544: 0.004123542920164363
Position 211: 0.0031821832125804705
Position 171: 0.002895779456956529
Position 511: 0.0027282460936868063
Position 1966: 0.0023810983184295318
Position 869: 0.0020463726937321224
Position 2283: 0.001211839526278478
Position 1007: 0.0010595815419169414
Position 451: 0.0007235159047884586
Position 391: 0.0005581435253163155
Position 820: 0.0005203071890522023
Position 486: 0.0004330939546450461
Position 514: 0.00042027843172295383
Position 1621: 0.0003767782176713842
Position 825: 0.000347581712213944
Position 938: 0.00023517775619914217
Position 1476: 0.00021468049640253266
Position 449: 7.007259362544007e-05
Position 555: 5.2134563932346566e-05
Position 599: 2.3938821415081258e-05
Position 407: 1.8316826324881915e-05
Position 363: 4.726938110900152e-06
Position 412: 4.2110191935296654e-06
Position 461: 3.86589445569575e-06
