Gene = NDUFB2
index = 928
Annotated 5SS: [ 172 6340 8299]
Annotated 3SS: [ 6194  8188 24880]
SMsplice 5SS: [ 172 2793 6340]
SMsplice 3SS: [2625 6194 9891]
top_k =  100
Partition function (log Z): -6.877339779115648

Sorted 5' Splice Sites (High to Low Probability):
Position 6340: 0.999728649361693
Position 172: 0.9255794912018767
Position 2793: 0.7520430160609954
Position 8293: 0.4334702704025541
Position 9683: 0.19125250415092868
Position 551: 0.04766646016654239
Position 8032: 0.04614071398938806
Position 8266: 0.0440771785231013
Position 5451: 0.04306894575294396
Position 1782: 0.041336144873224866
Position 6549: 0.040871793837363064
Position 168: 0.04007812783584618
Position 8297: 0.03665732972479429
Position 1479: 0.03343252117342898
Position 9086: 0.029842615117216316
Position 6042: 0.027186474002928368
Position 9258: 0.026220347030516608
Position 1598: 0.02614508228555731
Position 1787: 0.018651093537767473
Position 3109: 0.014909539824182185
Position 1988: 0.014353256354732518
Position 846: 0.01228025779271164
Position 864: 0.010695112033396527
Position 721: 0.009423127983853363
Position 1838: 0.004098073223763843
Position 164: 0.0038028239978785583
Position 8707: 0.003551279441247669
Position 513: 0.001857638100520698
Position 857: 0.0013702061883621418
Position 1794: 0.0012559322882294856
Position 1486: 0.0010261236103318522
Position 910: 0.0009377828187893217
Position 1608: 0.0008725161826814974
Position 2011: 0.0007651784210022752
Position 6334: 0.00025752612147333156
Position 72: 8.375919623873098e-05
Position 801: 5.0579343339159564e-05
Position 404: 4.283047220363484e-05
Position 839: 4.2675693603930476e-05
Position 502: 1.1173819412120962e-05
Position 159: 5.1366652029099904e-06
Position 209: 1.617373928114863e-07
Position 178: 1.6152042631973137e-07
Position 25: 5.926882864034915e-09
Position 176: 3.45773179416112e-09
Position 225: 2.4210536826853007e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 6194: 0.9970545546239384
Position 2625: 0.7520430160609949
Position 9891: 0.5851820303726125
Position 9447: 0.524308150115272
Position 8188: 0.46090691735276856
Position 6422: 0.09299014962173507
Position 1695: 0.08045967869872046
Position 1403: 0.060490789220865086
Position 8218: 0.05710833629155559
Position 5383: 0.04306894575294396
Position 7940: 0.040767926372272806
Position 9219: 0.029861653109713508
Position 8824: 0.02984261511721632
Position 5943: 0.027186474002928368
Position 684: 0.021845717172126966
Position 8453: 0.018346877160929895
Position 314: 0.010089774920341178
Position 605: 0.009197418236658532
Position 2988: 0.007546143543963317
Position 8113: 0.005818339413457234
Position 2958: 0.004319725957668123
Position 410: 0.0034678346387976844
Position 2908: 0.003043670322550746
Position 6083: 0.0029316208592282287
Position 430: 0.0027091388068914606
Position 7869: 0.0023204463005141274
Position 7832: 0.00183963725091654
Position 487: 0.0017592218637313944
Position 450: 0.0014922555149272838
Position 393: 0.0014839829902493292
Position 7705: 0.001212704065684579
Position 263: 0.0009684569794404499
Position 7537: 0.000836402127203455
Position 7609: 0.000741847545256748
Position 1181: 0.0006432966515447145
Position 407: 0.0004889351490705046
Position 375: 0.000385278835256068
Position 1523: 0.00015821965422346687
Position 733: 8.874714359553799e-05
Position 265: 5.0501610544092676e-05
Position 1365: 3.5833999659295365e-05
Position 296: 3.2212130445450525e-05
Position 278: 9.776169885299131e-06
Position 355: 2.6676107236851308e-06
Position 463: 1.6588421866065527e-06
Position 326: 9.20896262963761e-07
Position 353: 7.042515729044686e-07
Position 349: 4.183362652279078e-07
