Gene = TRMT13
index = 1488
Annotated 5SS: [  153  3766  3923  6549  7089  7352  7857 10047 10981 15164]
Annotated 3SS: [ 3718  3855  6485  7018  7244  7688  9973 10905 14730 15461]
SMsplice 5SS: [  153  3766  3923  7089  7352  7857 10047 10981 15164]
SMsplice 3SS: [ 3718  3855  7018  7244  7701  9973 10905 14929 15461]
top_k =  100
Partition function (log Z): 4.13415183274573

Sorted 5' Splice Sites (High to Low Probability):
Position 7352: 0.9993867208417326
Position 10981: 0.9992620109177992
Position 10047: 0.9687643619389036
Position 7089: 0.9123935291112871
Position 7857: 0.8585003450929611
Position 15164: 0.8492546944795684
Position 3923: 0.7875724232243703
Position 3766: 0.5409695052711673
Position 153: 0.5309377586643009
Position 14372: 0.3735653017887469
Position 2715: 0.2558556725126773
Position 158: 0.23232993650562805
Position 3961: 0.21242757677562904
Position 12487: 0.18469121867730606
Position 208: 0.14859091136924482
Position 191: 0.07298625215205289
Position 15365: 0.06093519832399595
Position 7591: 0.03575042848449061
Position 2502: 0.03182945627787931
Position 14930: 0.028311188059458915
Position 10692: 0.024612176774121468
Position 8330: 0.018301911896656954
Position 411: 0.008456809213289881
Position 7839: 0.0066840059152092
Position 14423: 0.006385916309871914
Position 8022: 0.0049533749612522444
Position 55: 0.002807346996553807
Position 89: 0.0025257566034656382
Position 204: 0.0021263804657554826
Position 10678: 0.001992893200417438
Position 8989: 0.0012431825022780898
Position 102: 0.0009609682984518474
Position 1572: 0.0007628825811511667
Position 10969: 0.0007379890822011949
Position 130: 6.738444915133404e-06
Position 64: 8.413430531433173e-07
Position 199: 4.250422916230302e-07
Position 105: 1.9300922724416882e-07
Position 155: 1.9228735944785423e-07
Position 40: 2.1838446234500846e-08
Position 127: 1.2868446272398834e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 7018: 0.9195730534692244
Position 9973: 0.9053698699407362
Position 10905: 0.8836645385102995
Position 3855: 0.8354036262583808
Position 7244: 0.8012078979326909
Position 15461: 0.7635797078201174
Position 14929: 0.7205602512487416
Position 3718: 0.6161850883315643
Position 7701: 0.558016426067658
Position 14244: 0.322075447529458
Position 2641: 0.24195056845233917
Position 14730: 0.2166910989014704
Position 7286: 0.1909992985511048
Position 12401: 0.13718430739360604
Position 7659: 0.1333316397745776
Position 10879: 0.10468580706632226
Position 16115: 0.08430071439268647
Position 15277: 0.07942586210865196
Position 3610: 0.06405919720736576
Position 14210: 0.062309740393745296
Position 7803: 0.060756100353169785
Position 9923: 0.05663031406751767
Position 7721: 0.052915181100467064
Position 12301: 0.0506468008207153
Position 10589: 0.03383066034353117
Position 2455: 0.03367332173574953
Position 7453: 0.03107554986757413
Position 3755: 0.025321593473855708
Position 7681: 0.022001748079872076
Position 7688: 0.02193646913859018
Position 15817: 0.01815556827375301
Position 16040: 0.017726459913882355
Position 16807: 0.016659273029482967
Position 8082: 0.01629005201401146
Position 7486: 0.011210745947058537
Position 2580: 0.009186744188320939
Position 7980: 0.006965234843897739
Position 9939: 0.0067641779306491494
Position 7550: 0.006471423828095018
Position 7612: 0.0032194953355989746
Position 16151: 0.003088413631500652
Position 2397: 0.0028744944141470886
Position 12906: 0.002740062368940239
Position 10808: 0.0023124942370603514
Position 10849: 0.0021115698173256197
Position 15570: 0.0021106750400463423
Position 15643: 0.002102885675099983
Position 13912: 0.0018984452280198785
Position 240: 0.0015591227052624366
Position 13363: 0.001379536746369944
Position 8850: 0.0012431825022780898
Position 1340: 0.00032354963705818915
Position 1468: 0.00030520439947571325
Position 11686: 0.0002848993697378813
Position 11052: 0.00022336775292231245
Position 1282: 0.000134128544617264
Position 291: 9.72713221063305e-05
Position 270: 7.415107511426923e-05
