Gene = DUSP12
index = 476
Annotated 5SS: [ 376 2012 2215 2695 3492]
Annotated 3SS: [1897 2095 2597 3304 7015]
SMsplice 5SS: [ 319 2012 2215 2695 3492]
SMsplice 3SS: [1884 2095 2597 3304 7015]
top_k =  100
Partition function (log Z): 5.631097992702122

Sorted 5' Splice Sites (High to Low Probability):
Position 2695: 0.9930299460356993
Position 2215: 0.9798369206208465
Position 3492: 0.9703686849385862
Position 2012: 0.9587939744185481
Position 319: 0.6452123439082629
Position 376: 0.30664789485664323
Position 1608: 0.2039085488388532
Position 7083: 0.14439857534195888
Position 4318: 0.08451035907428818
Position 4196: 0.08103274498310233
Position 2502: 0.04669950560985806
Position 953: 0.035769832547327816
Position 2864: 0.026571280536250994
Position 336: 0.02101043330140645
Position 4010: 0.018567916360990092
Position 388: 0.017591833270703426
Position 2207: 0.015133263764734839
Position 141: 0.012100922214314783
Position 6365: 0.011564140987981556
Position 5747: 0.011277672936369602
Position 2016: 0.010308865337317955
Position 4192: 0.008773990913766948
Position 1799: 0.008529139927311963
Position 1604: 0.007331364719476712
Position 2030: 0.004375719218721705
Position 555: 0.003960269167349297
Position 1512: 0.0035907337184271455
Position 706: 0.002154891732605172
Position 2196: 0.0021293460185029455
Position 3039: 0.002089070009605628
Position 3205: 0.001617378631702397
Position 2219: 0.0006844327039387051
Position 3717: 0.0006604359026546954
Position 3935: 0.0005203283611546186
Position 119: 0.00019871221440492782
Position 92: 8.792425166494319e-05
Position 133: 7.848360144685867e-05
Position 4185: 7.520212922236881e-05
Position 54: 3.7514689004864874e-05
Position 2669: 1.9121056894605576e-05
Position 99: 1.1561904440086059e-05
Position 2689: 4.424211338743998e-06
Position 392: 1.2914678384535938e-06
Position 206: 6.762913903543223e-07
Position 357: 5.858117105939839e-07
Position 34: 4.0379555707002176e-07
Position 396: 1.7980086346531074e-07
Position 368: 1.5877186229367325e-07
Position 16: 3.105346890851787e-08
Position 197: 1.4908941688837606e-08
Position 2380: 7.183922509181803e-09
Position 155: 6.395478003307571e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2095: 0.9935360903459953
Position 1884: 0.940440146485304
Position 2597: 0.936754719103012
Position 3304: 0.8853009103737518
Position 7015: 0.6403677644836109
Position 4105: 0.3141186826159473
Position 7193: 0.10817101880739882
Position 1361: 0.08027350537885557
Position 5584: 0.0753874478647188
Position 1535: 0.06226639178892475
Position 3408: 0.05297009211894758
Position 7251: 0.045574314435300606
Position 1381: 0.04145385848700166
Position 2605: 0.035995851666549596
Position 3612: 0.030684397025815477
Position 6107: 0.027420414277839887
Position 1897: 0.02727713482551414
Position 2780: 0.027147254060210298
Position 2293: 0.027002091644515797
Position 848: 0.02532312362245723
Position 3822: 0.023447291001126636
Position 3328: 0.018971838939074025
Position 5937: 0.018285594873421206
Position 4294: 0.015198960451491128
Position 1462: 0.014258384798031851
Position 3348: 0.01418782115677226
Position 4154: 0.0129283635356131
Position 3627: 0.012847876346944809
Position 2450: 0.010478479520572476
Position 1431: 0.010221319223286285
Position 1693: 0.009522967344004986
Position 5080: 0.008814731658323355
Position 2378: 0.008521239986527658
Position 828: 0.0077378663415693365
Position 275: 0.0073854780929013715
Position 3632: 0.0066732290441345
Position 2335: 0.006157717782232918
Position 7166: 0.00572048755989633
Position 1905: 0.0053740405145771405
Position 3322: 0.004466775325045057
Position 2554: 0.004396341894421375
Position 2501: 0.004066780956870433
Position 2618: 0.003446392691441658
Position 4808: 0.002926550475564362
Position 5105: 0.0028299679695649635
Position 1949: 0.002687297795037852
Position 206: 0.0025961773486228323
Position 1417: 0.0023190140559417012
Position 2808: 0.002101022402985173
Position 510: 0.0018553577494860119
Position 2397: 0.0016793643316565415
Position 2922: 0.0014488214696349124
Position 603: 0.0013932663692295725
Position 2971: 0.0012290210693748217
Position 3670: 0.0010686905585618003
Position 606: 0.0010192991151025362
Position 2135: 0.0009539846994878077
Position 3790: 0.0007809621186389895
Position 2654: 0.0007469885415088619
Position 587: 0.0006684699826542425
Position 714: 0.0005279502300521794
Position 2506: 0.0005070359784042279
Position 3271: 0.0004980914560820433
Position 449: 0.0003565899729446256
Position 2949: 0.00026013574870526005
Position 3452: 0.00019221938898927312
Position 896: 2.9683990174425146e-05
Position 3191: 7.032494148586761e-06
Position 420: 5.257798060644478e-06
Position 564: 3.3533337301281822e-06
Position 413: 2.2655544125016106e-06
