Gene = BRAT1
index = 139
Annotated 5SS: [  241  1423  8404 10819 12138 12524 13608 14010 14430 14749 15942 16184
 16549]
Annotated 3SS: [ 1279  8248 10670 11764 12403 13515 13890 14242 14674 15838 16084 16375
 16962]
SMsplice 5SS: [  241  1423 10819 14010 14430 14749 15942 16184 16549]
SMsplice 3SS: [ 1279 10670 13890 14242 14674 15838 16084 16375 16962]
top_k =  100
Partition function (log Z): 13.983136604449511

Sorted 5' Splice Sites (High to Low Probability):
Position 1423: 1.0000000000000009
Position 14749: 0.9972037884659571
Position 10819: 0.9912425051015116
Position 241: 0.9720714211040349
Position 16184: 0.9680574825549152
Position 14430: 0.9663839305254611
Position 15942: 0.9399645641418959
Position 14010: 0.764946755757883
Position 8404: 0.7447623530917541
Position 16549: 0.632099686857699
Position 13608: 0.5129929719290797
Position 12524: 0.4967027347824996
Position 15215: 0.28225753810672605
Position 14957: 0.2490252424968277
Position 14014: 0.20060571796150573
Position 12046: 0.19984594957945398
Position 17140: 0.1952169636437356
Position 11974: 0.16397957865296667
Position 15128: 0.1552922209856417
Position 12138: 0.08629222114058174
Position 14898: 0.07475963729008832
Position 13770: 0.0523060715726696
Position 11867: 0.04156908832328025
Position 14071: 0.03239153339112859
Position 16132: 0.03193552913894451
Position 12042: 0.00865243996521501
Position 687: 0.00807631576683992
Position 270: 0.008066639274628655
Position 10982: 0.005705494532179668
Position 512: 0.004470253931426451
Position 14443: 0.003983450843499524
Position 16414: 0.0032708007501746315
Position 11900: 0.0029092915885739323
Position 177: 0.0027053329860005117
Position 276: 0.0025245435400497443
Position 14058: 0.0020559928894827192
Position 11151: 0.0014104682648587452
Position 250: 0.0013812256261570815
Position 1207: 0.0007961867289901902
Position 14933: 0.00037618680524843096
Position 4166: 0.00016983051576543515
Position 6662: 9.685431773590184e-05
Position 14754: 8.198942260663074e-05
Position 10823: 6.865368340896208e-05
Position 14757: 3.6574041478494704e-05
Position 1136: 3.798420936943128e-06
Position 16198: 3.7659006009257836e-06
Position 1159: 3.6929597136767483e-06
Position 504: 2.7777372833721e-06
Position 1254: 7.908340527150295e-07
Position 264: 3.085849621398983e-08
Position 117: 5.717735672374203e-09
Position 273: 3.112774199768995e-09
Position 185: 1.973902671996342e-09
Position 450: 1.1560462963203299e-09
Position 212: 1.129602395300066e-09
Position 80: 9.295619025173893e-10
Position 8: 4.5661484151698626e-10
Position 279: 4.19000100752936e-10
Position 215: 3.7653391972464463e-10
Position 144: 3.5177800167774266e-10
Position 348: 4.743596666435413e-11

Sorted 3' Splice Sites (High to Low Probability):
Position 13890: 0.999965787997713
Position 16084: 0.9539906586514828
Position 1279: 0.8921006650175475
Position 14674: 0.8786246375516179
Position 14242: 0.8691514678870514
Position 15838: 0.8081194429226366
Position 10670: 0.7329167513092504
Position 16375: 0.5173382859007952
Position 12403: 0.4967027347824993
Position 16962: 0.49562347339261964
Position 8248: 0.43347423487617426
Position 14832: 0.3642295059838573
Position 15101: 0.31945559925202877
Position 8109: 0.3112881182155799
Position 11793: 0.27693754291978523
Position 16999: 0.26833595465069326
Position 11764: 0.1887105957994068
Position 13515: 0.17584672148271463
Position 13522: 0.17095012011873245
Position 13479: 0.16619613032763259
Position 10673: 0.16002420886880755
Position 15819: 0.1302638587487807
Position 16782: 0.12996037018651438
Position 10750: 0.09837019860686258
Position 1347: 0.09741615099809894
Position 16272: 0.09685454422772487
Position 14682: 0.08940379278738511
Position 17437: 0.08211342329456815
Position 17522: 0.08124325020345578
Position 14859: 0.058345801331653124
Position 13721: 0.0523060715726696
Position 16104: 0.04600412212439607
Position 14337: 0.04461600154352938
Position 16434: 0.04359820392236033
Position 17604: 0.038168585851757766
Position 11973: 0.03760043053087966
Position 16411: 0.03562653232772075
Position 14612: 0.029858499494438688
Position 14269: 0.026410798296805302
Position 15127: 0.01904996762920828
Position 16744: 0.0174425514762836
Position 16380: 0.015026211487187136
Position 14104: 0.014524021311866999
Position 14203: 0.011079564645896683
Position 16301: 0.008714094952901975
Position 1191: 0.007613318932494
Position 10923: 0.005705494532179668
Position 14124: 0.0042012020744801966
Position 1065: 0.0028996403448870688
Position 15931: 0.0015812624704788065
Position 10981: 0.0014104682648587452
Position 17079: 0.0005419693770258831
Position 14127: 0.00039884561293686776
Position 4054: 0.00015710837737729233
Position 6602: 9.685431773590184e-05
Position 14497: 5.0853580778674857e-05
Position 13792: 3.421200228809294e-05
Position 373: 2.952796838187397e-05
Position 4050: 1.272213838814283e-05
Position 481: 1.186015913047744e-05
Position 955: 8.990199326839065e-06
Position 500: 8.01704222504257e-06
Position 643: 4.790211168670907e-06
Position 1123: 4.15368054992527e-06
Position 1040: 2.8923781819703067e-06
Position 16086: 1.996818582566774e-06
Position 549: 1.4820544156908986e-06
Position 516: 8.227166429915969e-07
Position 520: 4.7160767825317176e-07
Position 1305: 1.745062186435205e-07
Position 1224: 6.762264990534626e-08
