Gene = RP11-475E11.9
index = 1172
Annotated 5SS: [   124 113948 114573 114733 120351]
Annotated 3SS: [113907 114423 114669 120216 125777]
SMsplice 5SS: [   124    739  13176  13665  15874  16147  20010  22080  23440  23849
  26205  26408  85920 114733 120351]
SMsplice 3SS: [   616  13035  13562  15765  15975  19868  21985  23341  23701  26065
  26323  85720 114669 120216 124791]
top_k =  100
Partition function (log Z): -36.90700987990318

Sorted 5' Splice Sites (High to Low Probability):
Position 13665: 0.9999999999999865
Position 26205: 0.9740952839750598
Position 23849: 0.9703443950316064
Position 26408: 0.9657473556572268
Position 23440: 0.9649491725829833
Position 15874: 0.8926861614812995
Position 124: 0.8780210205462096
Position 739: 0.8273396489381053
Position 20010: 0.8158495088901475
Position 16147: 0.7879718860618766
Position 22080: 0.5269251455228339
Position 16581: 0.2649122769950972
Position 25961: 0.2029869399803618
Position 26754: 0.17584082095587017
Position 8494: 0.16707431205533693
Position 19926: 0.13531113798686653
Position 88: 0.10034316689363837
Position 28794: 0.07072133000865333
Position 16261: 0.04132186428501795
Position 28381: 0.03146331915276632
Position 24795: 0.0207305144781946
Position 28765: 0.020176044555423274
Position 26879: 0.016035278793057346
Position 25319: 0.01599718166173863
Position 142: 0.01286627244215517
Position 16155: 0.011546251456166248
Position 1176: 0.008145298363671734
Position 23421: 0.007492738983247114
Position 29318: 0.0055717468291941255
Position 28681: 0.004483530601552501
Position 23472: 0.004358816711465659
Position 28376: 0.003595674938357115
Position 25540: 0.0033930832874227573
Position 128: 0.0026006344884893224
Position 359: 0.0021122264373360164
Position 264: 0.001984722802524582
Position 23943: 0.0018030345915958442
Position 25569: 0.0017928583968719089
Position 24911: 0.0008978022234038689
Position 282: 0.0007051462128001617
Position 158: 0.00059847860897542
Position 57: 0.00022002731721843116
Position 444: 0.0001137086121371819
Position 424: 9.026218984942122e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 13562: 0.9999999999999877
Position 26065: 0.9917699356881877
Position 23341: 0.9768007282776928
Position 23701: 0.9721377739034227
Position 19868: 0.9511606468770157
Position 26323: 0.9420583608850894
Position 15765: 0.8926861614812995
Position 30982: 0.7898026635457862
Position 616: 0.7824423676215354
Position 21985: 0.5269251455228301
Position 15975: 0.48557963990174835
Position 16002: 0.29535609795231765
Position 16327: 0.2649122769950982
Position 28541: 0.18555424829887635
Position 8273: 0.16707431205533685
Position 25793: 0.12698083909137817
Position 16093: 0.059904263948995985
Position 26640: 0.05897210257368896
Position 33279: 0.05834753415551321
Position 25715: 0.04288667011429899
Position 26624: 0.04062115736653476
Position 29632: 0.03690442647388248
Position 25816: 0.03311943077468449
Position 26670: 0.030298496080800128
Position 26674: 0.02547196522847559
Position 28255: 0.023837846754875346
Position 640: 0.023255771423889675
Position 24696: 0.018234570778777395
Position 28205: 0.016405103727498514
Position 551: 0.01569568426480778
Position 26708: 0.015535503049472573
Position 26837: 0.009870174900763376
Position 29235: 0.008981126244639266
Position 25175: 0.008243841763214056
Position 32283: 0.0071731261832007395
Position 1014: 0.006872953651198741
Position 25219: 0.006586179931339611
Position 26627: 0.005615997302986902
Position 622: 0.00560149217922576
Position 25458: 0.0051859416842946395
Position 26369: 0.005006804191060349
Position 26559: 0.0041567862632112046
Position 24719: 0.003393745922821093
Position 29466: 0.003138271156713285
Position 28568: 0.0027142587479528696
Position 29155: 0.0019228233465299269
Position 26874: 0.0013592493407693057
Position 991: 0.0012723447124729607
Position 25222: 0.0011671599671849403
Position 26093: 0.0009326234168733087
Position 26690: 0.0006452637242866142
Position 26140: 0.00042547523069538226
Position 26226: 0.00016582680470802712
Position 26710: 4.323478408786092e-05
Position 23660: 9.65571977498062e-06
