Gene = FH
index = 554
Annotated 5SS: [  171  2580  6159  7795 11159 13759 15720 17319 19325]
Annotated 3SS: [ 2444  6047  7617 10975 13592 15515 17190 19170 21790]
SMsplice 5SS: [  171  2580  6159  7795 11159 13759 15720 17319 19325]
SMsplice 3SS: [ 2444  6047  7617 11000 13592 15515 17190 19228 21790]
top_k =  100
Partition function (log Z): 7.475509279319512

Sorted 5' Splice Sites (High to Low Probability):
Position 2580: 0.999659947027866
Position 11159: 0.9887858435750295
Position 17319: 0.9823151193976412
Position 7795: 0.9276588770358287
Position 6159: 0.9232794820317163
Position 13759: 0.9031020437867147
Position 19325: 0.8085674273117794
Position 15720: 0.6964439185501965
Position 171: 0.5435903883462468
Position 934: 0.5336130466962357
Position 4265: 0.5175168337716173
Position 13071: 0.4114521248381534
Position 4060: 0.20791611522029677
Position 15666: 0.13748533074099833
Position 481: 0.13270543096578388
Position 13120: 0.107863985723013
Position 12555: 0.08172593024738306
Position 7026: 0.07929013631912493
Position 702: 0.07292333807356537
Position 4260: 0.06708659600720723
Position 13693: 0.06649173849801798
Position 6166: 0.0587669505468292
Position 1642: 0.05361519474659728
Position 21901: 0.053002022408633734
Position 15071: 0.04392195852365171
Position 9837: 0.037841524030701304
Position 6563: 0.034093717034539804
Position 7739: 0.02180788761805484
Position 13699: 0.02094729626929718
Position 19654: 0.01378769215742377
Position 2910: 0.013754428162666128
Position 19631: 0.013542142942527537
Position 1508: 0.012802271806707899
Position 13033: 0.009568027000362953
Position 13731: 0.009458921445971063
Position 4090: 0.009131199214495324
Position 12675: 0.008932057253659293
Position 3075: 0.005978013931740417
Position 2862: 0.004926397414825728
Position 869: 0.0044698738763623005
Position 4292: 0.004179612182402538
Position 7799: 0.0017972737851136606
Position 7696: 0.00032838736571097303
Position 7803: 0.00031968984066744566
Position 2560: 0.0001633752549992886
Position 918: 6.937514001299182e-05
Position 2620: 6.0261891272574025e-05
Position 2529: 5.761040334786374e-05
Position 81: 2.400013228690475e-05
Position 448: 1.0402030193138223e-05
Position 559: 7.809048963293971e-06
Position 206: 3.898379194952998e-06
Position 41: 3.4202412079619202e-06
Position 411: 2.2876061380675716e-06
Position 124: 2.259655231839153e-06
Position 401: 1.9966414737023776e-06
Position 548: 1.8482153024337874e-06
Position 272: 3.386139195829947e-08
Position 73: 3.9792428796945656e-10
Position 135: 1.9695470838576406e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 13592: 0.9999999999999997
Position 17190: 0.9823151193976416
Position 6047: 0.982046432578546
Position 7617: 0.9519121156453744
Position 2444: 0.9429361951769509
Position 15515: 0.7906732956373703
Position 21790: 0.7367743184823994
Position 19228: 0.7113379902975501
Position 11000: 0.7099382903168083
Position 4181: 0.5357775950906744
Position 12946: 0.4622619524014015
Position 10975: 0.2788475532582214
Position 3966: 0.18861275123134588
Position 600: 0.10320696880712828
Position 21738: 0.10140798127983933
Position 19016: 0.085037728338097
Position 848: 0.0795215792974287
Position 6944: 0.07929013631912495
Position 20871: 0.07445073049065552
Position 13032: 0.06662218516012769
Position 12392: 0.060887990583465085
Position 21984: 0.053002022408633755
Position 4147: 0.04673941940046363
Position 15495: 0.044951979068938004
Position 20085: 0.043915948005899375
Position 9404: 0.03784152403070131
Position 641: 0.034503823462700936
Position 14970: 0.03354072683355127
Position 1560: 0.031214506922936085
Position 19520: 0.0308473151479581
Position 1388: 0.027627319458793452
Position 883: 0.02457015184317714
Position 2811: 0.023583507701252417
Position 2372: 0.022330579489190795
Position 12495: 0.020837939663917983
Position 3861: 0.019536293095981393
Position 2469: 0.017601956468405528
Position 19719: 0.016340882882433443
Position 754: 0.015627864716148798
Position 18960: 0.014575509555295378
Position 6484: 0.011426817607320184
Position 6377: 0.010732577902313663
Position 15011: 0.010381231690100454
Position 6404: 0.01018481249467167
Position 12626: 0.008932057253659295
Position 3711: 0.008898270107464832
Position 672: 0.00886037523129308
Position 2495: 0.008728747779803663
Position 1527: 0.007575640171575658
Position 2424: 0.0067983004175328305
Position 825: 0.006491589693541062
Position 4202: 0.006266027470089241
Position 692: 0.00604667927394577
Position 17530: 0.005506272738420763
Position 20230: 0.005091240749122145
Position 506: 0.0035889083175618085
Position 15808: 0.003244369256240282
Position 19978: 0.0029282185531174635
Position 19760: 0.0027174802082015493
Position 835: 0.0026834237126865394
Position 6275: 0.0017495090302342795
Position 701: 0.0015462820293916683
Position 2353: 0.0015298702954556105
Position 2844: 0.001065378853084798
Position 354: 0.0004934621919790628
Position 287: 7.206713253631024e-05
Position 445: 4.3940231499928815e-05
Position 300: 4.112564832599206e-05
Position 762: 3.6623261007024457e-05
Position 535: 3.14805963013687e-05
Position 15551: 2.5251011387255606e-05
Position 540: 2.4526637637055415e-05
Position 464: 1.7476697718191013e-05
Position 2244: 1.1373904022014416e-05
Position 2664: 9.952954895066236e-06
Position 480: 8.675831645836814e-06
Position 2072: 4.17104612429807e-06
Position 260: 3.2340717486550297e-06
Position 576: 2.2996627174791737e-06
Position 557: 2.056619481390633e-06
Position 514: 1.6233385826158226e-06
Position 206: 1.3573906780837419e-06
Position 409: 7.599728032062119e-07
Position 405: 5.826248156225917e-07
Position 368: 2.752022673094325e-07
Position 362: 7.529848053623734e-08
Position 258: 6.378514059588801e-08
Position 407: 3.0770709640000375e-08
Position 378: 2.6153392332068827e-08
