Gene = DTL
index = 473
Annotated 5SS: [  366  7542  9182 11636 11841 27373 29453 31309 32751 33127 36637 42686
 45174 65508]
Annotated 3SS: [ 7415  9082 11573 11719 27306 29339 31234 32646 33021 36523 42595 45037
 64674 67264]
SMsplice 5SS: [  366  1892  3966  7296  7542  9182 11636 11841 29453 31309 32751 33127
 36637 65508 67192 67376]
SMsplice 3SS: [ 1775  3887  7247  7415  9082 11573 11719 29339 31234 32646 32972 36523
 65415 67012 67264 67496]
top_k =  100
Partition function (log Z): -16.839595676980885

Sorted 5' Splice Sites (High to Low Probability):
Position 1892: 0.9999999999999927
Position 9182: 0.9999952591553585
Position 11841: 0.9836036593059884
Position 7542: 0.9831420843640826
Position 3966: 0.9456465442847422
Position 7296: 0.8450577472783549
Position 11636: 0.832453925923483
Position 366: 0.7323352316713228
Position 995: 0.5587694793729375
Position 489: 0.16832470958946566
Position 6476: 0.15894520022897832
Position 158: 0.12399999334348046
Position 1171: 0.10771246990556624
Position 1052: 0.06198144482985704
Position 6833: 0.05549901794911177
Position 5387: 0.054146107832495335
Position 7100: 0.045667093264142616
Position 7967: 0.04126386305721461
Position 2130: 0.009816649093120276
Position 62: 0.0075888775881916126
Position 12398: 0.007448903259555993
Position 11812: 0.006507242677716662
Position 11845: 0.006008468737030625
Position 12261: 0.0017800921295986108
Position 581: 0.0016373913599143147
Position 5239: 0.001200855490598074
Position 5245: 0.0010367453069108526
Position 4: 0.0009924770462137454
Position 777: 0.0009204364768436001
Position 9504: 0.0008645936059926636
Position 691: 0.0004807142465394293
Position 174: 0.0003917143455838323
Position 162: 0.000373277531886853
Position 329: 0.0002989126481621244
Position 153: 0.00023785478576731972
Position 229: 0.00011705488153479496
Position 204: 6.511360949750376e-05
Position 195: 4.333074998457554e-05
Position 226: 1.5961021196860766e-05
Position 370: 2.0614387750043627e-06
Position 8: 1.3603133507725498e-06
Position 128: 4.6503767841459254e-07
Position 576: 3.3319651536305516e-07
Position 499: 1.5695312416869076e-07
Position 224: 1.2487570965340234e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 9082: 0.9999952591553575
Position 1775: 0.9951346668280154
Position 11719: 0.9719692795734453
Position 7415: 0.9146480606388431
Position 11573: 0.7538943738283023
Position 7247: 0.7421689371193791
Position 3887: 0.4547165227736757
Position 3841: 0.42560392855835183
Position 27306: 0.42018515041902865
Position 906: 0.24334858934331557
Position 18468: 0.18263711938517402
Position 6364: 0.15894520022897846
Position 12637: 0.15325190559745108
Position 746: 0.1448186084589533
Position 7103: 0.08645111744742534
Position 290: 0.08442673886935587
Position 776: 0.08442001477932662
Position 956: 0.07917562489463376
Position 6909: 0.07823631175522767
Position 18035: 0.07311471760160589
Position 11269: 0.05616157408150919
Position 6746: 0.05549901794911177
Position 7462: 0.05236249794570342
Position 976: 0.04253673099412544
Position 3822: 0.039947367151037055
Position 5355: 0.038072720721175374
Position 18775: 0.03252849678134931
Position 851: 0.028260584660236336
Position 11726: 0.027280904351169845
Position 16114: 0.026844507115665668
Position 14086: 0.024506954026015746
Position 11360: 0.023147794089053816
Position 7837: 0.02272145213140783
Position 16783: 0.01953990222602417
Position 3768: 0.018809053853504277
Position 5324: 0.01586747712025574
Position 625: 0.015592625125118111
Position 12000: 0.012834660788270702
Position 15460: 0.010806976594836155
Position 7746: 0.01018759569855008
Position 1014: 0.010098295927925303
Position 1977: 0.009388426859425352
Position 1086: 0.009060560935500306
Position 11954: 0.00803737053642899
Position 12053: 0.0075130938466468145
Position 17668: 0.006919864303296363
Position 808: 0.006864831292652302
Position 3746: 0.006569671948173544
Position 15375: 0.0065067819644409955
Position 937: 0.005845458136242069
Position 15599: 0.005714181259501627
Position 7834: 0.004958344817545672
Position 1753: 0.004831490873088016
Position 992: 0.0040438295523841875
Position 12314: 0.0030724495880246993
Position 12341: 0.002982382680820003
Position 584: 0.0027639281916328096
Position 13366: 0.0025742875597901055
Position 7751: 0.002475787710259164
Position 233: 0.0024542603905501545
Position 5155: 0.0024435107885731056
Position 14679: 0.001948531248814264
Position 12657: 0.0019190033791694038
Position 11982: 0.0013533978527832673
Position 340: 0.0009705574582925922
Position 346: 0.0009451190048914259
Position 7900: 0.000920682699451841
Position 9404: 0.0006341849305357757
Position 11934: 0.0005566313547576859
Position 2007: 0.0004282222336949588
Position 440: 0.0002875621227403188
Position 9356: 0.0002304086754568842
Position 266: 0.00019615469077002067
Position 464: 7.677776396243037e-05
Position 614: 4.154154172626915e-05
Position 700: 1.8245998119310014e-05
Position 195: 1.4634157581489874e-05
Position 242: 1.4205370579264444e-05
Position 754: 1.4177367479456698e-05
Position 1692: 1.0790591358076495e-05
Position 1716: 9.185304123413233e-06
Position 1635: 7.515650622231778e-06
Position 1510: 6.350752782798103e-06
Position 395: 5.207952309460103e-07
Position 295: 2.224500456228898e-07
Position 235: 2.0583167577960865e-07
Position 360: 1.9979341767652902e-07
Position 139: 1.4092064621499664e-07
