Gene = IL23R
index = 692
Annotated 5SS: [  142  1791  3239 16560 34498 40656 53331 70403 73882 89528]
Annotated 3SS: [ 1691  2941 16435 34336 40509 53173 70312 73778 89436 92077]
SMsplice 5SS: [  142  1791  3239 16560 38274 53331 70403 73882 85669 89528]
SMsplice 3SS: [ 1691  2941 16435 38180 53173 70312 73778 85535 89436 92144]
top_k =  100
Partition function (log Z): -41.28168400260294

Sorted 5' Splice Sites (High to Low Probability):
Position 1791: 0.9928235771800263
Position 142: 0.9029583500883918
Position 3239: 0.8709580427034765
Position 16560: 0.7170041342603655
Position 5520: 0.46378558359502814
Position 38: 0.08605804801861164
Position 4536: 0.05797293491576645
Position 5348: 0.04474296202646516
Position 999: 0.012450401558853083
Position 134: 0.004311337717561189
Position 798: 0.0002635639236986088
Position 2547: 0.00018324784977052293
Position 530: 5.6297240927340164e-05
Position 2683: 3.548735558342092e-05
Position 2235: 2.6803845123547516e-05
Position 2579: 2.316052537960844e-05
Position 2195: 1.8525679983458913e-05
Position 59: 8.64946796626119e-06
Position 42: 5.32513832819909e-08
Position 639: 4.470345539067908e-08
Position 25: 2.4164735109371015e-08
Position 251: 7.900215373282062e-09
Position 210: 1.2067654255424805e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 16435: 0.859528971339684
Position 2941: 0.746796809465715
Position 19563: 0.7170041342603679
Position 1691: 0.6031386514378592
Position 5432: 0.40058879894788896
Position 1718: 0.38280439224066964
Position 5257: 0.0577915088787259
Position 4375: 0.054116421036419685
Position 3000: 0.04682384684658011
Position 9279: 0.04336439383036539
Position 3034: 0.0423757270453138
Position 5209: 0.03494506943459668
Position 2980: 0.021135780243417997
Position 5507: 0.019383725381334763
Position 7459: 0.017725370597678685
Position 7816: 0.016341116713524548
Position 3031: 0.012244319884805755
Position 5326: 0.012073751429362973
Position 10456: 0.010961938713656787
Position 3056: 0.008598691566122339
Position 11681: 0.0073688014049597145
Position 5549: 0.004565252369170614
Position 4275: 0.004104654388673678
Position 1592: 0.0033210574204423004
Position 7136: 0.0027871443073687815
Position 711: 0.002758854303732777
Position 2405: 0.0027282760460130653
Position 7263: 0.002618183131577321
Position 685: 0.0018006100435250091
Position 1693: 0.0017917521372853708
Position 1729: 0.0015063945296891787
Position 3202: 0.0014958387835383585
Position 3755: 0.0013955434246768986
Position 2000: 0.0013447229896322544
Position 5689: 0.0011016179451003435
Position 5654: 0.0009370276814282992
Position 1776: 0.0008301821125150531
Position 5072: 0.0007073351604183926
Position 747: 0.0006156044699240452
Position 1874: 0.00044120574059055407
Position 1973: 0.0004317940244765088
Position 133: 0.00029155442083807817
Position 881: 0.0002647016508251132
Position 852: 0.00025203262177749415
Position 855: 0.00025036074588729126
Position 4256: 0.00010563498549030069
Position 934: 2.5878068662580706e-05
Position 648: 2.2981744181612372e-05
Position 4239: 2.0614754383230318e-05
Position 379: 1.845921407176041e-05
Position 465: 9.429004975692864e-06
Position 356: 9.123747145401026e-06
Position 329: 9.000366603524471e-06
Position 344: 6.196145885394959e-06
