Gene = RGP1
index = 1135
Annotated 5SS: [ 122  585 1093 1455 1703 2126 2468 2859]
Annotated 3SS: [ 449  955 1370 1552 1978 2339 2668 3363]
SMsplice 5SS: [ 122 1093 1455 1703 2468 3516]
SMsplice 3SS: [ 955 1370 1552 2339 3363 3894]
top_k =  100
Partition function (log Z): -4.628146633017961

Sorted 5' Splice Sites (High to Low Probability):
Position 2468: 0.9980842495090745
Position 1455: 0.8528505071057686
Position 1093: 0.7473189841301479
Position 3516: 0.6150771125151072
Position 122: 0.46991432430408725
Position 585: 0.4561466860304088
Position 1703: 0.4459486188548706
Position 2126: 0.3185171775070226
Position 2051: 0.2715101144582278
Position 2859: 0.23288454513262294
Position 1614: 0.17924552892759865
Position 61: 0.12955573247056001
Position 416: 0.11216648894792762
Position 1135: 0.06712451790663923
Position 1126: 0.06461426619499534
Position 606: 0.05596429375368698
Position 350: 0.03996729451186027
Position 751: 0.025983410762934568
Position 386: 0.01964833772663102
Position 135: 0.019314122173038028
Position 662: 0.015397084108621239
Position 3159: 0.007993800640933274
Position 1371: 0.00753439598702589
Position 4451: 0.004993656464608237
Position 205: 0.004610724944767755
Position 1601: 0.0041667010549911775
Position 93: 0.0024755961977798815
Position 531: 0.001623170356303502
Position 881: 0.0016146351010343368
Position 481: 0.001121897221698868
Position 242: 0.0005299315725494081
Position 186: 0.0003747345363462086
Position 277: 0.00017240579272840363
Position 49: 0.00013054141167727435
Position 106: 6.088496708217217e-07
Position 108: 1.88401360606579e-08
Position 261: 9.09520486532829e-09
Position 153: 1.4163793080835473e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 2339: 0.9957600707132362
Position 955: 0.8702310031688011
Position 1370: 0.8410278233736179
Position 3363: 0.6605407620309911
Position 1978: 0.5626150175667837
Position 1552: 0.5089098769895062
Position 449: 0.3058935603313409
Position 3894: 0.25009836702486793
Position 4608: 0.20160177631916698
Position 2627: 0.17677510074710032
Position 2668: 0.1591589911481652
Position 5000: 0.09635261295414081
Position 6678: 0.0603223196443239
Position 4165: 0.05382395714725691
Position 7108: 0.05188617693037678
Position 1265: 0.042448178576366465
Position 7186: 0.03604865768740062
Position 1193: 0.03545647352448209
Position 3443: 0.031387928430025115
Position 3414: 0.030970388455131753
Position 1605: 0.025700792135442314
Position 329: 0.022224199469740257
Position 1562: 0.02026445518683474
Position 2004: 0.017685256325203236
Position 3024: 0.016948245526854738
Position 1268: 0.012946432162418434
Position 6653: 0.011583918949523762
Position 1949: 0.010752834238270077
Position 277: 0.008979203218078794
Position 3733: 0.00829381724601864
Position 712: 0.0077047257891105225
Position 415: 0.007404225372974812
Position 3609: 0.006779458120213094
Position 584: 0.006709566311230014
Position 372: 0.005569123189945333
Position 4074: 0.0033673782178372173
Position 2644: 0.002524793298046824
Position 4250: 0.0019311033767313351
Position 1238: 0.0017633069569010088
Position 995: 0.0015332518012893472
Position 2185: 0.0012983626308320805
Position 1673: 0.0007365451690279044
Position 3326: 0.0005180429380249636
Position 2675: 3.5318561073261714e-05
Position 212: 5.33653168685816e-06
Position 247: 4.491190803118559e-06
Position 233: 1.996501076113395e-06
Position 379: 3.621396693636681e-07
Position 284: 3.448053147897268e-07
Position 385: 2.963924107169946e-07
