Gene = EIF2B5
index = 491
Annotated 5SS: [ 317 1473 2542 2812 2983 4894 5467 6807 7115 7340 7623 7879 8302 8961
 9444]
Annotated 3SS: [1347 2355 2633 2901 4815 5153 6660 6972 7237 7514 7787 8177 8834 9332
 9619]
SMsplice 5SS: [ 317 1473 2542 2812 2983 4894 5352 6807 7115 7340 7623 7879 8961 9444]
SMsplice 3SS: [1347 2355 2633 2901 4815 5153 6602 6972 7220 7514 7787 8834 9332 9619]
top_k =  100
Partition function (log Z): 24.98576995218201

Sorted 5' Splice Sites (High to Low Probability):
Position 7623: 0.9862304784716979
Position 2983: 0.9787527174140367
Position 7340: 0.9716008138795227
Position 9444: 0.9357439751519772
Position 8961: 0.8992500133603687
Position 4894: 0.894871328302332
Position 5352: 0.8815566164895086
Position 317: 0.8411621685495642
Position 7879: 0.7657475817310713
Position 7115: 0.6977749158699205
Position 6807: 0.5951005527597828
Position 1473: 0.590835496005362
Position 2812: 0.5774475121668777
Position 2542: 0.4997053352353895
Position 2267: 0.49252381336342277
Position 2465: 0.4663488612001343
Position 8178: 0.36381284791056173
Position 158: 0.29172760939136727
Position 7131: 0.28267158999096337
Position 2731: 0.18670220873027746
Position 7938: 0.15688566989658334
Position 8215: 0.1284537049632368
Position 4958: 0.07679068425808702
Position 8302: 0.06947983998273954
Position 7924: 0.056333958606864305
Position 2125: 0.05502870439391527
Position 8337: 0.04895431567458574
Position 839: 0.03575681310679566
Position 9010: 0.03357597322578942
Position 9492: 0.029084986100200827
Position 150: 0.024250817565756207
Position 1588: 0.02389600815872584
Position 5467: 0.022825191095472232
Position 485: 0.020925177394149827
Position 5889: 0.017639460568835818
Position 688: 0.0174984649152561
Position 109: 0.016199384027548384
Position 2728: 0.016195333637280856
Position 8613: 0.014951953894951792
Position 1624: 0.01491252381391493
Position 9742: 0.014687259797450548
Position 6246: 0.014303186032567066
Position 867: 0.014155297495889424
Position 3849: 0.013681758630675004
Position 5477: 0.013585477608762074
Position 9124: 0.01321336809904718
Position 7117: 0.012237041701373425
Position 8944: 0.010027398432840486
Position 2786: 0.008408455873006539
Position 6004: 0.008115620248569612
Position 2761: 0.008110930652540779
Position 871: 0.006488077821097368
Position 2488: 0.0063732797286757134
Position 957: 0.0040934015219680295
Position 7102: 0.00408545769547659
Position 1412: 0.003873709415730473
Position 7554: 0.003728758922463644
Position 4945: 0.003618963220024768
Position 6513: 0.003204774231984452
Position 3033: 0.0029697745369568315
Position 1552: 0.0029217230148790357
Position 7711: 0.0021304206650483632
Position 4874: 0.0020381099357399644
Position 653: 0.0015616448709776737
Position 7563: 0.0011991912524107096
Position 155: 0.0006319690732528944
Position 134: 0.0004281207527781414
Position 9703: 0.00038616060588479956
Position 512: 0.0001406970030179277
Position 103: 0.00010272969024948302
Position 531: 5.447386077863925e-05
Position 75: 3.098475933236273e-05
Position 644: 2.830873849825508e-05
Position 152: 2.510506432254663e-05
Position 47: 2.216506449021178e-05
Position 9: 7.754168649828961e-06
Position 100: 3.969363687602841e-06
Position 31: 3.0676824221500166e-06
Position 137: 2.099243607191717e-06
Position 162: 2.0014653139025755e-06
