Gene = UBLCP1
index = 1521
Annotated 5SS: [  280  5989  6919  7365  7563  9041 11542 12166 15274 20259]
Annotated 3SS: [ 5788  6826  7278  7446  8941 11503 12066 15156 20130 21822]
SMsplice 5SS: [  280  3478  5989  6919  7365  7563 15274 20259]
SMsplice 3SS: [ 3254  5788  6826  7278  7446 15156 20130 21822]
top_k =  100
Partition function (log Z): 4.917922463439489

Sorted 5' Splice Sites (High to Low Probability):
Position 5989: 0.999999999999999
Position 280: 0.9987455779811131
Position 7563: 0.9961806610925387
Position 7365: 0.9920369238094005
Position 20259: 0.9828324001569311
Position 15274: 0.9792367699817373
Position 6919: 0.7007072406935883
Position 3478: 0.6541390350051117
Position 4610: 0.48467171180281216
Position 11542: 0.33269135950643375
Position 18713: 0.26438652888065256
Position 20554: 0.20026953024666688
Position 18626: 0.15971855029095777
Position 6459: 0.14081874388544638
Position 11332: 0.1276764258814769
Position 2531: 0.11100621284370842
Position 1103: 0.07867842373577139
Position 1606: 0.07658534674793487
Position 9041: 0.05040332696110085
Position 6368: 0.03394306729475493
Position 4484: 0.0325778956664803
Position 6905: 0.03206945549702645
Position 4522: 0.026316470052734867
Position 5465: 0.022253952445017846
Position 5394: 0.021227363221921217
Position 3337: 0.020087715780448618
Position 20884: 0.015123228113334587
Position 7107: 0.009916318918275109
Position 6164: 0.009195347043264012
Position 3346: 0.004299175280885945
Position 16684: 0.004080573345198848
Position 4838: 0.003250462168011882
Position 8248: 0.001249802443775976
Position 263: 0.001170636346807035
Position 8361: 0.0007125785402150803
Position 721: 9.026772373003374e-05
Position 1112: 8.867335186160253e-05
Position 1687: 4.614567645940266e-05
Position 747: 2.5371649520980787e-05
Position 6158: 1.5849027389333647e-05
Position 685: 6.809528579794039e-06
Position 504: 5.251286483150773e-06
Position 191: 9.132985063754413e-09
Position 241: 5.280459846972532e-09
Position 226: 2.816286137102095e-09
Position 395: 2.1003201899577582e-09
Position 287: 1.883660782590226e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 5788: 0.9935979886709654
Position 7278: 0.992123249120411
Position 20130: 0.9852833901458012
Position 15044: 0.9792367699817373
Position 7446: 0.9472788004233647
Position 21822: 0.8668036918265286
Position 6826: 0.6703635520774256
Position 3254: 0.6203940694493588
Position 4360: 0.5271586013732821
Position 11503: 0.33269135950643375
Position 18593: 0.26438652888065256
Position 20370: 0.21594812664980748
Position 18339: 0.16273383515782974
Position 11246: 0.1276764258814769
Position 6225: 0.09952744591267397
Position 2409: 0.07424879881861345
Position 6659: 0.06293167274418321
Position 975: 0.0527314140060003
Position 7476: 0.04882516959690616
Position 6305: 0.04852278373612679
Position 5311: 0.04348131566693908
Position 21017: 0.04301639698755408
Position 8941: 0.041636970661265815
Position 1440: 0.04083650138521565
Position 2197: 0.03092001801847268
Position 1548: 0.0291321464763751
Position 3220: 0.027258113649484265
Position 6260: 0.02409275340853908
Position 20996: 0.022978302457607236
Position 20488: 0.0199642209320027
Position 3279: 0.017814838787167015
Position 20748: 0.017424183374149492
Position 4393: 0.016407476148745378
Position 821: 0.01460936723127515
Position 3256: 0.013058904180436433
Position 6753: 0.009397790287280744
Position 856: 0.009231721569206451
Position 6095: 0.008868838139022086
Position 8948: 0.008811749050247375
Position 22912: 0.008476448699041577
Position 22401: 0.0067402481575410955
Position 5806: 0.006402011329033681
Position 21737: 0.006354642767904927
Position 2495: 0.005837396006622305
Position 16643: 0.004080573345198848
Position 1517: 0.0036248741994190426
Position 4692: 0.003250462168011882
Position 6393: 0.0024255557865165375
Position 995: 0.002194594281151104
Position 20553: 0.002127913270908664
Position 1476: 0.0021206313656076396
Position 8099: 0.0019704615400338715
Position 1232: 0.0009173389977768524
Position 6155: 0.0004847843297576501
Position 545: 3.838110516931034e-05
Position 7644: 2.9150165997569904e-05
Position 6132: 2.6647651399148273e-05
Position 6100: 2.4198286819396875e-05
Position 504: 5.55462477853713e-06
Position 7515: 5.067001671001881e-08
