Gene = TSTD2
index = 1501
Annotated 5SS: [  333  6178  7895 15819 22002 23230 27433 28093 28849]
Annotated 3SS: [ 5962  7577 15697 21875 23123 27313 27933 28709 30807]
SMsplice 5SS: [  262  6270  6571  7895 15819 22002 27233 27433 28093 28245 28849]
SMsplice 3SS: [ 5962  6424  7797 15697 21875 27098 27313 27933 28180 28709 30863]
top_k =  100
Partition function (log Z): -18.418402517064187

Sorted 5' Splice Sites (High to Low Probability):
Position 262: 0.8886586041057656
Position 6522: 0.7266722893261003
Position 6270: 0.4248784697053423
Position 7895: 0.3729757407729145
Position 6178: 0.3721236603637121
Position 333: 0.1107683572196919
Position 2958: 0.07404394483649562
Position 3236: 0.05528197075841864
Position 6208: 0.042157733694730276
Position 3211: 0.03128280131984771
Position 3330: 0.029521233458853588
Position 4350: 0.009489107076335272
Position 4821: 0.009360888817930619
Position 3932: 0.008882121465442452
Position 5966: 0.006826630292450535
Position 4789: 0.004976947593318777
Position 3144: 0.0034760311691402123
Position 2863: 0.0022038406107736555
Position 2656: 0.0007639802422676275
Position 394: 0.00021131221983438164
Position 202: 0.00020849199442520263
Position 1651: 0.0001701217421391989
Position 461: 0.00015313870043807805
Position 3054: 7.091720401446027e-05
Position 1527: 4.814479679544168e-05
Position 2206: 2.9804733300930375e-05
Position 2690: 2.7443968771769163e-05
Position 1403: 8.327293738305614e-06
Position 1170: 7.677004354296951e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 6424: 0.8604616825777323
Position 5962: 0.8591736051519617
Position 15094: 0.44374991214850745
Position 7797: 0.3404271765845363
Position 3121: 0.12171516523220988
Position 9036: 0.10171671890804117
Position 2795: 0.07658086285525678
Position 9257: 0.0714968596997114
Position 12114: 0.04350563582225333
Position 7577: 0.03657873476694681
Position 6034: 0.028585105140388103
Position 10582: 0.02830749374608122
Position 12483: 0.024092839168909305
Position 4638: 0.02357725783122455
Position 7282: 0.019826190472867856
Position 6012: 0.018506109415112958
Position 10954: 0.01182916944803822
Position 6853: 0.011466575235976616
Position 10860: 0.0097352092884553
Position 4262: 0.009489107076335254
Position 6226: 0.00833472716997988
Position 3167: 0.007032483377531919
Position 3737: 0.004400003426020131
Position 8252: 0.003648872444236287
Position 3760: 0.0023728220301309218
Position 3860: 0.002109296009291414
Position 1808: 0.001291800168375473
Position 2554: 0.001167582467819811
Position 4485: 0.0010923517047387603
Position 5557: 0.0009332642620087869
Position 4424: 0.0008849314999283093
Position 1312: 0.00036457832431011664
Position 1738: 0.0002614357145514666
Position 2798: 0.0002557895103090824
Position 2528: 7.519449923038469e-05
Position 1383: 4.930046156300099e-05
Position 2910: 4.620253486332185e-05
Position 1584: 4.364334957681096e-05
Position 1473: 2.7846907813479514e-05
Position 1340: 2.7077990775183035e-05
Position 1490: 1.3218874307727853e-05
Position 2012: 9.393957363274651e-06
Position 2188: 8.904997749366652e-06
