Gene = CARTPT
index = 280
Annotated 5SS: [290 801]
Annotated 3SS: [ 716 1344]
SMsplice 5SS: [ 290  801 1141]
SMsplice 3SS: [ 716 1012 1344]
top_k =  100
Partition function (log Z): -4.878994077195855

Sorted 5' Splice Sites (High to Low Probability):
Position 801: 0.7750989265691809
Position 290: 0.5219131761907388
Position 1141: 0.4510147470384002
Position 537: 0.42036394153385803
Position 294: 0.4046931786369984
Position 806: 0.2183163189756295
Position 612: 0.07581940609885317
Position 146: 0.0655770172482753
Position 989: 0.05540169559413195
Position 1355: 0.03901416456495407
Position 1112: 0.014980153416795412
Position 89: 0.014741512792633932
Position 948: 0.009535365274086022
Position 618: 0.00819232208490293
Position 1279: 0.00311492396083191
Position 622: 0.002720346575694297
Position 201: 0.0025551687273042563
Position 5: 0.00016322493234634055
Position 1210: 3.4404431167080193e-05
Position 102: 2.4612524629149145e-05
Position 120: 1.3560936827681e-05
Position 196: 1.0628387827850518e-05
Position 99: 7.177973059315607e-06
Position 207: 7.99949681520777e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 716: 0.6451517805588982
Position 1344: 0.6124840238556374
Position 385: 0.4890118669394093
Position 1012: 0.29495586922072753
Position 1201: 0.2659277871332034
Position 1042: 0.19497155623646417
Position 676: 0.16264455979804116
Position 643: 0.15685678037749146
Position 883: 0.0789218500885184
Position 1501: 0.06560762582476835
Position 214: 0.04264321280156138
Position 1567: 0.028996094713023297
Position 1217: 0.01655902837159395
Position 217: 0.007640503455939836
Position 387: 0.006203986348754837
Position 510: 0.003003840074739622
Position 1044: 0.002701785351705726
Position 903: 0.002496174012397538
Position 1111: 0.0016275068165314752
Position 439: 0.001490577001969207
Position 918: 0.0014635696803137006
Position 391: 0.0009280632021888844
Position 610: 0.00043603377687183716
Position 419: 0.00026151508811093275
Position 468: 0.0002609388620177734
Position 232: 1.863409198012082e-05
Position 441: 1.5838166097298086e-05
Position 283: 7.573877601822928e-06
Position 239: 5.9209688396260224e-06
Position 110: 4.1194786264006105e-06
Position 126: 3.924766136518758e-06
Position 226: 2.294803940650316e-06
Position 88: 7.764703162885831e-07
Position 280: 2.0238031719031735e-07
Position 286: 1.4686442722372173e-07
Position 150: 8.647782777250041e-09
Position 138: 3.2813860908059363e-09
Position 120: 1.08879475195544e-09
