Gene = SWT1
index = 1363
Annotated 5SS: [    85   3846   9573  11319  18034  23371  24978  27265  27852  33563
  45720  47784  49684  57576  64957  74629 114310 119589]
Annotated 3SS: [  3752   9491  11259  17291  23310  24865  27162  27662  33468  45573
  47619  49544  57426  64768  74496 114242 119523 133593]
SMsplice 5SS: [    85   3846   9573  11319  17569  18034  27265  27852  33563  38094
  57576  64957  72616  74629 114310]
SMsplice 3SS: [  3752   9491  11259  17291  17935  27162  27662  33468  37944  57426
  64768  72542  74496 114242 133593]
top_k =  100
Partition function (log Z): -45.048977837013105

Sorted 5' Splice Sites (High to Low Probability):
Position 9573: 0.9999985723006589
Position 11319: 0.9987085442208816
Position 3846: 0.9891652751855152
Position 18034: 0.9570437124764497
Position 85: 0.8769080646852836
Position 23371: 0.3991744354913237
Position 4096: 0.3300588572112384
Position 27852: 0.15236006361002014
Position 10298: 0.11953612394255131
Position 1252: 0.11167349026391242
Position 9106: 0.10635120478121211
Position 20842: 0.08968673532544331
Position 235: 0.06355155343349549
Position 10765: 0.05774832408840289
Position 230: 0.05475699298280711
Position 23415: 0.05363709972731331
Position 24978: 0.04372105959761652
Position 2407: 0.040924848246685026
Position 4032: 0.030837006370113825
Position 18039: 0.025114236915048722
Position 4879: 0.02030284710997566
Position 9293: 0.020242763901408164
Position 18428: 0.019484326210997792
Position 4443: 0.01655303630894783
Position 5885: 0.013461356576912064
Position 10384: 0.01197692635426293
Position 10305: 0.01159142891696454
Position 10852: 0.0038317883666007632
Position 12818: 0.003604239909462168
Position 10114: 0.0022932807414848626
Position 249: 0.002000099672207155
Position 547: 0.0019934713031953244
Position 89: 0.0007761628996275839
Position 20311: 0.0005306436603878362
Position 11954: 8.610011455504225e-06
Position 11622: 8.438064554843192e-06
Position 153: 7.812061322682205e-06
Position 93: 5.842962063347998e-06
Position 9677: 2.544820914988552e-06
Position 11909: 1.5194180098217128e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 9491: 0.9997751823680465
Position 11259: 0.983031933532394
Position 17935: 0.9816139208998373
Position 3752: 0.7314227060744036
Position 23310: 0.5604188719122891
Position 3956: 0.347518984780478
Position 3760: 0.2577425691111096
Position 26235: 0.24018893339671565
Position 27662: 0.18604777891406465
Position 18167: 0.18242631718649097
Position 24865: 0.15081739774653038
Position 10147: 0.1429589646762847
Position 20672: 0.11887097700134736
Position 8975: 0.10635120478121271
Position 1091: 0.07592440399525852
Position 29223: 0.06458208197499228
Position 10644: 0.05554145971500474
Position 23572: 0.05162323351760451
Position 28485: 0.044226370470290065
Position 28037: 0.043551611164737
Position 23286: 0.030797230888689745
Position 22735: 0.02679416217410592
Position 1217: 0.022867203911376772
Position 9190: 0.02046701595408107
Position 4763: 0.02030284710997566
Position 2357: 0.019702838160642222
Position 17291: 0.01828012702259896
Position 18163: 0.016921390940852
Position 4318: 0.016553036308947867
Position 11084: 0.015676591343460566
Position 5768: 0.013461356576912088
Position 3965: 0.013329797306570737
Position 1165: 0.01064569720116598
Position 2339: 0.009788161577352766
Position 20090: 0.007825675068279574
Position 20287: 0.00639933346384945
Position 23898: 0.006075273325498833
Position 2313: 0.00443314146116705
Position 10622: 0.003942168074515078
Position 12719: 0.0034051332194817143
Position 18558: 0.0031105800073218384
Position 2360: 0.0030600008549205356
Position 9851: 0.0023351211362490827
Position 833: 0.0022361851561114037
Position 10764: 0.002096484665483553
Position 2102: 0.0019836574247894872
Position 2128: 0.0019570487678128782
Position 12669: 0.0001991066899804571
Position 20136: 0.00018104593850856759
Position 10113: 6.0612013254665474e-05
Position 4058: 4.708149430105307e-05
Position 10117: 4.1706123595589136e-05
Position 11846: 8.055000938167394e-06
Position 11461: 7.091614620409472e-06
Position 11830: 2.0744285271585275e-06
Position 9872: 1.356005879355251e-06
Position 11489: 1.3464499344337207e-06
Position 9666: 1.1171215708600236e-06
Position 9088: 5.655792826440009e-07
Position 10974: 1.2205980391581115e-08
Position 11039: 7.13904936846901e-09
