Gene = CDC7
index = 336
Annotated 5SS: [   56   939  7045  7505 10798 11031 12415 13151 14105 14984 19387]
Annotated 3SS: [  760  6960  7368 10703 10887 12164 13054 13925 14900 19236 23147]
SMsplice 5SS: [   56  7045  7505 10798 11031 13151 14105 19387]
SMsplice 3SS: [ 6960  7398 10703 10887 12910 13925 19236 23147]
top_k =  100
Partition function (log Z): 1.242226348571312

Sorted 5' Splice Sites (High to Low Probability):
Position 11031: 0.9977502270925427
Position 7505: 0.9971341026644944
Position 19387: 0.9553643359036357
Position 7045: 0.9363936677817828
Position 10798: 0.9084985979278353
Position 14105: 0.8739987793545095
Position 939: 0.8552617584521047
Position 13151: 0.7249045154516202
Position 56: 0.697589562507221
Position 14984: 0.44939776269380066
Position 17725: 0.22439042926520927
Position 1169: 0.21466317894500775
Position 11570: 0.07861420370188474
Position 661: 0.07569060060344306
Position 1812: 0.07493018068067038
Position 70: 0.059900591349664384
Position 18847: 0.049132780697784206
Position 12165: 0.043195846661655345
Position 20575: 0.015782397090172488
Position 23217: 0.015568052982053632
Position 648: 0.014495924327130002
Position 411: 0.005691055989831938
Position 11981: 0.004751839597463745
Position 630: 0.004242687021126773
Position 11104: 0.0022497729074594085
Position 709: 0.001346186237645423
Position 538: 0.0010478220768592192
Position 92: 0.0001387845802040677
Position 220: 0.00011488258153809825
Position 340: 8.076900231249203e-05
Position 1142: 7.985212139849941e-05
Position 396: 6.916885194827283e-05
Position 337: 1.996960185137958e-05
Position 193: 1.3643770363611274e-05
Position 225: 1.1715645846491956e-05
Position 247: 1.0435782520999986e-05
Position 129: 4.5441471733377303e-07
Position 322: 4.414291134151714e-07
Position 60: 2.2459293325112463e-09
Position 38: 1.309017536809868e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 23147: 0.9778922631651253
Position 19236: 0.9367467480116257
Position 6960: 0.9363936677817827
Position 10887: 0.9215131946398167
Position 10703: 0.9084985979278352
Position 13925: 0.8734637404072445
Position 7398: 0.5834713024110874
Position 12910: 0.47465675206299496
Position 7368: 0.40629107388393443
Position 14900: 0.32028798773368017
Position 760: 0.25279176555275584
Position 13054: 0.250241067930787
Position 17609: 0.2243904292652093
Position 877: 0.22113014895356303
Position 1058: 0.20493351110335095
Position 14848: 0.1291097749601205
Position 794: 0.12400563367750551
Position 1679: 0.0749301806806704
Position 10915: 0.06510582591103503
Position 11388: 0.06476335002965669
Position 847: 0.055245072447383026
Position 18620: 0.049132780697784206
Position 12037: 0.04320551046345703
Position 589: 0.03483730709332102
Position 19257: 0.02341376504337749
Position 23468: 0.020372423868488095
Position 20481: 0.016855353336205376
Position 11338: 0.013477808124313807
Position 10918: 0.012976788249416976
Position 424: 0.011252570878761876
Position 1097: 0.009798475644638331
Position 7337: 0.007371726369472732
Position 829: 0.0054326867951892
Position 19767: 0.005032950197582457
Position 743: 0.004644102287498805
Position 11823: 0.0031690649420843737
Position 22210: 0.003017619533010896
Position 566: 0.00296765636183111
Position 19896: 0.0020875675104626325
Position 11873: 0.001582774655379374
Position 502: 0.0012890891900077196
Position 892: 0.001045771192177446
Position 20257: 0.0008486703691043166
Position 13865: 0.0006374104000734152
Position 400: 0.0005209849079668196
Position 145: 0.0005048969625482833
Position 10948: 0.0004041911997335745
Position 19816: 0.00030903741208264173
Position 11407: 0.00020333743077149982
Position 11531: 0.00016970811714276746
Position 618: 5.877147987756887e-05
Position 12164: 2.6352274187692856e-05
Position 1063: 1.1044318416977186e-05
Position 12784: 6.6954578381520274e-06
