Gene = L1TD1
index = 756
Annotated 5SS: [   91  1698 12806]
Annotated 3SS: [ 1603 11687 14951]
SMsplice 5SS: [   91  1698 12806]
SMsplice 3SS: [ 1603 12680 14951]
top_k =  100
Partition function (log Z): -8.324658534777896

Sorted 5' Splice Sites (High to Low Probability):
Position 1698: 0.9900214464362235
Position 91: 0.2603075438982262
Position 2041: 0.259598881251142
Position 171: 0.24246960692974429
Position 131: 0.14822572313823879
Position 371: 0.09902523295122838
Position 386: 0.09673250461317875
Position 211: 0.06947930995264351
Position 251: 0.03846029432044876
Position 426: 0.025168611518396018
Position 445: 0.013075428593954181
Position 291: 0.009693530583821277
Position 1737: 0.00569790335844043
Position 1721: 0.0023545736646119883
Position 1668: 0.001873506179811604
Position 1065: 0.001002469542229551
Position 1702: 5.2570360912092767e-05
Position 195: 9.054055989761735e-07
Position 155: 4.4620486033852753e-07
Position 106: 2.920707025792885e-07
Position 430: 1.184152684858311e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 1603: 0.9717273966775322
Position 14951: 0.7221279452869975
Position 1806: 0.22501566630547468
Position 1781: 0.057690524386072965
Position 11687: 0.038870088178761614
Position 13267: 0.03849690785083263
Position 6118: 0.023818971239478556
Position 9956: 0.019346986411692923
Position 7869: 0.01734217450514816
Position 8615: 0.012858724978669914
Position 6779: 0.012207057774736454
Position 6146: 0.009993720784935592
Position 1410: 0.009573096924015282
Position 5390: 0.008103577435104509
Position 2759: 0.007730973505906993
Position 9757: 0.007661166233782777
Position 7774: 0.006462067469434426
Position 1943: 0.006184060333056168
Position 1529: 0.006058253912979886
Position 1946: 0.0057926983841915265
Position 2713: 0.004937754768276528
Position 5195: 0.0046416994019438645
Position 5766: 0.004527004601317628
Position 1297: 0.004455347799819941
Position 5911: 0.00409976466837704
Position 1441: 0.004052195763944031
Position 7898: 0.003938715440897916
Position 1493: 0.0032162069184046224
Position 1787: 0.003093081916726873
Position 7732: 0.0027594640488322504
Position 6499: 0.0022074794286467254
Position 282: 0.0021363890543093333
Position 6964: 0.0017479707930041465
Position 4254: 0.0016472946877078946
Position 4418: 0.0016280614799578884
Position 2138: 0.0011189779113271762
Position 959: 0.0010024112041540872
Position 1353: 0.0009175020033044755
Position 2161: 0.0007955067066727927
Position 4744: 0.0006239219073900388
Position 4783: 0.0006156981015822643
Position 4031: 0.0006002505835600259
Position 3275: 0.0005283266378244681
Position 255: 0.00038841188440330197
Position 2178: 0.00019252207970985353
Position 2227: 0.00016811617777392544
Position 295: 6.957705004677035e-05
Position 265: 4.492482430532043e-05
Position 1971: 2.2821990279638904e-05
Position 1996: 1.1368550545533729e-06
Position 215: 6.979212410474844e-08
Position 674: 5.833807546325623e-08
Position 291: 4.196807421984937e-08
Position 335: 1.5726191954286485e-08
