Gene = PRELID1
index = 1070
Annotated 5SS: [ 304 1077 2211 2403]
Annotated 3SS: [ 850 2096 2323 2647]
SMsplice 5SS: [ 304 1077 2211 2403]
SMsplice 3SS: [ 850 2096 2323 2680]
top_k =  100
Partition function (log Z): -6.441127442144179

Sorted 5' Splice Sites (High to Low Probability):
Position 2211: 0.8417903728462915
Position 1077: 0.8056090644379689
Position 304: 0.7536488000060302
Position 2403: 0.7184192893222389
Position 80: 0.10270257916566967
Position 2415: 0.09604058871422366
Position 412: 0.0735127778344654
Position 657: 0.06847054147731699
Position 992: 0.04035681923525876
Position 115: 0.02202467599576456
Position 452: 0.020671600337750094
Position 364: 0.019723530197113294
Position 286: 0.012716846291254217
Position 465: 0.012592412899402078
Position 2473: 0.005699841128723425
Position 3067: 0.0035684048771980692
Position 501: 0.003092690539675609
Position 311: 0.0027637711364110395
Position 888: 0.0026552788304506064
Position 88: 0.0024172142806757873
Position 215: 0.0013456563352838176
Position 117: 0.0004199128721884528
Position 186: 0.0003064841077931171
Position 220: 0.0002753689912783779
Position 85: 0.0001731874470770543
Position 375: 0.00014154534284717537
Position 20: 6.918677112020566e-07
Position 3: 2.225353688484021e-07
Position 150: 1.1677688607047147e-08

Sorted 3' Splice Sites (High to Low Probability):
Position 2323: 0.8678852432458155
Position 2096: 0.736948993160818
Position 850: 0.5304772652723513
Position 2680: 0.5035170870904229
Position 2647: 0.2343175664574275
Position 1025: 0.2291215136894393
Position 2610: 0.15755794843526627
Position 160: 0.0626604494190274
Position 2140: 0.04694357543787671
Position 870: 0.04285201934120339
Position 1889: 0.03868161977632911
Position 2597: 0.021435770049466712
Position 518: 0.015416452626778739
Position 303: 0.014421274046218185
Position 932: 0.014228496144772925
Position 940: 0.013248967731961742
Position 1955: 0.013195632133493632
Position 2182: 0.009347502662456353
Position 1004: 0.009136284390084088
Position 722: 0.008161069736496517
Position 2623: 0.007143103819167303
Position 2998: 0.006022631074626222
Position 3176: 0.005514288613077941
Position 2200: 0.005105765000618598
Position 2349: 0.004807697627693642
Position 283: 0.004294081721035716
Position 1252: 0.0026085197440149374
Position 235: 0.0019316471292306885
Position 411: 0.0010988406334299673
Position 2941: 0.0009147833040230029
Position 492: 0.0007251690368710395
Position 2888: 0.00040675265770240575
Position 375: 0.00030359217756793447
Position 499: 0.00028000249611125473
Position 641: 0.00013813985204573213
Position 220: 0.00012994187916981752
Position 3044: 0.0001093761713343986
Position 237: 5.111694568977417e-05
