Gene = CAMLG
index = 275
Annotated 5SS: [ 292 3023 5552]
Annotated 3SS: [ 2561  5485 12257]
SMsplice 5SS: [292]
SMsplice 3SS: [13203]
top_k =  100
Partition function (log Z): -8.605559896225376

Sorted 5' Splice Sites (High to Low Probability):
Position 292: 0.9999990823929092
Position 5552: 0.3036481440434242
Position 2702: 0.050764099662375495
Position 1328: 0.00882969679800447
Position 3023: 0.0011728529216424562
Position 1670: 0.0009261040554523311
Position 878: 0.0008454198954982914
Position 1064: 0.0005103128607987082
Position 615: 0.00010183298984872394
Position 181: 9.144390820860344e-07
Position 315: 8.52166280651799e-10
Position 430: 8.328816992483194e-10
Position 505: 7.489916353517052e-10
Position 345: 7.33977698109056e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 5485: 0.3215647940380877
Position 13203: 0.28746487753359845
Position 12257: 0.239742706217844
Position 12726: 0.09620818925289948
Position 8005: 0.09213927191810747
Position 2561: 0.07393143639263894
Position 11002: 0.056300728223399085
Position 3241: 0.027941237816042137
Position 1399: 0.026091319428652747
Position 4922: 0.025839837594960544
Position 462: 0.011694103421814565
Position 531: 0.009613099596356199
Position 2114: 0.007810395986416889
Position 582: 0.007033046408121925
Position 1215: 0.005799194306360968
Position 3102: 0.0055382722483197835
Position 2564: 0.005462275206254998
Position 1259: 0.005396257441864365
Position 4263: 0.005315551313210638
Position 553: 0.004750296298613499
Position 3208: 0.004583176850164521
Position 3183: 0.004536115307810977
Position 695: 0.0042846017705000725
Position 4569: 0.004264812520527609
Position 3661: 0.0036789365710065995
Position 3630: 0.0035939816101332647
Position 826: 0.0029306833530910394
Position 2041: 0.0028914448039186833
Position 604: 0.002743155718539269
Position 650: 0.002528031687089109
Position 2638: 0.0021652598832653564
Position 1377: 0.0016355420547566034
Position 442: 0.0014060817456938636
Position 672: 0.0013305183578731755
Position 1987: 0.001298260807386005
Position 3299: 0.001175385373324488
Position 1414: 0.0010287754965303552
Position 2964: 0.0008534505538898376
Position 1958: 0.0006342335485617493
Position 2137: 0.0005428866703750955
Position 784: 0.0005377981017648082
Position 1186: 0.0005164497636670878
Position 392: 0.0004931020658607116
Position 839: 0.0004531409118918115
Position 803: 0.0004116629733394566
Position 624: 0.0002769716517651569
Position 1193: 0.000251263273494419
Position 1595: 7.270420831099514e-05
Position 758: 2.9493692533373357e-05
Position 707: 1.3651256415537854e-05
