Gene = FANCG
index = 540
Annotated 5SS: [ 576  866 1412 1876 2753 3046 3293 3585 4055 4552 4738 5090 5646]
Annotated 3SS: [ 774 1279 1672 2616 2914 3145 3432 3987 4261 4690 4933 5521 5799]
SMsplice 5SS: [ 576 1412 2753 3038 3293 3585]
SMsplice 3SS: [1279 2616 2914 3145 3432 5799]
top_k =  100
Partition function (log Z): 7.616660729936067

Sorted 5' Splice Sites (High to Low Probability):
Position 576: 0.9263485736838176
Position 3585: 0.9171690356964063
Position 1412: 0.8987855227794266
Position 2753: 0.8901823192399927
Position 3038: 0.7791132019660204
Position 3293: 0.7122384162108732
Position 2031: 0.46638094305416816
Position 4738: 0.4615910739232053
Position 866: 0.4594548860653216
Position 4552: 0.41976937604935727
Position 5090: 0.32491473439479873
Position 4055: 0.2868774235501045
Position 3046: 0.21370996078802373
Position 286: 0.2069980562746029
Position 3308: 0.2011940694436239
Position 4095: 0.19268769430289717
Position 4059: 0.18492352235211063
Position 1876: 0.14206004620583584
Position 4961: 0.12690262975906938
Position 3567: 0.07907824179320105
Position 2168: 0.07857227508287001
Position 5646: 0.05813329679802264
Position 3337: 0.04742195298252613
Position 4791: 0.0378543369374549
Position 889: 0.03737901365109745
Position 1125: 0.02985007167590114
Position 1704: 0.025300707736275855
Position 4890: 0.02421886751650869
Position 600: 0.01434232172480241
Position 1553: 0.012456670984301537
Position 387: 0.012285004791013254
Position 629: 0.012262760004534565
Position 347: 0.007707709274889449
Position 1166: 0.0053427126134690806
Position 3287: 0.004973443740052029
Position 4779: 0.0043103494296358475
Position 1624: 0.003988280872539485
Position 127: 0.003931647265800997
Position 3010: 0.0026811409692921347
Position 395: 0.0026475866847600667
Position 14: 0.0008543581230069692
Position 584: 0.0007951475446680196
Position 141: 0.0006945254053448484
Position 178: 0.0006929344978474724
Position 185: 0.0005909559632975551
Position 419: 0.0005301395865126888
Position 209: 0.0002052081455791278
Position 47: 9.09625509381349e-05
Position 196: 2.9167810070726366e-05
Position 327: 1.9081014123949195e-05

Sorted 3' Splice Sites (High to Low Probability):
Position 3432: 0.9924456757280138
Position 5799: 0.9443578811732263
Position 3145: 0.8957223317831156
Position 2914: 0.8820015032798644
Position 1279: 0.8187086280499031
Position 4690: 0.741498901411867
Position 2616: 0.7260420179839671
Position 1938: 0.5449532181370383
Position 3987: 0.5061432471257625
Position 774: 0.4420659400502977
Position 4286: 0.32748452771839415
Position 4815: 0.19489783001050387
Position 3884: 0.16060560180177694
Position 2700: 0.15983100485341123
Position 480: 0.15072006596776774
Position 4641: 0.093034160122349
Position 4261: 0.09228484833096319
Position 2830: 0.07543190043999326
Position 1541: 0.07004009348347633
Position 3182: 0.06897548720708699
Position 1672: 0.06785645647640633
Position 5553: 0.058133296798022635
Position 503: 0.04501325320949798
Position 2881: 0.03649457634359505
Position 1252: 0.02931892551881646
Position 1291: 0.02296049208458683
Position 1803: 0.022730009547750438
Position 749: 0.021250299800297485
Position 1584: 0.020818550742849204
Position 1046: 0.01933445363580287
Position 1314: 0.01582694449838107
Position 456: 0.014901971085096392
Position 1183: 0.014123719511121098
Position 523: 0.01194450817043403
Position 909: 0.007229232447539358
Position 1015: 0.005058516084765714
Position 724: 0.004785091840414425
Position 2487: 0.004094550732075683
Position 3452: 0.0038016017615934592
Position 5819: 0.0037430105202995033
Position 2847: 0.001576323659883398
Position 3111: 0.0011300633868726504
Position 783: 0.0005445917678515907
Position 2512: 0.00021474567053896617
Position 569: 0.000184637430176039
Position 1150: 8.351346085944028e-05
Position 426: 4.0183579818749936e-05
Position 435: 3.385058068227351e-05
Position 369: 2.8817322603939387e-05
Position 392: 9.478289902368856e-06
Position 607: 7.0854245438888575e-06
Position 440: 7.069825314415498e-06
Position 548: 6.245905086297108e-06
Position 736: 5.977978350692221e-06
Position 661: 2.9690962390641205e-06
Position 857: 2.2139909597227404e-06
Position 209: 1.3881867682872302e-07
Position 372: 1.2725350909185792e-07
