Gene = MEST
index = 836
Annotated 5SS: [  247  3430  5143  5921  6183  6385  7823  8440  8798 10628 11904]
Annotated 3SS: [ 3274  5062  5842  6045  6325  7781  8368  8695 10550 11839 12845]
SMsplice 5SS: [  247  3430  4117  5143  5921  6183  6400  8440  8798 11904]
SMsplice 3SS: [ 3274  3984  5062  5842  6045  6268  8368  8695 11839 12845]
top_k =  100
Partition function (log Z): 7.085387703830204

Sorted 5' Splice Sites (High to Low Probability):
Position 6183: 0.9964167053323695
Position 8440: 0.9796956566029585
Position 247: 0.9715337340459788
Position 5143: 0.922349120574143
Position 11904: 0.8791384756603225
Position 5921: 0.8025715421890942
Position 6400: 0.7461330645130301
Position 3430: 0.7402883886966266
Position 4117: 0.6288469347396664
Position 8798: 0.5402952934020697
Position 11343: 0.34062531261550794
Position 6385: 0.2520894951098047
Position 3487: 0.21936816476227503
Position 3715: 0.19137909247402665
Position 10628: 0.1682627854578019
Position 1171: 0.08767933094786305
Position 9049: 0.06693519236813761
Position 979: 0.04306298631108989
Position 3094: 0.0428196494093205
Position 3605: 0.04250223874312628
Position 3176: 0.02892528228446365
Position 224: 0.02831947436760877
Position 12350: 0.025394971687782708
Position 12335: 0.02512305832824446
Position 1921: 0.02051282561783926
Position 4418: 0.01370201989442048
Position 4822: 0.012393897117167839
Position 2110: 0.011871327102312024
Position 5945: 0.009586160278307327
Position 605: 0.009333213308495016
Position 3460: 0.006699136729457545
Position 5781: 0.005024737052622698
Position 2975: 0.004771317308752645
Position 1182: 0.004605828448445166
Position 5980: 0.0029922775092388076
Position 6411: 0.001405024054128039
Position 7440: 0.0012860413998614386
Position 6245: 0.0007650958309878362
Position 6223: 0.0007387360523204607
Position 7018: 0.00058379454071691
Position 7492: 0.000535066453335786
Position 492: 8.89398043151899e-05
Position 258: 1.563812971323099e-05
Position 272: 2.44710066209911e-06
Position 253: 2.393167060299077e-06
Position 178: 8.714021329243854e-07
Position 461: 8.195900966245668e-07
Position 78: 1.6629461117048744e-07
Position 251: 1.6061492984661601e-07

Sorted 3' Splice Sites (High to Low Probability):
Position 11839: 0.9859906523777346
Position 8368: 0.9386655435825373
Position 3274: 0.8828490195315412
Position 5062: 0.8737583127002451
Position 6045: 0.8559338056617058
Position 5842: 0.6522383157945048
Position 6268: 0.6383698971244067
Position 3984: 0.5802986400384491
Position 8695: 0.4863887267088214
Position 6325: 0.3612576865525566
Position 12845: 0.3400409072595372
Position 11108: 0.26247922875537244
Position 3562: 0.23378604339077924
Position 10550: 0.16826278545780193
Position 13977: 0.1506254775918332
Position 5897: 0.14685720152614998
Position 6075: 0.13387193982662787
Position 13220: 0.11110423542517035
Position 1051: 0.07890890569664145
Position 11273: 0.07814608386013544
Position 12226: 0.07666979131545362
Position 8894: 0.07601952499884615
Position 3071: 0.07463939523615355
Position 13347: 0.06328536756665533
Position 12762: 0.05031465800461225
Position 12334: 0.04929363340064715
Position 4985: 0.048590807873898495
Position 3948: 0.048475459774467204
Position 3353: 0.047285287695769
Position 8537: 0.04524657357651061
Position 7975: 0.04311179509182024
Position 911: 0.03734862430228615
Position 12809: 0.03682039143525531
Position 12119: 0.035768602524286826
Position 5655: 0.025250959411185565
Position 3206: 0.014856868119138448
Position 3252: 0.013855457401354439
Position 1786: 0.013742054696697861
Position 4276: 0.013702019894420485
Position 13934: 0.010151005803645986
Position 1920: 0.009041175393496324
Position 8542: 0.008299817416892202
Position 4764: 0.007253284738573342
Position 1871: 0.006698395225854441
Position 12746: 0.00558243534925187
Position 4567: 0.005140612378594499
Position 726: 0.004977101293629088
Position 2897: 0.004771317308752645
Position 6047: 0.003943032024765903
Position 873: 0.0038846561220723975
Position 689: 0.0037024428603245167
Position 539: 0.003235102478704227
Position 8828: 0.003203508620004293
Position 3220: 0.0031329015972354365
Position 502: 0.0030476461905651134
Position 840: 0.002135740645226514
Position 7313: 0.001821107853197225
Position 1109: 0.0017988531154614362
Position 474: 0.0015547732693349386
Position 3380: 0.0014816923009515314
Position 1556: 0.0014429371854140693
Position 2028: 0.0014400435035176917
Position 465: 0.001418035078369383
Position 882: 0.0013405779685870176
Position 1058: 0.0011372998040764719
Position 6940: 0.0005837945407169102
Position 3573: 9.528782637364269e-05
Position 763: 4.305261005264123e-05
Position 3792: 3.940557914045207e-05
Position 3852: 3.342934760978567e-05
Position 518: 2.9227163899770963e-05
Position 1624: 1.9546715170903488e-05
Position 668: 1.5682909253611337e-05
Position 442: 1.2030650679140344e-05
Position 800: 9.715466310217242e-06
Position 369: 9.645767729032206e-06
Position 845: 9.518906610759974e-06
Position 772: 7.603864735126263e-06
Position 809: 7.314088931985599e-06
Position 920: 5.9628166262558445e-06
Position 587: 3.3299880820388696e-06
Position 405: 3.160474811909221e-06
