Gene = MLANA
index = 849
Annotated 5SS: [  135  1750  6852 16197]
Annotated 3SS: [ 1647  6754 16082 17837]
SMsplice 5SS: [  135  1750 10574 15967 16197]
SMsplice 3SS: [ 1647 10419 15808 16082 17837]
top_k =  100
Partition function (log Z): -3.0130043466139833

Sorted 5' Splice Sites (High to Low Probability):
Position 1750: 0.9999999999999983
Position 16197: 0.9973395874355824
Position 135: 0.9329722437963003
Position 8518: 0.3331839827489751
Position 18157: 0.262268435607429
Position 501: 0.22795906407913427
Position 19417: 0.10049553049191874
Position 1562: 0.08053350053035335
Position 4061: 0.04683248645300868
Position 398: 0.04678523768683293
Position 599: 0.04483340926456589
Position 16920: 0.042235041793475654
Position 16970: 0.023743788375059735
Position 19229: 0.020258984780443176
Position 1503: 0.0047180402442594015
Position 18772: 0.004364760618830732
Position 1439: 0.004178430531119622
Position 1576: 0.0029371477435322364
Position 448: 0.0019880006368338536
Position 271: 3.3083335686196422e-06
Position 267: 1.6535222436607419e-06
Position 166: 1.2714908359453312e-07
Position 207: 5.4160411315353336e-08
Position 238: 3.053370420970463e-08
Position 57: 1.5859386554940674e-08
Position 19: 1.3811518077593768e-08
Position 240: 5.234122208586383e-10

Sorted 3' Splice Sites (High to Low Probability):
Position 16082: 0.9973395874355822
Position 17837: 0.951762458124125
Position 1647: 0.8787611842222666
Position 8344: 0.33320111142037034
Position 19305: 0.18434473773905638
Position 1672: 0.12093589003857864
Position 19120: 0.10721663544547447
Position 252: 0.09998195964401346
Position 16842: 0.07656932843909711
Position 19497: 0.07128207762333733
Position 324: 0.06826873170333429
Position 3957: 0.04683248645300868
Position 1318: 0.0436671642542015
Position 1439: 0.0426528895328605
Position 275: 0.02472975319805409
Position 424: 0.023628643465853964
Position 564: 0.020413744230393
Position 19727: 0.01810704957569425
Position 18501: 0.0173778085503794
Position 288: 0.009335069380895573
Position 19617: 0.007525992375067302
Position 19457: 0.007511668708578349
Position 1414: 0.006349963964018985
Position 18264: 0.005706504038496853
Position 19791: 0.0035804109178199208
Position 448: 0.0032653977990177606
Position 17786: 0.002338063175384037
Position 384: 0.0022633584053634386
Position 401: 0.001028698177940428
Position 387: 0.0006357677238059623
Position 486: 0.0005566448055610661
Position 345: 0.00043539070008283585
Position 7278: 1.1181814914254319e-05
Position 2567: 6.376099668942932e-06
Position 4548: 3.2585871664102425e-06
Position 2021: 3.135909562522497e-06
Position 1863: 2.725871938820062e-06
Position 1714: 1.919337996011094e-08
Position 1520: 3.970405334902515e-09
Position 1499: 3.873551765990376e-09
Position 342: 5.405762171369157e-11
Position 207: 4.4666541217815964e-11
Position 361: 9.596228755713684e-12
Position 531: 7.568006818072813e-12
Position 301: 6.792249556020713e-12
