Gene = LSM3
index = 802
Annotated 5SS: [ 524 3313 5675]
Annotated 3SS: [ 3201  5578 19677]
SMsplice 5SS: [ 524 3313 5675]
SMsplice 3SS: [ 3201  5578 19677]
top_k =  100
Partition function (log Z): -8.458928544886737

Sorted 5' Splice Sites (High to Low Probability):
Position 5675: 0.9991164786908892
Position 3313: 0.9854136283403162
Position 524: 0.8664655735927264
Position 5469: 0.2678004208070903
Position 292: 0.11291677224135359
Position 813: 0.05008599593829658
Position 4658: 0.04069375270363011
Position 4474: 0.02811174908244054
Position 8829: 0.025863434249769616
Position 1826: 0.025645560746698538
Position 9013: 0.02302508466775225
Position 1491: 0.014455317061145972
Position 5019: 0.01344484319928714
Position 4458: 0.009691008092585973
Position 4880: 0.005204126167132181
Position 3317: 0.0029290727913703274
Position 5293: 0.0027903676870548316
Position 8460: 0.0018956125286426029
Position 4342: 0.0017081616186416548
Position 4928: 0.0016101558250953866
Position 4127: 0.0013251982086630559
Position 1057: 0.0006567606172593232
Position 427: 0.0003970017419455986
Position 995: 0.0002611077372247257
Position 1009: 0.00019072994488960763
Position 403: 4.4470239160341494e-05
Position 654: 1.8699607363211796e-05
Position 494: 1.1999235802702664e-05
Position 543: 1.1970269449794708e-05
Position 678: 1.030519451085299e-05
Position 242: 1.1168863359985196e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 5578: 0.9999989837400519
Position 3201: 0.778368666638321
Position 19677: 0.5522610340831737
Position 15663: 0.19186897701821173
Position 5377: 0.17283838014764658
Position 3083: 0.14976685887415325
Position 16119: 0.09184372210667074
Position 4433: 0.0747303456330611
Position 5186: 0.07400213314690929
Position 1699: 0.024752019790160024
Position 5285: 0.02375129145953202
Position 8684: 0.02274525218748775
Position 3169: 0.02119224923939439
Position 14768: 0.020477004934594617
Position 3245: 0.02031674036874167
Position 3223: 0.01869818601107589
Position 8930: 0.017186928460078087
Position 681: 0.017076099474823116
Position 14975: 0.016342235539952094
Position 4795: 0.01475370095831428
Position 1357: 0.014368827446310361
Position 9525: 0.013062172139815954
Position 8337: 0.012766554419425227
Position 8751: 0.011896636114269863
Position 11388: 0.010933028077216422
Position 10328: 0.010418800293008654
Position 8716: 0.009308852638311401
Position 11306: 0.008582927674868424
Position 12252: 0.00811888306547666
Position 8430: 0.007489122130527873
Position 759: 0.0058806971739886965
Position 14579: 0.00539390322693863
Position 622: 0.0052759656118695625
Position 8459: 0.004617877986757762
Position 13400: 0.0037945614189854714
Position 8910: 0.0033483454758003505
Position 4879: 0.0031862812577322106
Position 10149: 0.003028661639455546
Position 9798: 0.0030074581950114507
Position 8519: 0.0028228365283447243
Position 9692: 0.0027264119718977257
Position 4438: 0.002640021236354706
Position 9190: 0.0023789248756168092
Position 10305: 0.0023465141938944023
Position 4903: 0.0023160727326887527
Position 7376: 0.0022738992574911983
Position 10182: 0.0022567041050882254
Position 10074: 0.0020461758417956257
Position 704: 0.002018701450432929
Position 4212: 0.0017055895659396105
Position 9138: 0.0016029189466911986
Position 4062: 0.0013235522452416362
Position 5942: 0.0011892391899044783
Position 4502: 0.0011256141401753163
Position 6148: 0.0010224600030355276
Position 1716: 0.000893540956538538
Position 707: 0.0008210395352085788
Position 9555: 0.0007415863972599838
Position 1296: 8.648961483561721e-05
Position 4818: 3.070242779466578e-06
Position 4177: 2.572052702044341e-06
Position 3975: 1.6459634214197376e-06
Position 4562: 5.288690655819112e-07
