Gene = MRPS2
index = 874
Annotated 5SS: [  68  770 1140 1990]
Annotated 3SS: [ 585 1013 1859 3557]
SMsplice 5SS: [ 770 1140 1990]
SMsplice 3SS: [1013 1859 3557]
top_k =  100
Partition function (log Z): -4.178993078968038

Sorted 5' Splice Sites (High to Low Probability):
Position 1990: 0.9951320367972223
Position 1140: 0.9659691234686779
Position 770: 0.8932526420520155
Position 70: 0.13574745961388313
Position 33: 0.11920885669609373
Position 181: 0.10222113091003289
Position 204: 0.09865357217085656
Position 3295: 0.06492449011915516
Position 2654: 0.02175409830830612
Position 2834: 0.02023292163304772
Position 372: 0.017857816182790434
Position 446: 0.015175180337242205
Position 4359: 0.014390008981008787
Position 2781: 0.013882554425625877
Position 1602: 0.013113011181481556
Position 3232: 0.01166638029949639
Position 1715: 0.010327250393539768
Position 4325: 0.006677245876611667
Position 2283: 0.006552996464807628
Position 244: 0.005590706059112751
Position 1543: 0.005488655427687198
Position 1656: 0.005342243849392538
Position 1167: 0.005309646885433786
Position 1699: 0.004222816803568851
Position 1629: 0.003711059452139192
Position 189: 0.001212494310941403
Position 1343: 0.001089295445198044
Position 4057: 0.000569743903706359
Position 590: 0.0005291025857552633
Position 384: 0.00041816319512479484
Position 416: 0.00029139109138577135
Position 632: 0.0002519014020114547

Sorted 3' Splice Sites (High to Low Probability):
Position 1859: 0.972113480871893
Position 1013: 0.9613952924588932
Position 3557: 0.582268581872007
Position 585: 0.35552073302820403
Position 3151: 0.08210899115972613
Position 4010: 0.07848683406155144
Position 4293: 0.0663719740582797
Position 4533: 0.062437468459214426
Position 4169: 0.06111128296441734
Position 4394: 0.03792714879651704
Position 2676: 0.03258148743215346
Position 635: 0.024596104098925254
Position 1391: 0.021692864886604404
Position 2653: 0.02073343094796907
Position 1918: 0.020147833134626363
Position 1602: 0.019460958844243027
Position 4564: 0.018124037552436925
Position 3436: 0.01802909388239496
Position 4255: 0.01529945956659787
Position 2057: 0.014530684820777195
Position 3176: 0.01203689416670482
Position 2090: 0.01183063982205344
Position 2581: 0.008077425379738013
Position 2434: 0.007693437688364703
Position 3773: 0.007145610005463458
Position 3195: 0.005304370736210402
Position 2747: 0.004579563102684357
Position 724: 0.0042950015926545215
Position 1054: 0.00428889820630574
Position 482: 0.004078654957089373
Position 2462: 0.0038030933698950343
Position 1714: 0.0030518158129363275
Position 1763: 0.0029404080303977844
Position 2441: 0.002101738788692682
Position 610: 0.0019052815562946332
Position 479: 0.0015942426841101319
Position 1086: 0.0015088327224519974
Position 990: 0.0014162222437567676
Position 1606: 0.0011198155138217654
Position 4214: 0.001044715389973573
Position 2128: 0.0010197753697856102
Position 589: 0.001019123899955174
Position 1698: 0.0007440241112713198
Position 1873: 0.000741057871734811
Position 2235: 0.0005618136781760479
Position 923: 0.0005190302447643971
Position 2202: 0.000491673243141634
Position 531: 0.0003859302071649787
Position 355: 0.00018991455481282718
Position 1938: 0.0001541342673939337
Position 2614: 7.840308161568723e-05
Position 444: 6.074063783985842e-05
Position 1766: 2.6958403834019544e-05
Position 2084: 8.402777907866395e-06
Position 2161: 6.129993590475307e-06
Position 1080: 4.42299805611717e-06
Position 430: 2.982692462069029e-08
Position 394: 2.6488352025734957e-08
