Gene = CRCP
index = 408
Annotated 5SS: [  366 13136 16238 19770 30896]
Annotated 3SS: [13098 16138 19674 30837 37602]
SMsplice 5SS: [  366 16238 19770 30896 34015]
SMsplice 3SS: [16138 19674 30837 33871 37602]
top_k =  100
Partition function (log Z): -26.085928356239826

Sorted 5' Splice Sites (High to Low Probability):
Position 366: 0.7876645096928246
Position 463: 0.0697453700715283
Position 582: 0.03366781348716388
Position 1088: 0.028970972933324245
Position 746: 0.02354212895054677
Position 6183: 0.015163837818057132
Position 310: 0.015066206289155459
Position 3259: 0.013871242329012174
Position 4669: 0.011841050083336583
Position 858: 0.009735809128940783
Position 471: 0.006218916006058657
Position 6: 0.005390135251371446
Position 1084: 0.005130301532722993
Position 64: 0.004833342712321125
Position 961: 0.004806070993102835
Position 206: 0.004575615396857678
Position 776: 0.004568051851426615
Position 315: 0.004311367215808349
Position 934: 0.0037544201421808635
Position 411: 0.0024174654780520287
Position 1070: 0.001571458617909857
Position 942: 0.00112571064449379
Position 199: 0.0008465393842688558
Position 691: 0.0008372682573452314
Position 102: 6.584660696156998e-06
Position 136: 1.549080867910581e-06
Position 45: 1.2591025883055218e-06
Position 604: 1.2522501286348976e-06
Position 668: 1.1696438856459016e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 1249: 0.2900151041219467
Position 6489: 0.28858604661119563
Position 13098: 0.13841816974933285
Position 10327: 0.042494374916350025
Position 6514: 0.03016895889329255
Position 6116: 0.02956083196640849
Position 4390: 0.02782341491872164
Position 6875: 0.024019658979966548
Position 5303: 0.02214432932712414
Position 4438: 0.022006817619926938
Position 7215: 0.019645930910097135
Position 3167: 0.018502615027354685
Position 749: 0.014208642596648237
Position 2934: 0.012912721346519534
Position 5785: 0.012556963152638122
Position 4232: 0.008701860180618356
Position 5992: 0.007682934035835138
Position 5961: 0.007594286297279392
Position 3144: 0.005793279373188778
Position 652: 0.005664566823752664
Position 2022: 0.005131698913016893
Position 3258: 0.004505975156337337
Position 5036: 0.004406514414312922
Position 1276: 0.0036330548515110337
Position 2601: 0.002351027031512406
Position 1229: 0.0018490046522102517
Position 979: 0.0018440798308198441
Position 954: 0.0016423341489971402
Position 1223: 0.0013042760586586303
Position 1985: 0.0012775855734150786
Position 180: 0.0008241831523495226
Position 668: 0.000670013851518377
Position 793: 0.0004788852758790653
Position 229: 0.0003980920713012265
Position 710: 0.0002842832974158634
Position 333: 0.0002735878278360028
Position 746: 0.0001931217415523882
Position 117: 9.819430913851205e-05
