Gene = ABHD10
index = 3
Annotated 5SS: [ 169 2933 7341 8017]
Annotated 3SS: [ 2748  7228  7878 12341]
SMsplice 5SS: [ 169 3623 7341 8017]
SMsplice 3SS: [ 3487  7228  7878 12341]
top_k =  100
Partition function (log Z): 0.5228376433341859

Sorted 5' Splice Sites (High to Low Probability):
Position 8017: 0.9999999999999989
Position 169: 0.9981851798237462
Position 7341: 0.9351055582310768
Position 3623: 0.8355057419608974
Position 2933: 0.5402219890551957
Position 11717: 0.3210441153494846
Position 1857: 0.21080125098394376
Position 3198: 0.21070657616481353
Position 3171: 0.16508045906227317
Position 7680: 0.13173937993251145
Position 5869: 0.12236467303707678
Position 5413: 0.11714251483195318
Position 7528: 0.08498140448739822
Position 5476: 0.044408125795436286
Position 4699: 0.038550388845734335
Position 8682: 0.026545225424692752
Position 7357: 0.018308615974515167
Position 10271: 0.015632857926438214
Position 5863: 0.011622667292422957
Position 9437: 0.009825881590638116
Position 2262: 0.008022042323856317
Position 7261: 0.0052165674825737935
Position 2875: 0.002531110349091947
Position 4431: 0.0006732093034713944
Position 223: 0.0005670869599093921
Position 244: 0.0005144782122044638
Position 827: 0.0003843162659846384
Position 63: 0.00034893873815380314
Position 1521: 5.77155900163749e-06

Sorted 3' Splice Sites (High to Low Probability):
Position 7878: 0.9993953097301391
Position 7228: 0.9586307416881656
Position 3487: 0.7860236495329778
Position 2748: 0.514852802875638
Position 12341: 0.4672745644023555
Position 11603: 0.4081877481056706
Position 3074: 0.36807809614011266
Position 13427: 0.3084912090065956
Position 7421: 0.2167207844199097
Position 1691: 0.20249643201654421
Position 5728: 0.12418654693085253
Position 5221: 0.11687590730026566
Position 5325: 0.044674733327123795
Position 11567: 0.042279179217410603
Position 3499: 0.04089105124593139
Position 4592: 0.03855038884573433
Position 11664: 0.03119874235087469
Position 8637: 0.02437343559137734
Position 11958: 0.022363179072581417
Position 8776: 0.022144073336328524
Position 2790: 0.020423600996086963
Position 10180: 0.0125264738123263
Position 5655: 0.009800793398647213
Position 3502: 0.008525139053942568
Position 3114: 0.007774841215019669
Position 9250: 0.0067728491882152525
Position 13043: 0.006274461838783913
Position 1780: 0.005483670787653758
Position 9226: 0.005427469843605557
Position 2127: 0.0036585092885923986
Position 2703: 0.0034744103953721155
Position 8573: 0.0031884900395594915
Position 9581: 0.003166838482425138
Position 2022: 0.0031137832394593627
Position 10082: 0.0031063841141119133
Position 2755: 0.0028887817840053927
Position 9335: 0.0025833410474717096
Position 1569: 0.0020245156772204717
Position 8209: 0.001888308459287309
Position 2723: 0.0011135033531851097
Position 1727: 0.001031990108870958
Position 1972: 0.0010133329817904402
Position 4350: 0.0006732093034713944
Position 8226: 0.0005825081428224907
Position 8413: 0.0005382189614779109
Position 7848: 0.00042626219186409997
Position 8459: 0.00041155626930327845
Position 8591: 0.000269049008668409
Position 7895: 0.00017842807799527553
Position 1409: 6.297088861211104e-06
Position 1805: 5.336778089162915e-07
