Gene = POLR1E
index = 1051
Annotated 5SS: [  189   872  2005  3466  6781  7769  9342 10052 12290 14987 15910]
Annotated 3SS: [  767  1927  3379  6721  7623  9233  9954 12155 14904 15777 17107]
SMsplice 5SS: [  872  2005  3466 10052 12290 14987]
SMsplice 3SS: [ 1927  3379  9954 12155 14904 17107]
top_k =  100
Partition function (log Z): 8.614647199906887

Sorted 5' Splice Sites (High to Low Probability):
Position 3466: 0.9975700103499909
Position 12290: 0.971556476097572
Position 10052: 0.9698272806156927
Position 872: 0.9487780616712844
Position 2005: 0.9185102781719124
Position 7769: 0.7393449352792099
Position 14987: 0.6663037982298631
Position 15910: 0.5481235959795451
Position 15135: 0.4991850667555736
Position 16833: 0.3884948323506096
Position 6781: 0.32399774643011725
Position 189: 0.28671480644100844
Position 6309: 0.1889237366717047
Position 15535: 0.13031020153137718
Position 2340: 0.11283873844201799
Position 10426: 0.09075868372013592
Position 244: 0.07334633781654921
Position 1825: 0.06744321127689645
Position 16940: 0.05933395516479218
Position 6445: 0.056050583931837025
Position 12426: 0.041261472948809
Position 15334: 0.037920195620910625
Position 504: 0.03765675236236512
Position 10925: 0.033266860632639714
Position 12274: 0.028168613952897468
Position 444: 0.02447481686743682
Position 2432: 0.00879358891608152
Position 10612: 0.006465229169978834
Position 16767: 0.004665572115937941
Position 11362: 0.004480884304421219
Position 2613: 0.0036052843263976457
Position 142: 0.003490177169294897
Position 15028: 0.0017923076135901487
Position 135: 0.001650835151067649
Position 125: 0.0008464615532291483
Position 57: 0.0007384620529370398
Position 182: 0.00018603211384845625
Position 12277: 0.00017720597196047691
Position 4598: 0.00015026181837386523
Position 8175: 0.00011179573056734952
Position 3782: 0.00010282065024448461
Position 3470: 2.3172264751180434e-07
Position 3511: 2.084518136319016e-07
Position 148: 3.274383470268951e-09
Position 306: 1.6064452079407168e-09
Position 344: 4.851250932711129e-10
Position 153: 1.1286142972288396e-10
Position 238: 8.704675723548384e-11
Position 330: 9.700365400162176e-12

Sorted 3' Splice Sites (High to Low Probability):
Position 3379: 0.9975704505244523
Position 14904: 0.9847490995727303
Position 9954: 0.9698272806156928
Position 17107: 0.9591795348445679
Position 12155: 0.9470049413136877
Position 1927: 0.8632536702788998
Position 15777: 0.553591667656277
Position 7599: 0.48511301439874993
Position 16739: 0.454779155067626
Position 6721: 0.3183499147626925
Position 7623: 0.2542319208804602
Position 6165: 0.1889237366717047
Position 767: 0.163194212249781
Position 15282: 0.15437861057960145
Position 15091: 0.11787955434774462
Position 1753: 0.09477217545589858
Position 2091: 0.08593420570948898
Position 604: 0.08258271283800248
Position 6346: 0.061698415599261786
Position 12175: 0.052893382726980444
Position 15085: 0.05041009881624614
Position 10210: 0.041652973615120124
Position 12353: 0.04126147294880896
Position 503: 0.035880086352785445
Position 10333: 0.02657280205076732
Position 15262: 0.025858888160720957
Position 787: 0.025604113353907415
Position 2244: 0.025579753375740213
Position 10363: 0.022532908054248475
Position 849: 0.020251352404032003
Position 1730: 0.016446270157326647
Position 16969: 0.015301658272064098
Position 10859: 0.015117665373345222
Position 572: 0.013545084371820382
Position 14839: 0.01304662212940402
Position 772: 0.01165506049720939
Position 10778: 0.011166923668300792
Position 1774: 0.011162102897270038
Position 561: 0.011120438897799447
Position 10716: 0.006982271590993697
Position 10528: 0.006465229169978836
Position 684: 0.0048397563428076535
Position 625: 0.004521327674253659
Position 11099: 0.004480884304421219
Position 16143: 0.004134925819124278
Position 2475: 0.0036049635715266035
Position 2145: 0.003421073743044408
Position 2261: 0.0031986831440056593
Position 2265: 0.0018766000770820428
Position 15468: 0.0016239123631902755
Position 2172: 0.00162201130873817
Position 443: 0.0015039581663330406
Position 640: 0.0012716394468955448
Position 404: 0.0008801771429929836
Position 482: 0.0007145317262449774
Position 14811: 0.0004880132893672875
Position 14706: 0.000465342004378922
Position 370: 0.00031774252961702757
Position 1931: 0.00028119886289542214
Position 14653: 0.0002424424391549106
Position 4504: 0.00012490945643076228
Position 8086: 0.00011179573056734957
Position 3659: 0.00010282065024448473
Position 1733: 3.8071796518350255e-05
Position 4221: 2.535236194310297e-05
Position 11854: 3.971981762656421e-06
Position 2458: 3.2075487104240284e-07
Position 286: 2.1426517419167915e-07
Position 374: 1.836928764564458e-07
Position 334: 1.4825690764232195e-07
Position 306: 8.376434859606792e-09
Position 252: 1.8870838031111667e-10
