Gene = ARGFX
index = 93
Annotated 5SS: [  113  6197 14362]
Annotated 3SS: [ 6079 14212 15317]
SMsplice 5SS: [ 113 6197]
SMsplice 3SS: [ 6079 15317]
top_k =  100
Partition function (log Z): -10.584246844831938

Sorted 5' Splice Sites (High to Low Probability):
Position 113: 0.9630828224247601
Position 6197: 0.7086794295698651
Position 8463: 0.11968207683811831
Position 10044: 0.10664395595345705
Position 9392: 0.05230107915922252
Position 12966: 0.048554701427398796
Position 418: 0.030792474382485047
Position 4245: 0.02972146969431952
Position 82: 0.017223686005068958
Position 4188: 0.009320927128449034
Position 342: 0.008812760780196015
Position 3324: 0.0065608321710313375
Position 3397: 0.0015594145465609424
Position 117: 2.9054585450053772e-05
Position 293: 2.5486391395202565e-07
Position 236: 1.944609837407305e-08
Position 107: 1.0485203568294382e-08
Position 132: 5.236358392872089e-09

Sorted 3' Splice Sites (High to Low Probability):
Position 15317: 0.7315176306278576
Position 6079: 0.6372152175630745
Position 8348: 0.12043813169406796
Position 9921: 0.11331315449604419
Position 15192: 0.11028974472671285
Position 6075: 0.08627279418771687
Position 12757: 0.06981070229340731
Position 9274: 0.0676401078085368
Position 15468: 0.04388658246236632
Position 4116: 0.03324134558168117
Position 14820: 0.01687061329210887
Position 199: 0.014713238129257712
Position 14212: 0.01175344201935352
Position 8721: 0.010823974680463803
Position 3284: 0.005549717560827905
Position 8672: 0.004479970935441889
Position 359: 0.004089759344753537
Position 4138: 0.00404601401027156
Position 8758: 0.0029104156150464525
Position 3254: 0.0026873522753585424
Position 1582: 0.0015179585228456535
Position 7446: 0.0014631686431764
Position 203: 0.001011297361067118
Position 4003: 0.000998955502598735
Position 3993: 0.0009009976171832246
Position 8809: 0.0008063030042358372
Position 1557: 0.0007672206901548617
Position 253: 0.0007617545482603653
Position 1932: 0.0006062317785804397
Position 7125: 0.0005767475924598252
Position 6594: 0.0003090535961444307
Position 1143: 0.00030426924544976747
Position 236: 0.0003016280945877601
Position 3551: 0.00025065712293145716
Position 885: 0.0001893403247068749
Position 1169: 0.00018604643682985214
Position 3703: 0.00012303686894479007
Position 3741: 0.00011497381364204679
Position 881: 7.764380985274945e-05
Position 903: 7.38197799001758e-05
Position 2073: 4.763756051307085e-05
Position 417: 2.4726506594661226e-05
Position 362: 1.014541662054302e-06
Position 256: 4.4953640079552684e-07
Position 413: 1.3289487864500347e-07
